genea1	dNa1	dNsea1	dSa1	dSsea1	dNdSa1	genea2	dNa2	dNsea2	dSa2	dSsea2	dNdSa2	chr	chrom	DE	a1mean	a2mean	ratio	log2ratio	dndiff	dsdiff	dndsdiff
MvSl-1064-A1-R4_MC05-3g06787	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC05g07051	0.01434	0.00487	0.03432	0.01173	0.417831	aAutosome	aAutosome	NON	3.37155	3.70692	0.909528665	-0.136808987	-0.01434	-0.03431	-0.417831
MvSl-1064-A1-R4_MC05-3g06792	4.26055	6.235	33.11753	64.39178	0.128649	MvSl-1064-A2-R4_MC05g07056	0.00219	0.00219	0.01461	0.00852	0.149896	aAutosome	aAutosome	NON	5.93929	6.18498	0.960276347	-0.058478453	4.25836	33.10292	-0.021247
MvSl-1064-A1-R4_MC05-3g06797	15.09561	185.91905	22.07929	253.33547	0.6837	MvSl-1064-A2-R4_MC05g07061	0.00302	0.00301	0.00643	0.00643	0.469666	aAutosome	aAutosome	NON	5.5797	5.95726	0.93662187	-0.09446137	15.09259	22.07286	0.214034
MvSl-1064-A1-R4_MC05-3g06799	23.45433	32.76937	2.22873	2.66388	10.5236	MvSl-1064-A2-R4_MC05g07063	0.00113	0.00113	0.0041	0.00412	0.275603	aAutosome	aAutosome	NON	6.72491	6.57991	1.022036776	0.031447109	23.4532	2.22463	10.247997
MvSl-1064-A1-R4_MC05-3g06801	17.7146	39.0314	13.04327	27.36603	1.35814	MvSl-1064-A2-R4_MC05g07065	0.22681	0.04003	0.31844	0.09039	0.712253	aAutosome	aAutosome	NON	2.72369	2.46747	1.103839155	0.142529966	17.48779	12.72483	0.645887
MvSl-1064-A1-R4_MC05-3g06802	2.48705	1.98156	0.32525	1.01098	7.64658	MvSl-1064-A2-R4_MC05g07066	0.76828	0.13527	2.0324	0.98875	0.378016	aAutosome	aAutosome	NON	-0.278137	0.223594	-1.243937673	0.314914201	1.71877	-1.70715	7.268564
MvSl-1064-A1-R4_MC05-3g06806	0	0	0.00002	0	0	MvSl-1064-A2-R4_MC05g07070	0.2656	0.04748	0.64374	0.17404	0.412589	aAutosome	aAutosome	NON	0.824214	1.02408	0.804833607	-0.313237547	-0.2656	-0.64372	-0.412589
MvSl-1064-A1-R4_MC05-3g06808	0	0.00009	0.00001	0.01789	0	MvSl-1064-A2-R4_MC05g07072	0	0.00001	0.00316	0.00315	0	aAutosome	aAutosome	NON	6.46571	6.36065	1.01651718	0.023634598	0	-0.00315	0
MvSl-1064-A1-R4_MC05-3g06811	1.80468	0.89882	51.15761	288.40796	0.0352769	MvSl-1064-A2-R4_MC05g07075	0.00377	0.0019	0.01033	0.00514	0.364953	aAutosome	aAutosome	NON	5.33945	5.30817	1.005892803	0.008476567	1.80091	51.14728	-0.3296761
MvSl-1064-A1-R4_MC05-3g06813	0.91243	0.56451	3.09699	2.7889	0.294618	MvSl-1064-A2-R4_MC05g07077	0.00474	0.00475	0.00005	0.00038	94.6108	aAutosome	aAutosome	NON	2.89687	2.76407	1.048045093	0.067700791	0.90769	3.09694	-94.316182
MvSl-1064-A1-R4_MC05-3g06820	0.86343	0.3316	2.58186	1.89854	0.334422	MvSl-1064-A2-R4_MC05g07084	0.00001	0	0.00641	0	0.00156004	aAutosome	aAutosome	NON	6.83309	6.82134	1.001722535	0.002482955	0.86342	2.57545	0.33286196
MvSl-1064-A1-R4_MC05-3g06821	0.60655	0.33117	61.17119	90.98065	0.00991562	MvSl-1064-A2-R4_MC05g07085	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.76688	4.89583	0.973661259	-0.038508156	0.60655	61.17118	0.00991562
MvSl-1064-A1-R4_MC05-3g06822	1.30125	0.58224	90.01922	550.26329	0.0144552	MvSl-1064-A2-R4_MC05g07086	0.00084	0.00084	0.00331	0.00336	0.253769	aAutosome	aAutosome	NON	6.26154	6.26528	0.999403059	-0.00086146	1.30041	90.01591	-0.2393138
MvSl-1064-A1-R4_MC05-3g06824	0.93115	0.33301	79.94779	324.61638	0.011647	MvSl-1064-A2-R4_MC05g07088	0	0	0.00002	0	0	aAutosome	aAutosome	NON	5.39514	5.33074	1.012080874	0.017324579	0.93115	79.94777	0.011647
MvSl-1064-A1-R4_MC05-3g06826	0	0.21606	0	0.00219	0	MvSl-1064-A2-R4_MC05g07090	0.00354	0.00348	0.02855	0.02012	0.123993	aAutosome	aAutosome	NON	3.4653	2.93237	1.181740367	0.240913105	-0.00354	-0.02855	-0.123993
MvSl-1064-A1-R4_MC05-3g06827	0	0.00859	0.00001	0.01689	0	MvSl-1064-A2-R4_MC05g07091	0.0005	0.0005	0.00305	0.00177	0.163929	aAutosome	aAutosome	NON	2.45879	3.21847	0.76396238	-0.388426499	-0.0005	-0.00304	-0.163929
MvSl-1064-A1-R4_MC05-3g06834	13.54689	61.74552	33.30671	155.34765	0.406732	MvSl-1064-A2-R4_MC05g07098	0.0028	0.00107	0.00553	0.00211	0.50632	aAutosome	aAutosome	NON	1.76566	1.55656	1.134334687	0.181846372	13.54409	33.30118	-0.099588
MvSl-1064-A1-R4_MC05-3g06836	0.81007	0.33262	6.06407	8.6276	0.133585	MvSl-1064-A2-R4_MC05g07100	0.00149	0.00149	0.00002	0.00003	74.1294	aAutosome	aAutosome	NON	1.14928	1.24546	0.922775521	-0.115948362	0.80858	6.06405	-73.995815
MvSl-1064-A1-R4_MC05-3g06837	9.95016	38.23672	64.72931	346.60112	0.15372	MvSl-1064-A2-R4_MC05g07101	0.60851	0.08925	65.4126	115.0094	0.00930264	aAutosome	aAutosome	NON	3.96139	4.07682	0.971686265	-0.041437518	9.34165	-0.68329	0.14441736
MvSl-1064-A1-R4_MC05-3g06841	0	0.00008	0.00001	0	0	MvSl-1064-A2-R4_MC05g07105	0.00946	0.00313	0.01906	0.00638	0.496325	aAutosome	aAutosome	NON	5.28979	5.48155	0.965017194	-0.051373447	-0.00946	-0.01905	-0.496325
MvSl-1064-A1-R4_MC06g06861	0.83076	0.3798	1.37611	0.85389	0.603702	MvSl-1064-A2-R4_MC06-1g07124	0.00858	0.00418	0.05539	0.01938	0.154901	aAutosome	aAutosome	NON	1.59878	2.50144	0.639143853	-0.645787417	0.82218	1.32072	0.448801
MvSl-1064-A1-R4_MC06g06862	0.98893	0.42985	71.36006	149.87786	0.0138583	MvSl-1064-A2-R4_MC06-1g07125	0.61381	0.08727	13.26283	17.05545	0.0462805	aAutosome	aAutosome	NON	8.4131	8.31637	1.011631277	0.016683547	0.37512	58.09723	-0.0324222
MvSl-1064-A1-R4_MC06g06863	0	33928.22806	0.00001	72775.66328	0	MvSl-1064-A2-R4_MC06-1g07126	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.02455	3.45794	0.874668155	-0.193192326	0	0	0
MvSl-1064-A1-R4_MC06g06864	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07127	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	2.17225	2.41467	0.899605329	-0.152635887	0	0	0
MvSl-1064-A1-R4_MC06g06865	0	0.00002	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07128	0.00803	0.00328	0.00311	0.00305	2.58191	aAutosome	aAutosome	NON	4.72802	4.91083	0.962774114	-0.054730743	-0.00803	-0.0031	-2.58191
MvSl-1064-A1-R4_MC06g06870	0	0.00011	0.00004	0	0	MvSl-1064-A2-R4_MC06-1g07133	0.00871	0.00319	0.02611	0.00463	0.333587	aAutosome	aAutosome	NON	5.92886	5.94507	0.997273371	-0.003939067	-0.00871	-0.02607	-0.333587
MvSl-1064-A1-R4_MC06g06871	0.73163	0.26206	63.02093	255.89397	0.0116093	MvSl-1064-A2-R4_MC06-1g07134	0.29172	0.0385	0.53863	0.10819	0.541596	aAutosome	aAutosome	NON	7.44336	7.53493	0.987847266	-0.017640095	0.43991	62.4823	-0.5299867
MvSl-1064-A1-R4_MC06g06872	0.99318	0.32942	4.11487	0	0.241364	MvSl-1064-A2-R4_MC06-1g07135	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.24764	3.27726	0.990961962	-0.013098414	0.99318	4.11486	0.241364
MvSl-1064-A1-R4_MC06g06875	1.74493	1.45775	0.64519	0.64683	2.70452	MvSl-1064-A2-R4_MC06-1g07138	0	0	0.00458	0	0	aAutosome	aAutosome	NON	4.77238	4.2877	1.113039625	0.154504955	1.74493	0.64061	2.70452
MvSl-1064-A1-R4_MC06g06886	1.79707	2.18728	59.54803	192.6983	0.0301785	MvSl-1064-A2-R4_MC06-1g07149	0	0	0.0047	0	0	aAutosome	aAutosome	NON	7.88346	7.9704	0.989092141	-0.01582317	1.79707	59.54333	0.0301785
MvSl-1064-A1-R4_MC06g06887	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07150	0.0026	0.00184	0.00003	0.00007	86.3787	aAutosome	aAutosome	NON	5.30321	5.0991	1.040028633	0.056623247	-0.0026	-0.00002	-86.3787
MvSl-1064-A1-R4_MC06g06888	2.27331	0.89599	63.64873	150.96426	0.0357165	MvSl-1064-A2-R4_MC06-1g07151	0.00189	0.00095	0.00338	0.00196	0.559155	aAutosome	aAutosome	NON	7.68392	7.79006	0.986374944	-0.019791941	2.27142	63.64535	-0.5234385
MvSl-1064-A1-R4_MC06g06895	0	0	0	0	0	MvSl-1064-A2-R4_MC06-1g07158	0.00241	0.00242	0.00002	0.00006	119.9	aAutosome	aAutosome	NON	4.94892	5.00195	0.989398135	-0.015376915	-0.00241	-0.00002	-119.9
MvSl-1064-A1-R4_MC06g06896	5.16122	2.34228	0.05213	0.17897	99.0067	MvSl-1064-A2-R4_MC06-1g07159	0.00706	0.005	0.01224	0.01227	0.576793	aAutosome	aAutosome	Up	6.50225	5.4952	1.183259936	0.242767037	5.15416	0.03989	98.429907
MvSl-1064-A1-R4_MC06g06899	5.10936	6.02976	40.25164	70.12305	0.126935	MvSl-1064-A2-R4_MC06-1g07162	0.00215	0.00216	0.00002	0.00007	106.965	aAutosome	aAutosome	NON	4.34923	4.19654	1.036384736	0.051559673	5.10721	40.25162	-106.838065
MvSl-1064-A1-R4_MC06g06901	24.94796	21.35998	0.30312	0.35004	82.3039	MvSl-1064-A2-R4_MC06-1g07164	0.00002	0	0.01601	0.00107	0.00124921	aAutosome	aAutosome	NON	5.40476	5.49986	0.982708651	-0.025164339	24.94794	0.28711	82.30265079
MvSl-1064-A1-R4_MC06g06902	0	0.00175	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07165	0.00381	0.0027	0.00004	0.00023	95.0125	aAutosome	aAutosome	NON	7.20411	7.25762	0.99262706	-0.010676311	-0.00381	-0.00003	-95.0125
MvSl-1064-A1-R4_MC06g06903	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07166	0.00001	0	0.00833	0	0.00120047	aAutosome	aAutosome	NON	6.09924	6.35569	0.959650329	-0.059419273	-0.00001	-0.00832	-0.00120047
MvSl-1064-A1-R4_MC06g06904	0.70109	0.24759	4.26243	6.79143	0.164481	MvSl-1064-A2-R4_MC06-1g07167	0.00399	0.00157	0.00917	0.00361	0.43511	aAutosome	aAutosome	NON	6.77989	6.68375	1.014384141	0.020604095	0.6971	4.25326	-0.270629
MvSl-1064-A1-R4_MC06g06913	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07176	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.03483	2.30004	0.449918262	-1.152265167	0	0	0
MvSl-1064-A1-R4_MC06g06914	1.1437	0.44678	50.17709	702.38982	0.0227933	MvSl-1064-A2-R4_MC06-1g07177	0.00119	0.00119	0.00001	0.00004	117.822	aAutosome	aAutosome	NON	4.85033	4.5836	1.058192251	0.081601758	1.14251	50.17708	-117.7992067
MvSl-1064-A1-R4_MC06g06918	0	0.09542	0	0.00102	0	MvSl-1064-A2-R4_MC06-1g07181	0.00295	0.00296	0.00003	0	98.0066	aAutosome	aAutosome	NON	2.26522	2.57989	0.878029683	-0.187658381	-0.00295	-0.00003	-98.0066
MvSl-1064-A1-R4_MC06g06919	0	0.01267	0.00001	0.02599	0	MvSl-1064-A2-R4_MC06-1g07182	0.00228	0.00125	0.00475	0.00287	0.47999	aAutosome	aAutosome	NON	6.85649	6.81981	1.005378449	0.007738669	-0.00228	-0.00474	-0.47999
MvSl-1064-A1-R4_MC06g06921	0.03514	0.03606	0.00035	0.00259	100.4	MvSl-1064-A2-R4_MC06-1g07184	0.00748	0.00433	0.00692	0.00696	1.08091	aAutosome	aAutosome	NON	7.57669	7.23969	1.046548954	0.065639798	0.02766	-0.00657	99.31909
MvSl-1064-A1-R4_MC06g06923	17.54656	45.05325	13.77546	44.8151	1.27375	MvSl-1064-A2-R4_MC06-1g07186	0.00001	0	0.01205	0	0.000829869	aAutosome	aAutosome	NON	6.99532	7.12708	0.981512765	-0.026921064	17.54655	13.76341	1.272920131
MvSl-1064-A1-R4_MC06g06924	20.89678	2107.0948	1.15624	116.03357	18.073	MvSl-1064-A2-R4_MC06-1g07187	0.00156	0.00065	0.00238	0.00101	0.655435	aAutosome	aAutosome	NON	7.33411	7.19678	1.019082145	0.027270347	20.89522	1.15386	17.417565
MvSl-1064-A1-R4_MC06g06926	1.15138	0.43696	55.21312	84.50551	0.0208534	MvSl-1064-A2-R4_MC06-1g07189	0.00001	0	0.01096	0	0.0009124	aAutosome	aAutosome	NON	4.74956	4.65535	1.020236932	0.028904231	1.15137	55.20216	0.019941
MvSl-1064-A1-R4_MC06g06927	20.21992	42.62397	8.76399	23.29088	2.30716	MvSl-1064-A2-R4_MC06-1g07190	0.00216	0.00217	0.00654	0.0066	0.33027	aAutosome	aAutosome	NON	4.85075	4.87056	0.995932706	-0.005879831	20.21776	8.75745	1.97689
MvSl-1064-A1-R4_MC06g06930	3.14578	2.30514	0.13605	0.20587	23.1222	MvSl-1064-A2-R4_MC06-1g07193	0.00001	0	0.00616	0	0.00162335	aAutosome	aAutosome	NON	6.04602	6.01574	1.005033462	0.007243536	3.14577	0.12989	23.12057665
MvSl-1064-A1-R4_MC06g06931	0	0.00008	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07194	0.00312	0.00312	0.00003	0	103.654	aAutosome	aAutosome	NON	7.33865	7.25839	1.011057549	0.015865117	-0.00312	-0.00002	-103.654
MvSl-1064-A1-R4_MC06g06933	20.65446	31.13217	4.82885	9.04887	4.2773	MvSl-1064-A2-R4_MC06-1g07196	0.01557	0.00637	0.02538	0.0104	0.613473	aAutosome	aAutosome	NON	4.90764	4.37132	1.122690629	0.16696043	20.63889	4.80347	3.663827
MvSl-1064-A1-R4_MC06g06934	0.94488	0.38521	2.51899	0	0.375103	MvSl-1064-A2-R4_MC06-1g07197	0.00003	0	0.02743	0.00652	0.00109369	aAutosome	aAutosome	NON	6.73137	6.74195	0.998430721	-0.002265769	0.94485	2.49156	0.37400931
MvSl-1064-A1-R4_MC06g06935	0.48593	0.23625	73.81623	519.71484	0.00658297	MvSl-1064-A2-R4_MC06-1g07198	0.00271	0.00171	0.01327	0.00639	0.204219	aAutosome	aAutosome	NON	6.3485	6.38753	0.993889657	-0.008842404	0.48322	73.80296	-0.19763603
MvSl-1064-A1-R4_MC06g06936	16.11628	100.69158	18.43591	510.45115	0.874179	MvSl-1064-A2-R4_MC06-1g07199	0.00228	0.00228	0.00002	0.00013	113.433	aAutosome	aAutosome	NON	7.70383	7.48608	1.029087319	0.041365402	16.114	18.43589	-112.558821
MvSl-1064-A1-R4_MC06g06937	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07200	0	0.00563	0.00001	0.01256	0	aAutosome	aAutosome	NON	7.26123	6.97807	1.040578555	0.057385881	0	0	0
MvSl-1064-A1-R4_MC06g06938	0.19796	0.12651	113.24227	852.77546	0.00174811	MvSl-1064-A2-R4_MC06-1g07201	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.85354	5.69501	1.02783665	0.039611001	0.19796	113.24226	0.00174811
MvSl-1064-A1-R4_MC06g06939	0.26852	0.22907	129.11977	339.32339	0.00207962	MvSl-1064-A2-R4_MC06-1g07202	0.00236	0.00236	0.00721	0.00723	0.327319	aAutosome	aAutosome	NON	2.9883	3.25834	0.917123443	-0.124812164	0.26616	129.11256	-0.32523938
MvSl-1064-A1-R4_MC06g06940	1.12502	0.4983	80.81108	264.45526	0.0139216	MvSl-1064-A2-R4_MC06-1g07203	0	0.00039	0.00001	0	0	aAutosome	aAutosome	NON	2.49136	3.3116	0.752313081	-0.410594919	1.12502	80.81107	0.0139216
MvSl-1064-A1-R4_MC06g06941	23.00439	42.90744	0.53961	0.48476	42.6315	MvSl-1064-A2-R4_MC06-1g07204	0.01168	0.00752	0.02134	0.01727	0.547326	aAutosome	aAutosome	NON	0.522379	0.401277	1.301791531	0.380498433	22.99271	0.51827	42.084174
MvSl-1064-A1-R4_MC06g06943	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07206	0	0	0.00001	0	0	aAutosome	aAutosome	Down	5.47918	6.27515	0.873155223	-0.195689946	0	0	0
MvSl-1064-A1-R4_MC06g06944	1.11295	0.56772	3.05373	2.51464	0.364456	MvSl-1064-A2-R4_MC06-1g07207	0.00115	0.00112	0.00315	0.00308	0.365068	aAutosome	aAutosome	Up	2.63426	0.743215	3.544411779	1.825546221	1.1118	3.05058	-0.000612
MvSl-1064-A1-R4_MC06g06945	1.36842	1.11114	4.32051	4.23665	0.316726	MvSl-1064-A2-R4_MC06-1g07208	0	0	0.00336	0.00338	0	aAutosome	aAutosome	Up	10.7558	7.79975	1.378992916	0.463615046	1.36842	4.31715	0.316726
MvSl-1064-A1-R4_MC06g06946	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07209	0	0	0.00001	0	0	aAutosome	aAutosome	Up	7.74852	5.14291	1.506641182	0.591335869	0	0	0
MvSl-1064-A1-R4_MC06g06949	0.84695	0.34572	0.86631	0.58652	0.977652	MvSl-1064-A2-R4_MC06-1g07212	0.00317	0.00317	0.00003	0.00024	105.316	aAutosome	aAutosome	NON	6.40964	6.48083	0.989015296	-0.015935261	0.84378	0.86628	-104.338348
MvSl-1064-A1-R4_MC06g06950	1.89367	0	52.89468	184.73006	0.0358008	MvSl-1064-A2-R4_MC06-1g07213	0.00001	0	0.00517	0	0.0019342	aAutosome	aAutosome	NON	6.37364	6.47843	0.983824785	-0.023526695	1.89366	52.88951	0.0338666
MvSl-1064-A1-R4_MC06g06951	1.46547	0.89788	87.52488	226.54965	0.0167435	MvSl-1064-A2-R4_MC06-1g07214	0.0008	0.00079	0.00278	0.00278	0.287759	aAutosome	aAutosome	NON	7.6289	7.53737	1.012143493	0.017413837	1.46467	87.5221	-0.2710155
MvSl-1064-A1-R4_MC06g06952	1.45635	0.32485	51.52919	136.99469	0.0282626	MvSl-1064-A2-R4_MC06-1g07215	0.00255	0.00257	0.03724	0.02217	0.0684746	aAutosome	aAutosome	NON	5.92655	5.98768	0.989790704	-0.014804603	1.4538	51.49195	-0.040212
MvSl-1064-A1-R4_MC06g06953	0	0.00017	0.00001	0.01944	0	MvSl-1064-A2-R4_MC06-1g07216	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.00861	5.1183	0.978569056	-0.031254432	0	0	0
MvSl-1064-A1-R4_MC06g06954	0.22777	0.1119	47.92668	274.76853	0.00475247	MvSl-1064-A2-R4_MC06-1g07217	0	0	0.00335	0	0	aAutosome	aAutosome	NON	6.61048	6.82538	0.968514574	-0.046154337	0.22777	47.92333	0.00475247
MvSl-1064-A1-R4_MC06g06956	0	0	0	0	0	MvSl-1064-A2-R4_MC06-1g07219	0	0.00532	0.00001	0.01201	0	aAutosome	aAutosome	NON	1.78887	1.92924	0.927240779	-0.108984079	0	-0.00001	0
MvSl-1064-A1-R4_MC06g06957	2.29983	0.24694	1.54963	1.08183	1.48412	MvSl-1064-A2-R4_MC06-1g07220	0.00104	0.00104	0.00001	0.00003	102.97	aAutosome	aAutosome	NON	5.69508	5.52989	1.029872204	0.042465325	2.29879	1.54962	-101.48588
MvSl-1064-A1-R4_MC06g06959	2.24893	1.05642	1.67876	1.23043	1.33964	MvSl-1064-A2-R4_MC06-1g07222	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.92659	6.78937	1.020211006	0.02886757	2.24893	1.67875	1.33964
MvSl-1064-A1-R4_MC06g06960	1.55924	0.91321	51.26427	114.22022	0.0304157	MvSl-1064-A2-R4_MC06-1g07223	0.00756	0.00238	0.04243	0.01224	0.178175	aAutosome	aAutosome	NON	5.20218	5.22857	0.994952731	-0.007300108	1.55168	51.22184	-0.1477593
MvSl-1064-A1-R4_MC06g06962	0.44533	0.25774	69.36413	176.24084	0.00642018	MvSl-1064-A2-R4_MC06-1g07225	0	0.00002	0.00002	0.00503	0	aAutosome	aAutosome	NON	4.93064	5.08304	0.970017942	-0.043916662	0.44533	69.36411	0.00642018
MvSl-1064-A1-R4_MC06g06963	1.03004	0.4644	77.89669	115.98277	0.0132232	MvSl-1064-A2-R4_MC06-1g07226	0	0	0.00407	0.00057	0	aAutosome	aAutosome	NON	7.18833	7.13999	1.006770318	0.009734588	1.03004	77.89262	0.0132232
MvSl-1064-A1-R4_MC06g06964	0.69272	0.29422	3.39206	6.19313	0.204218	MvSl-1064-A2-R4_MC06-1g07227	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.50719	6.60689	0.984909693	-0.021936646	0.69272	3.39205	0.204218
MvSl-1064-A1-R4_MC06g06965	1.47189	0.75944	56.41676	191.77001	0.0260896	MvSl-1064-A2-R4_MC06-1g07228	1.19153	0.42808	1.4125	0.72756	0.843561	aAutosome	aAutosome	NON	3.61742	3.69795	0.97822307	-0.031764607	0.28036	55.00426	-0.8174714
MvSl-1064-A1-R4_MC06g06966	0.47841	0.30221	0.00483	0.03622	99.0497	MvSl-1064-A2-R4_MC06-1g07229	0.00399	0.00399	0.00653	0.00654	0.611017	aAutosome	aAutosome	NON	6.27675	6.1527	1.02016188	0.028798098	0.47442	-0.0017	98.438683
MvSl-1064-A1-R4_MC06g06968	1.22119	0.92011	0.57139	0.43628	2.13723	MvSl-1064-A2-R4_MC06-1g07231	0.66881	0.11391	22.00754	24.19872	0.03039	aAutosome	aAutosome	NON	7.12218	6.79859	1.047596634	0.067083329	0.55238	-21.43615	2.10684
MvSl-1064-A1-R4_MC06g06969	1.28011	0.506	13.27087	0	0.0964601	MvSl-1064-A2-R4_MC06-1g07232	0.00209	0.00209	0.00002	0	103.98	aAutosome	aAutosome	NON	6.4074	6.32935	1.01233144	0.01768171	1.27802	13.27085	-103.8835399
MvSl-1064-A1-R4_MC06g06970	0.38413	0.17795	75.94508	481.01847	0.005058	MvSl-1064-A2-R4_MC06-1g07233	0	0	0.0049	0.00033	0	aAutosome	aAutosome	NON	5.90518	6.25165	0.944579431	-0.082255975	0.38413	75.94018	0.005058
MvSl-1064-A1-R4_MC06g06973	0.97187	0.3909	3.95305	4.27023	0.245853	MvSl-1064-A2-R4_MC06-1g07236	0.00199	0.00199	0.00381	0.00382	0.522296	aAutosome	aAutosome	NON	7.00347	6.98782	1.002239611	0.003227463	0.96988	3.94924	-0.276443
MvSl-1064-A1-R4_MC06g06974	0.3681	0.29358	77.33192	356.91416	0.00476	MvSl-1064-A2-R4_MC06-1g07237	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.31317	6.31224	1.000147333	0.000212541	0.3681	77.33191	0.00476
MvSl-1064-A1-R4_MC06g06975	1.30271	0.60122	2.60958	2.80698	0.499203	MvSl-1064-A2-R4_MC06-1g07238	0.00168	0.00168	0.00002	0	83.5821	aAutosome	aAutosome	NON	6.07187	6.25576	0.970604691	-0.043044263	1.30103	2.60956	-83.082897
MvSl-1064-A1-R4_MC06g06977	0	609.53337	0.00002	2691.04106	0	MvSl-1064-A2-R4_MC06-1g07240	0.00001	0	0.00526	0.00125	0.0019011	aAutosome	aAutosome	NON	5.43579	5.64494	0.962949119	-0.054468525	-0.00001	-0.00524	-0.0019011
MvSl-1064-A1-R4_MC06g06978	1.35383	0.56619	71.27301	716.31789	0.018995	MvSl-1064-A2-R4_MC06-1g07241	0.00071	0.00071	0.00209	0.00209	0.339697	aAutosome	aAutosome	NON	6.08259	6.24212	0.974442978	-0.03735033	1.35312	71.27092	-0.320702
MvSl-1064-A1-R4_MC06g06979	20.76936	59.44194	0.20979	0.32996	99.0007	MvSl-1064-A2-R4_MC06-1g07242	0.05539	0.01253	0.0904	0.02712	0.612721	aAutosome	aAutosome	NON	7.42331	7.49057	0.99102071	-0.013012888	20.71397	0.11939	98.387979
MvSl-1064-A1-R4_MC06g06980	23.11639	23.14679	1.7936	1.95575	12.8883	MvSl-1064-A2-R4_MC06-1g07243	0	0.00003	0.00001	0.0103	0	aAutosome	aAutosome	NON	6.98545	6.95521	1.00434782	0.006258981	23.11639	1.79359	12.8883
MvSl-1064-A1-R4_MC06g06981	3.79801	3.40645	53.50791	54.30521	0.0709803	MvSl-1064-A2-R4_MC06-1g07244	0	0	0.00364	0.00025	0	aAutosome	aAutosome	NON	5.10032	4.85901	1.04966238	0.069925365	3.79801	53.50427	0.0709803
MvSl-1064-A1-R4_MC06g06982	1.64646	0.94376	1.40929	1.182	1.16829	MvSl-1064-A2-R4_MC06-1g07245	0.00001	0	0.01187	0	0.000842453	aAutosome	aAutosome	NON	5.35812	5.2113	1.028173392	0.040083583	1.64645	1.39742	1.167447547
MvSl-1064-A1-R4_MC06g06984	1.57314	1.16193	3.19538	3.50543	0.492317	MvSl-1064-A2-R4_MC06-1g07247	0.69891	0.07919	3.02153	1.95899	0.23131	aAutosome	aAutosome	NON	6.09124	6.16312	0.988337076	-0.016924933	0.87423	0.17385	0.261007
MvSl-1064-A1-R4_MC06g06986	1.01201	0.44335	2.27503	1.82253	0.444834	MvSl-1064-A2-R4_MC06-1g07249	0.16129	0.028	0.45713	0.10014	0.352832	aAutosome	aAutosome	NON	6.09703	6.12775	0.994986741	-0.007250795	0.85072	1.8179	0.092002
MvSl-1064-A1-R4_MC06g06989	0.99704	0.79164	62.37412	452.52075	0.0159848	MvSl-1064-A2-R4_MC06-1g07252	0.00704	0.00503	0.00007	0.0012	100.428	aAutosome	aAutosome	NON	1.89111	1.82619	1.035549423	0.050396409	0.99	62.37405	-100.4120152
MvSl-1064-A1-R4_MC06g06993	0.72004	0.38328	0.86873	0.97834	0.828842	MvSl-1064-A2-R4_MC06-1g07256	0.00514	0.00365	0.00005	0.00006	102.595	aAutosome	aAutosome	NON	7.31998	7.13664	1.025689961	0.036594708	0.7149	0.86868	-101.766158
MvSl-1064-A1-R4_MC06g06994	0.95875	0.44867	0.47823	0.36289	2.00479	MvSl-1064-A2-R4_MC06-1g07257	0	0.00015	0.00001	0.03443	0	aAutosome	aAutosome	NON	1.90142	1.56642	1.213863459	0.27960615	0.95875	0.47822	2.00479
MvSl-1064-A1-R4_MC06g06995	0.0577	0.04374	0.00058	0.00631	99.4826	MvSl-1064-A2-R4_MC06-1g07258	0.00885	0.0051	0.00684	0.00677	1.29384	aAutosome	aAutosome	NON	5.67948	5.82561	0.974915932	-0.036650276	0.04885	-0.00626	98.18876
MvSl-1064-A1-R4_MC06g06998	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC06-1g07261	0.00709	0.0041	0.0087	0.00869	0.814933	aAutosome	aAutosome	NON	1.52292	0.408618	3.727001747	1.898015495	-0.00709	-0.00869	-0.814933
MvSl-1064-A1-R4_MC06g06999	1.44233	0	0.66593	0.85945	2.16589	MvSl-1064-A2-R4_MC06-1g07262	0.0005	0.00049	0.00657	0.00293	0.0761023	aAutosome	aAutosome	NON	8.54129	8.68336	0.983638822	-0.023799419	1.44183	0.65936	2.0897877
