genea1	chr	chrom	DE	a1expmean	a2expmean	ratio	log2exp	dNa1	dNa1se	dSa1	dSa1se	dndsa1	genea2	dNa2	dNa2se	dSa2	dSa2se	dndsa2	dndiff	dsdiff	dndsdiff
MvSl-1064-A1-R4_MC02g03823	aAutosome	aAutosome	NON	6.33394	6.31148	1.003558595	0.005124854	0.0018	0.00181	0.00416	0.00417	0.432682	MvSl-1064-A2-R4_MC02g04101	0.0018	0.0018	0.00416	0.00415	0.432682	0	0	0.999999769
MvSl-1064-A1-R4_MC04-1g05704	aAutosome	aAutosome	NON	2.76004	2.83489	0.973596859	-0.038603581	0.6641	0.13611	1.61638	0.98661	0.410856	MvSl-1064-A2-R4_MC04-1g05980	0.01448	0.00831	0.00414	0.00238	3.4975	0.64962	1.61224	0.117471333
MvSl-1064-A1-R4_MC03g04322	aAutosome	aAutosome	NON	0.0895343	0.972131	0.092101065	-3.440638358	0.00435	0.00252	0.00414	0.00416	1.0507	MvSl-1064-A2-R4_MC03g04600	0.00435	0.00252	0.00414	0.00414	1.0507	0	0	0.999999905
MvSl-1064-A1-R4_MC06g07253	aAutosome	aAutosome	NON	5.2229	5.20146	1.00412192	0.005934451	0.00127	0.00127	0.00414	0.00416	0.306756	MvSl-1064-A2-R4_MC06-2g07518	0.00127	0.00127	0.00414	0.00415	0.306756	0	0	0.999999674
MvSl-1064-A1-R4_MC08g08330	aAutosome	aAutosome	NON	5.86608	5.69736	1.029613716	0.042103177	0	0	0.00414	0.00043	0	MvSl-1064-A2-R4_MC08-1g08595	0	0	0.00414	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11645	aAutosome	aAutosome	Up	8.08573	7.15686	1.129787365	0.176051271	0.00157	0.00111	0.00414	0.00293	0.379218	MvSl-1064-A2-R4_MC13g11906	0.00157	0.00112	0.00414	0.00296	0.379218	0	0	0.999999736
MvSl-1064-A1-R4_MC04-1g05333	aAutosome	aAutosome	NON	5.94158	5.63101	1.055153516	0.077452914	0.00716	0.0024	0.00413	0.00146	1.73361	MvSl-1064-A2-R4_MC04-1g05610	0.00716	0.00239	0.00413	0.00138	1.73361	0	0	0.999999942
MvSl-1064-A1-R4_MC09-2g08952	aAutosome	aAutosome	NON	5.72164	5.92807	0.965177537	-0.051133756	0.0012	0.0012	0.00412	0.00413	0.291255	MvSl-1064-A2-R4_MC09g09227	0.0012	0.00121	0.00412	0.00417	0.291255	0	0	0.999999657
MvSl-1064-A1-R4_MC04-1g05727	aAutosome	aAutosome	NON	6.36549	6.22588	1.022424139	0.031993804	0.00633	0.00212	0.0046	0.00154	1.37606	MvSl-1064-A2-R4_MC04-1g06003	0.00221	0.00157	0.00411	0.00291	0.5377	0.00412	0.00049	2.559158907
MvSl-1064-A1-R4_MC04-1g05551	aAutosome	aAutosome	NON	3.18063	1.98973	1.598523418	0.676739879	0	0	0.00411	0.00028	0	MvSl-1064-A2-R4_MC04-1g05827	0	0	0.00411	0	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05689	aAutosome	aAutosome	NON	6.11976	6.57682	0.930504408	-0.10391511	0.01725	0.0063	0.00411	0.00269	4.19698	MvSl-1064-A2-R4_MC04-1g05965	0.01725	0.0064	0.00411	0.0035	4.19698	0	0	0.999999976
MvSl-1064-A1-R4_MC11g10245	aAutosome	aAutosome	NON	7.98026	8.00958	0.996339384	-0.005290843	0.00431	0.00036	0.00411	0	1.04864	MvSl-1064-A2-R4_MC11g10506	0.00431	0.0027	0.00411	0.0031	1.04864	0	0	0.999999905
MvSl-1064-A1-R4_A1g00055	bPAR	bPAR	NON	5.14162	5.60932	0.916620909	-0.125602899	0.00215	0.00215	0.0041	0.0041	0.524377	MvSl-1064-A2-R4_A2g00055	0.00215	0.00215	0.0041	0.00411	0.524377	0	0	0.999999809
MvSl-1064-A1-R4_MC05-3g06799	aAutosome	aAutosome	NON	6.72491	6.57991	1.022036776	0.031447109	0.00113	0.00113	0.0041	0.00412	0.275603	MvSl-1064-A2-R4_MC05g07063	0.00113	0.00113	0.0041	0.00412	0.275603	0	0	0.999999637
MvSl-1064-A1-R4_MC02g03928	aAutosome	aAutosome	NON	2.90605	2.69874	1.07681733	0.106773533	0.00343	0.00245	0.00409	0.00417	0.83861	MvSl-1064-A2-R4_MC02g04206	0.00343	0.00242	0.00409	0.00407	0.83861	0	0	0.999999881
MvSl-1064-A1-R4_MC03g04399	aAutosome	aAutosome	NON	7.33146	7.26306	1.009417518	0.01352303	0	0	0.00409	0	0	MvSl-1064-A2-R4_MC03g04677	0	0	0.00409	0.00043	0	0	0	0
MvSl-1064-A1-R4_MC03g05169	aAutosome	aAutosome	NON	4.74198	4.54744	1.042780114	0.060434975	0.00578	0.00272	0.00409	0.00308	1.41317	MvSl-1064-A2-R4_MC03g05446	0.00578	0.00259	0.00409	0.00188	1.41317	0	0	0.999999929
MvSl-1064-A1-R4_MC06g07488	aAutosome	aAutosome	NON	4.62671	4.84853	0.954250051	-0.067560736	0.00624	0.00312	0.00409	0.00411	1.52564	MvSl-1064-A2-R4_MC06-2g07753	0.00624	0.00312	0.00409	0.00407	1.52564	0	0	0.999999934
MvSl-1064-A1-R4_MC02g03988	aAutosome	aAutosome	NON	7.61114	7.59616	1.001972049	0.002842264	0	0	0.00408	0	0	MvSl-1064-A2-R4_MC02g04266	0	0	0.00408	0.00073	0	0	0	0
MvSl-1064-A1-R4_MC08g08581	aAutosome	aAutosome	NON	3.57395	3.36134	1.06325156	0.088482972	0.00167	0.00167	0.00408	0.00408	0.409304	MvSl-1064-A2-R4_MC08-1g08846	0.00167	0.00168	0.00408	0.00411	0.409304	0	0	0.999999756
MvSl-1064-A1-R4_MC13g11395	aAutosome	aAutosome	NON	7.15113	7.37159	0.970093291	-0.043804602	0	0	0.00408	0.00021	0	MvSl-1064-A2-R4_MC13g11656	0	0	0.00408	0	0	0	0	0
MvSl-1064-A1-R4_MC02g03640	aAutosome	aAutosome	NON	4.80392	4.45301	1.078802877	0.109431274	0.00424	0.00247	0.00407	0.00233	1.04174	MvSl-1064-A2-R4_MC02g03918	0.00424	0.00305	0.00407	0.0042	1.04174	0	0	0.999999904
MvSl-1064-A1-R4_MC05-3g06773	aAutosome	aAutosome	NON	4.73784	4.78661	0.989811161	-0.014774785	0.00587	0.0026	0.00407	0.0028	1.44223	MvSl-1064-A2-R4_MC05g07037	0.00587	0.00221	0.00407	0.00156	1.44223	0	0	0.999999931
MvSl-1064-A1-R4_MC06g06963	aAutosome	aAutosome	NON	7.18833	7.13999	1.006770318	0.009734588	0	0	0.00407	0	0	MvSl-1064-A2-R4_MC06-1g07226	0	0	0.00407	0.00057	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09636	aAutosome	aAutosome	NON	3.7284	3.69191	1.009883773	0.014189263	0.00166	0.00169	0.00407	0.00413	0.407852	MvSl-1064-A2-R4_MC10g09903	0.00166	0.00165	0.00407	0.00404	0.407852	0	0	0.999999755
MvSl-1064-A1-R4_MC01-2g03109	aAutosome	aAutosome	NON	4.93781	5.29601	0.932364176	-0.101034522	0.00314	0.00182	0.00406	0.00287	0.77338	MvSl-1064-A2-R4_MC01g03389	0.00314	0.00181	0.00406	0.00285	0.77338	0	0	0.999999871
MvSl-1064-A1-R4_MC07g08126	aAutosome	aAutosome	NON	6.62524	6.627	0.99973442	-0.000383202	0.00629	0.00363	0.00406	0.00402	1.54922	MvSl-1064-A2-R4_MC07g08391	0.00629	0.00364	0.00406	0.00408	1.54922	0	0	0.999999935
MvSl-1064-A1-R4_MC04-1g05342	aAutosome	aAutosome	NON	5.63666	5.47878	1.028816634	0.040985874	0.00208	0.00209	0.00405	0.00406	0.513568	MvSl-1064-A2-R4_MC04-1g05619	0.00208	0.00212	0.00405	0.00413	0.513568	0	0	0.999999805
MvSl-1064-A1-R4_MC12g11100	aAutosome	aAutosome	NON	7.56236	7.61502	0.993084719	-0.010011297	0	0	0.00405	0	0	MvSl-1064-A2-R4_MC12g11363	0	0	0.00405	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11577	aAutosome	aAutosome	NON	6.39125	6.28656	1.016652987	0.023827329	0.00346	0.00246	0.00405	0.00409	0.8543	MvSl-1064-A2-R4_MC13g11838	0.00346	0.002	0.00405	0.00235	0.8543	0	0	0.999999883
MvSl-1064-A1-R4_MC01-2g03002	aAutosome	aAutosome	NON	5.36873	5.29506	1.013912968	0.01993382	0	0.00004	0.00404	0.00416	0	MvSl-1064-A2-R4_MC01g03284	0	0	0.00404	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09638	aAutosome	aAutosome	NON	4.30323	4.21377	1.021230395	0.030308382	0.0046	0.00228	0.00404	0.00389	1.13859	MvSl-1064-A2-R4_MC10g09905	0.0046	0.00228	0.00404	0.00387	1.13859	0	0	0.999999912
MvSl-1064-A1-R4_MC10-2g09953	aAutosome	aAutosome	NON	7.0319	7.03086	1.000147919	0.000213387	0.00338	0.00238	0.00404	0.004	0.836613	MvSl-1064-A2-R4_MC10g10217	0.00338	0.00238	0.00404	0.00401	0.836613	0	0	0.99999988
MvSl-1064-A1-R4_MC13g11600	aAutosome	aAutosome	NON	5.92448	5.80293	1.020946315	0.029907006	0.00966	0.00486	0.00404	0.00214	2.39103	MvSl-1064-A2-R4_MC13g11861	0.00966	0.00482	0.00403	0.00201	2.39696	0	1.00E-05	0.997525991
MvSl-1064-A1-R4_MC01-2g03024	aAutosome	aAutosome	NON	1.16546	1.85819	0.627201739	-0.672998535	0.00181	0.00177	0.00403	0.00396	0.44912	MvSl-1064-A2-R4_MC01g03306	0.00181	0.00179	0.00403	0.00399	0.44912	0	0	0.999999777
MvSl-1064-A1-R4_MC07g07934	aAutosome	aAutosome	NON	5.89199	5.98474	0.984502251	-0.022533591	0	0	0.00403	0	0	MvSl-1064-A2-R4_MC07g08199	0	0	0.00403	0	0	0	0	0
MvSl-1064-A1-R4_MC08g08566	aAutosome	aAutosome	NON	8.40123	8.10546	1.036490218	0.0517065	0	0	0.00403	0	0	MvSl-1064-A2-R4_MC08-1g08831	0	0	0.00403	0	0	0	0	0
MvSl-1064-A1-R4_MC11g10584	aAutosome	aAutosome	NON	7.17918	7.0458	1.018930427	0.027055547	0	0	0.00403	0.0005	0	MvSl-1064-A2-R4_MC11g10848	0	0	0.00403	0.0005	0	0	0	0
MvSl-1064-A1-R4_MC13g11371	aAutosome	aAutosome	NON	6.95069	7.0799	0.981749742	-0.026572781	0.00362	0.00256	0.00403	0.00403	0.898241	MvSl-1064-A2-R4_MC13g11632	0.00362	0.00256	0.00403	0.00403	0.898241	0	0	0.999999889
MvSl-1064-A1-R4_MC04-1g05972	aAutosome	aAutosome	NON	5.55987	5.08981	1.092353153	0.127439348	0.00279	0.00198	0.00402	0.00404	0.694013	MvSl-1064-A2-R4_MC04-1g06248	0.00279	0.00198	0.00402	0.00403	0.694013	0	0	0.999999856
MvSl-1064-A1-R4_MC05-3g06751	aAutosome	aAutosome	NON	6.8961	6.73326	1.024184422	0.03447552	0.00129	0.00074	0.00402	0.00201	0.320888	MvSl-1064-A2-R4_MC05g07015	0.00129	0.00075	0.00402	0.00201	0.320888	0	0	0.999999688
MvSl-1064-A1-R4_MC08g08689	aAutosome	aAutosome	NON	6.98379	7.16711	0.974422047	-0.037381319	0.00069	0.00069	0.00402	0.00285	0.171638	MvSl-1064-A2-R4_MC08-1g08954	0.00069	0.00069	0.00402	0.00285	0.171638	0	0	0.999999417
MvSl-1064-A1-R4_MC08g08793	aAutosome	aAutosome	NON	6.25157	6.38513	0.97908265	-0.030497444	0.00162	0.00068	0.00402	0.0016	0.402975	MvSl-1064-A2-R4_MC08-2g09074	0.00162	0.00094	0.00402	0.00233	0.402975	0	0	0.999999752
MvSl-1064-A1-R4_MC13g11448	aAutosome	aAutosome	NON	7.19719	7.24171	0.993852281	-0.008896659	0.00137	0.00096	0.00402	0.00231	0.340788	MvSl-1064-A2-R4_MC13g11709	0.00137	0.00097	0.00402	0.00233	0.340788	0	0	0.999999707
MvSl-1064-A1-R4_MC01-1g01742	aAutosome	aAutosome	NON	6.97814	7.12968	0.978745189	-0.030994784	0.00284	0.00164	0.00401	0.00399	0.708212	MvSl-1064-A2-R4_MC01g02023	0.00284	0.00166	0.00401	0.00417	0.708212	0	0	0.999999859
MvSl-1064-A1-R4_MC06g07245	aAutosome	aAutosome	NON	8.26412	8.11657	1.018178861	0.025991019	0.00136	0.00097	0.00401	0.00232	0.339144	MvSl-1064-A2-R4_MC06-2g07510	0.00136	0.00096	0.00401	0.00231	0.339144	0	0	0.999999705
MvSl-1064-A1-R4_MC11g10622	aAutosome	aAutosome	NON	7.41323	7.33005	1.011347808	0.016279233	0.0009	0.0009	0.00401	0.00284	0.224433	MvSl-1064-A2-R4_MC11g10886	0.0009	0.00089	0.00401	0.00284	0.224433	0	0	0.999999554
MvSl-1064-A1-R4_MC01-1g02205	aAutosome	aAutosome	NON	8.03336	8.24608	0.9742035	-0.037704928	0.00248	0.00172	0.004	0.00386	0.619985	MvSl-1064-A2-R4_MC01g02487	0.00248	0.00175	0.004	0.004	0.619985	0	0	0.999999839
MvSl-1064-A1-R4_MC08g08365	aAutosome	aAutosome	NON	5.28902	5.16979	1.023062832	0.032894752	0.00233	0.00232	0.004	0.00399	0.582485	MvSl-1064-A2-R4_MC08-1g08630	0.00233	0.00231	0.004	0.00398	0.582485	0	0	0.999999828
MvSl-1064-A1-R4_MC13g11566	aAutosome	aAutosome	NON	6.75214	6.75047	1.00024739	0.000356864	0.0008	0.0008	0.004	0.00285	0.199995	MvSl-1064-A2-R4_MC13g11827	0.00079	0.00079	0.004	0.00284	0.197495	0.00001	0	1.012658036
MvSl-1064-A1-R4_MC02g03603	aAutosome	aAutosome	NON	5.38304	4.98849	1.07909207	0.109817963	0	0	0.00399	0.00156	0	MvSl-1064-A2-R4_MC02g03881	0	0	0.00399	0.00081	0	0	0	0
MvSl-1064-A1-R4_MC07g08000	aAutosome	aAutosome	NON	6.97363	7.04001	0.990571036	-0.013667657	0	0	0.00399	0	0	MvSl-1064-A2-R4_MC07g08265	0	0	0.00399	0	0	0	0	0
MvSl-1064-A1-R4_MC10-1g09661	aAutosome	aAutosome	NON	7.48115	7.52139	0.994649925	-0.007739248	0.00203	0.002	0.00399	0.00395	0.508759	MvSl-1064-A2-R4_MC10g09928	0.00203	0.00203	0.00399	0.004	0.508759	0	0	0.999999803
MvSl-1064-A1-R4_MC06g07405	aAutosome	aAutosome	NON	5.30655	4.83498	1.097532978	0.13426429	0.00314	0.00223	0.00003	0.00007	104.319	MvSl-1064-A2-R4_MC06-2g07670	0.01114	0.00397	0.00399	0.00142	2.79191	-0.008	-0.00396	37.36474179
MvSl-1064-A1-R4_MC07g07655	aAutosome	aAutosome	NON	8.72102	8.37343	1.041511065	0.058678167	0.00405	0.00289	0.00398	0.00403	1.01756	MvSl-1064-A2-R4_MC07g07920	0.00405	0.00286	0.00398	0.00396	1.01756	0	0	0.999999902
MvSl-1064-A1-R4_MC12g10775	aAutosome	aAutosome	NON	7.25164	7.38233	0.982296917	-0.025768924	0.00229	0.00161	0.00398	0.00395	0.575362	MvSl-1064-A2-R4_MC12g11038	0.00229	0.00161	0.00398	0.00398	0.575362	0	0	0.999999826
MvSl-1064-A1-R4_MC04-1g05614	aAutosome	aAutosome	NON	5.86428	5.99438	0.978296338	-0.031656554	0	0	0.00397	0	0	MvSl-1064-A2-R4_MC04-1g05890	0	0	0.00397	0	0	0	0	0
MvSl-1064-A1-R4_MC12g11063	aAutosome	aAutosome	NON	5.68536	5.6604	1.004409582	0.006347698	0.00132	0.00095	0.00397	0.00285	0.332485	MvSl-1064-A2-R4_MC12g11326	0.00132	0.00094	0.00397	0.00282	0.332485	0	0	0.999999699
MvSl-1064-A1-R4_MC04-1g05690	aAutosome	aAutosome	NON	7.31569	7.81338	0.936302855	-0.094952838	0.0048	0.00274	0.00396	0.00379	1.21209	MvSl-1064-A2-R4_MC04-1g05966	0.0048	0.00274	0.00396	0.0038	1.21209	0	0	0.999999917
MvSl-1064-A1-R4_MC07g08031	aAutosome	aAutosome	NON	4.87032	5.09745	0.955442427	-0.065759153	0.0061	0.00304	0.00396	0.00389	1.54037	MvSl-1064-A2-R4_MC07g08296	0.0061	0.00305	0.00396	0.00396	1.54037	0	0	0.999999935
MvSl-1064-A1-R4_MC08g08557	aAutosome	aAutosome	NON	6.62129	6.64083	0.997057597	-0.004251248	0.00182	0.00178	0.00395	0.00387	0.460748	MvSl-1064-A2-R4_MC08-1g08822	0.00182	0.0018	0.00395	0.00392	0.460748	0	0	0.999999783
MvSl-1064-A1-R4_MC08g08708	aAutosome	aAutosome	NON	5.79227	5.52582	1.048219088	0.067940285	0	0	0.00395	0.00022	0	MvSl-1064-A2-R4_MC08-1g08973	0	0	0.00395	0.00066	0	0	0	0
MvSl-1064-A1-R4_MC12g10957	aAutosome	aAutosome	NON	7.57352	7.66888	0.987565329	-0.018051907	0.00055	0.00056	0.00395	0.00229	0.139237	MvSl-1064-A2-R4_MC12g11220	0.00055	0.00055	0.00395	0.00228	0.139237	0	0	0.999999282
MvSl-1064-A1-R4_MC03g05073	aAutosome	aAutosome	NON	8.21796	8.0641	1.019079625	0.027266779	0.00329	0.00233	0.00394	0.00397	0.835004	MvSl-1064-A2-R4_MC03g05350	0.00329	0.00233	0.00394	0.00398	0.835004	0	0	0.99999988
MvSl-1064-A1-R4_MC10-2g09981	aAutosome	aAutosome	NON	6.12539	6.18397	0.990527121	-0.013731618	0	0	0.00394	0.00038	0	MvSl-1064-A2-R4_MC10g10245	0	0	0.00394	0	0	0	0	0
MvSl-1064-A1-R4_MC10-2g10085	aAutosome	aAutosome	NON	7.16077	7.08171	1.01116397	0.016016964	0.00107	0.00107	0.00394	0.00393	0.271567	MvSl-1064-A2-R4_MC10g10349	0.00107	0.00108	0.00394	0.00398	0.271567	0	0	0.999999632
MvSl-1064-A1-R4_MC14g11860	aAutosome	aAutosome	NON	6.52287	6.42165	1.015762304	0.02256284	0.00312	0.0022	0.00394	0.00391	0.791858	MvSl-1064-A2-R4_MC14g12121	0.00312	0.0022	0.00394	0.00391	0.791858	0	0	0.999999874
MvSl-1064-A1-R4_MC04-1g05673	aAutosome	aAutosome	NON	6.496	7.06072	0.920019488	-0.120263674	0.00413	0.00237	0.00393	0.00384	1.05086	MvSl-1064-A2-R4_MC04-1g05949	0.00413	0.00239	0.00393	0.00396	1.05086	0	0	0.999999905
MvSl-1064-A1-R4_MC09-2g09339	aAutosome	aAutosome	NON	5.64333	5.64148	1.000327928	0.000473023	0	0	0.00393	0.00066	0	MvSl-1064-A2-R4_MC09g09613	0	0	0.00393	0.00395	0	0	0	0
MvSl-1064-A1-R4_MC15g12086	aAutosome	aAutosome	NON	6.92707	6.82682	1.014684729	0.021031539	0.0008	0.0008	0.00393	0.00279	0.203557	MvSl-1064-A2-R4_MC15g12335	0.0008	0.0008	0.00393	0.00279	0.203557	0	0	0.999999509
MvSl-1064-A1-R4_MC05-3g06506	aAutosome	aAutosome	NON	8.07518	8.24364	0.979564852	-0.029787085	0.00284	0.00142	0.00392	0.00277	0.724471	MvSl-1064-A2-R4_MC05g06769	0.00284	0.00142	0.00392	0.00278	0.724471	0	0	0.999999862
MvSl-1064-A1-R4_MC08g08626	aAutosome	aAutosome	NON	6.87584	6.74813	1.018925243	0.027048207	0.00116	0.00113	0.00392	0.00381	0.295911	MvSl-1064-A2-R4_MC08-1g08891	0.00116	0.00114	0.00391	0.00384	0.296668	0	1.00E-05	0.99744799
MvSl-1064-A1-R4_MC01-1g02053	aAutosome	aAutosome	NON	4.16064	4.02174	1.03453729	0.048985648	0.00438	0.00311	0.00391	0.00394	1.12018	MvSl-1064-A2-R4_MC01g02334	0.00438	0.00312	0.00391	0.00395	1.12018	0	0	0.999999911
MvSl-1064-A1-R4_MC05-3g06660	aAutosome	aAutosome	NON	8.56327	8.55137	1.00139159	0.002006244	0.00277	0.00166	0.00391	0.00257	0.708422	MvSl-1064-A2-R4_MC05g06923	0.00277	0.0017	0.00391	0.00275	0.708422	0	0	0.999999859
MvSl-1064-A1-R4_MC07g08241	aAutosome	aAutosome	NON	7.00335	7.0939	0.987235512	-0.018533804	0.00174	0.00114	0.0039	0.00294	0.446142	MvSl-1064-A2-R4_MC07g08506	0.00174	0.00173	0.0039	0.00388	0.446142	0	0	0.999999776
MvSl-1064-A1-R4_MC10-2g10108	aAutosome	aAutosome	Down	4.52132	5.40203	0.836966844	-0.256757623	0.00315	0.00221	0.0039	0.00383	0.807672	MvSl-1064-A2-R4_MC10g10372	0.00315	0.00222	0.0039	0.00387	0.807672	0	0	0.999999876
MvSl-1064-A1-R4_MC03g05116	aAutosome	aAutosome	NON	5.39431	5.5147	0.978169257	-0.031843973	0.00334	0.00234	0.00389	0.00382	0.85859	MvSl-1064-A2-R4_MC03g05393	0.00334	0.0024	0.00389	0.00402	0.85859	0	0	0.999999884
MvSl-1064-A1-R4_MC07g08113	aAutosome	aAutosome	NON	8.41868	8.98625	0.936840172	-0.094125154	0.00203	0.00144	0.00389	0.00275	0.521837	MvSl-1064-A2-R4_MC07g08378	0.00203	0.00208	0.00389	0.00399	0.521837	0	0	0.999999808
MvSl-1064-A1-R4_MC08g08382	aAutosome	aAutosome	NON	5.31085	5.3369	0.995118889	-0.007059197	0.00135	0.00134	0.00389	0.00389	0.347035	MvSl-1064-A2-R4_MC08-1g08647	0.00135	0.00134	0.00389	0.00388	0.347035	0	0	0.999999712
MvSl-1064-A1-R4_MC02g03945	aAutosome	aAutosome	NON	5.36317	5.29683	1.012524472	0.017956778	0.00379	0.00261	0.00388	0.00367	0.976779	MvSl-1064-A2-R4_MC02g04223	0.00379	0.00269	0.00388	0.00389	0.976779	0	0	0.999999898
MvSl-1064-A1-R4_MC06g07037	aAutosome	aAutosome	NON	5.38526	5.63773	0.955217792	-0.066098387	0.00135	0.00095	0.00388	0.00223	0.347929	MvSl-1064-A2-R4_MC06-2g07302	0.00135	0.00094	0.00388	0.00223	0.347929	0	0	0.999999713
MvSl-1064-A1-R4_MC12g11221	aAutosome	aAutosome	NON	8.43922	8.45612	0.998001447	-0.002886187	0	0	0.00388	0.00023	0	MvSl-1064-A2-R4_MC12g11484	0	0	0.00388	0.0005	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06438	aAutosome	aAutosome	NON	4.65244	5.07894	0.916025785	-0.126539886	0	0	0.00387	0.00037	0	MvSl-1064-A2-R4_MC05g06712	0	0	0.00387	0.00043	0	0	0	0
MvSl-1064-A1-R4_MC12g11123	aAutosome	aAutosome	NON	5.17623	5.1133	1.012307121	0.017647051	0.00555	0.00279	0.00387	0.00198	1.43407	MvSl-1064-A2-R4_MC12g11386	0.00555	0.0025	0.00387	0	1.43407	0	0	0.99999993
MvSl-1064-A1-R4_MC01-1g02064	aAutosome	aAutosome	NON	5.00382	5.14645	0.97228575	-0.040547717	0.00091	0.00091	0.00361	0.00256	0.252071	MvSl-1064-A2-R4_MC01g02345	0.00098	0.00098	0.00387	0.00274	0.253223	-0.00007	-0.00026	0.995450257
MvSl-1064-A1-R4_MC01-1g02387	aAutosome	aAutosome	NON	7.05045	7.08128	0.995646267	-0.006294821	0	0	0.00385	0	0	MvSl-1064-A2-R4_MC01g02669	0	0	0.00385	0.00022	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05754	aAutosome	aAutosome	NON	7.936	7.68068	1.033241848	0.047177982	0	0	0.00385	0.00013	0	MvSl-1064-A2-R4_MC04-1g06030	0	0	0.00385	0.00014	0	0	0	0
MvSl-1064-A1-R4_MC05-2g06380	aAutosome	aAutosome	NON	5.50099	5.53753	0.99340139	-0.009551329	0.00221	0.00222	0.00385	0.00387	0.574011	MvSl-1064-A2-R4_MC05g06654	0.00221	0.00221	0.00385	0.00384	0.574011	0	0	0.999999826
MvSl-1064-A1-R4_MC08g08820	aAutosome	aAutosome	NON	7.52075	7.75607	0.969659892	-0.044449284	0.001	0.00074	0.00385	0.00284	0.259734	MvSl-1064-A2-R4_MC08-2g09101	0.001	0.00074	0.00385	0.00284	0.259734	0	0	0.999999615
MvSl-1064-A1-R4_MC09-2g09293	aAutosome	aAutosome	NON	5.88991	5.94439	0.990835056	-0.013283182	0	0.00002	0.00385	0.0039	0	MvSl-1064-A2-R4_MC09g09567	0	0	0.00385	0	0	0	0	0
MvSl-1064-A1-R4_MC12g10752	aAutosome	aAutosome	NON	8.52508	8.42634	1.011718018	0.016807243	0.00136	0.00096	0.00385	0.00275	0.353238	MvSl-1064-A2-R4_MC12g11015	0.00136	0.00096	0.00385	0.00272	0.353238	0	0	0.999999717
MvSl-1064-A1-R4_MC12g11241	aAutosome	aAutosome	NON	7.09043	7.22455	0.981435522	-0.027034606	0	0	0.00385	0.00056	0	MvSl-1064-A2-R4_MC12g11504	0	0	0.00385	0.00057	0	0	0	0
MvSl-1064-A1-R4_MC04-1g05593	aAutosome	aAutosome	NON	8.26496	8.24333	1.00262394	0.003780587	0.00102	0.00072	0.00384	0.00222	0.265618	MvSl-1064-A2-R4_MC04-1g05869	0.00102	0.00072	0.00385	0.00223	0.264928	0	-0.00001	1.002604103
MvSl-1064-A1-R4_MC02g03813	aAutosome	aAutosome	NON	4.75663	4.69386	1.013372789	0.019164996	0.00366	0.00138	0.00384	0.00222	0.9531	MvSl-1064-A2-R4_MC02g04091	0.00366	0.00139	0.00384	0.00223	0.9531	0	0	0.999999895
MvSl-1064-A1-R4_MC04-1g05850	aAutosome	aAutosome	NON	5.22959	5.27543	0.991310661	-0.012590849	0	0	0.00384	0	0	MvSl-1064-A2-R4_MC04-1g06126	0	0	0.00384	0	0	0	0	0
MvSl-1064-A1-R4_MC05-1g06180	aAutosome	aAutosome	NON	7.34434	7.25127	1.012834993	0.018399155	0.00219	0.00125	0.00384	0.00268	0.570298	MvSl-1064-A2-R4_MC05g06452	0.00219	0.00127	0.00384	0.00274	0.570298	0	0	0.999999825
MvSl-1064-A1-R4_MC10-2g10104	aAutosome	aAutosome	NON	8.77532	8.54651	1.026772332	0.038116325	0.00117	0.00082	0.00384	0.00221	0.30468	MvSl-1064-A2-R4_MC10g10368	0.00117	0.00083	0.00384	0.00223	0.30468	0	0	0.999999672
MvSl-1064-A1-R4_MC04-1g05719	aAutosome	aAutosome	NON	4.80727	4.68321	1.026490377	0.037720103	0.00186	0.00184	0.00383	0.0038	0.485627	MvSl-1064-A2-R4_MC04-1g05995	0.00186	0.00186	0.00383	0.00385	0.485627	0	0	0.999999794
MvSl-1064-A1-R4_MC06g07184	aAutosome	aAutosome	NON	8.10961	8.04784	1.007675351	0.011030912	0.00064	0.00065	0.00383	0.00273	0.167097	MvSl-1064-A2-R4_MC06-2g07449	0.00064	0.00064	0.00383	0.00272	0.167097	0	0	0.999999402
MvSl-1064-A1-R4_MC06g07168	aAutosome	aAutosome	NON	5.13844	5.12866	1.001906931	0.0027485	0.0019	0.0019	0.00398	0.00398	0.477375	MvSl-1064-A2-R4_MC06-2g07433	0.00182	0.00182	0.00382	0.00384	0.476427	0.00008	0.00016	1.001989601
MvSl-1064-A1-R4_MC01-1g01854	aAutosome	aAutosome	NON	2.52239	2.85806	0.8825532	-0.180244848	0.00113	0.00113	0.00382	0.00382	0.295804	MvSl-1064-A2-R4_MC01g02135	0.00113	0.00113	0.00382	0.00382	0.295804	0	0	0.999999662
MvSl-1064-A1-R4_MC03g04527	aAutosome	aAutosome	NON	6.61969	6.67912	0.991102121	-0.012894377	0.00085	0.00085	0.00382	0.00382	0.222507	MvSl-1064-A2-R4_MC03g04805	0.00085	0.00085	0.00382	0.00383	0.222507	0	0	0.999999551
