genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A2-R4_MC07g08328	0.00001	0	0.00804	0	0.00124377	aAutosome	aAutosome	NON	5.62808	A2
MvSl-1064-A2-R4_MC10g10225	0.00001	0	0.00804	0.00058	0.00124377	aAutosome	aAutosome	NON	4.62361	A2
MvSl-1064-A2-R4_MC04-2g06366	0.00002	0	0.0161	0.00135	0.00124223	aAutosome	aAutosome	NON	5.89326	A2
MvSl-1064-A2-R4_MC03g04684	0.00001	0	0.00806	0	0.00124068	aAutosome	aAutosome	NON	5.67414	A2
MvSl-1064-A2-R4_MC02g03554	0.00002	0	0.01613	0	0.00123992	aAutosome	aAutosome	Down	3.58881	A2
MvSl-1064-A2-R4_MC08-1g08616	0.00001	0	0.00807	0.00081	0.00123914	aAutosome	aAutosome	NON	8.10502	A2
MvSl-1064-A2-R4_MC09g09573	0.00001	0	0.00807	0.00076	0.00123914	aAutosome	aAutosome	NON	2.76178	A2
MvSl-1064-A2-R4_MC13g11785	0.00001	0	0.00807	0	0.00123914	aAutosome	aAutosome	NON	2.52268	A2
MvSl-1064-A2-R4_MC13g11889	0.00001	0	0.00808	0.00075	0.00123761	aAutosome	aAutosome	NON	1.33671	A2
MvSl-1064-A2-R4_MC07g08127	0.00001	0	0.00809	0	0.00123608	aAutosome	aAutosome	NON	2.0519	A2
MvSl-1064-A2-R4_MC02g04426	0.00002	0	0.0162	0.00089	0.00123456	aAutosome	aAutosome	NON	5.82465	A2
MvSl-1064-A2-R4_MC01g03084	0.00001	0	0.00813	0.00058	0.00123	aAutosome	aAutosome	NON	6.87183	A2
MvSl-1064-A2-R4_MC05g06691	0.00001	0.00003	0.00813	0.00466	0.00123	aAutosome	aAutosome	NON	7.35762	A2
MvSl-1064-A2-R4_MC05g06461	0.00002	0	0.0163	0.00119	0.00122699	aAutosome	aAutosome	NON	4.01017	A2
MvSl-1064-A2-R4_MC01g02918	0.00002	0	0.01637	0	0.00122174	aAutosome	aAutosome	NON	6.90154	A2
MvSl-1064-A2-R4_MC17g12486	0.00002	0	0.01642	0.00101	0.00121802	aAutosome	aAutosome	NON	6.15006	A2
MvSl-1064-A2-R4_MC02g03910	0.00001	0	0.00821	0	0.00121801	aAutosome	aAutosome	NON	6.20795	A2
MvSl-1064-A2-R4_MC02g04338	0.00001	0	0.00821	0.00197	0.00121801	aAutosome	aAutosome	NON	10.9167	A2
MvSl-1064-A2-R4_MC08-1g08765	0.00001	0	0.00821	0.00068	0.00121801	aAutosome	aAutosome	NON	5.71745	A2
MvSl-1064-A2-R4_MC08-1g08858	0.00001	0	0.00822	0	0.00121653	aAutosome	aAutosome	NON	5.57402	A2
MvSl-1064-A2-R4_MC01g02235	0.00001	0	0.00823	0	0.00121505	aAutosome	aAutosome	NON	5.98353	A2
MvSl-1064-A2-R4_MC12g11148	0.00001	0	0.00825	0.0003	0.00121211	aAutosome	aAutosome	NON	9.03445	A2
MvSl-1064-A2-R4_MC01g02652	0.00001	0	0.00826	0.001	0.00121064	aAutosome	aAutosome	NON	4.9464	A2
MvSl-1064-A2-R4_MC09g09513	0.00001	0	0.00826	0	0.00121064	aAutosome	aAutosome	NON	4.08014	A2
MvSl-1064-A2-R4_MC04-1g05823	0.00001	0	0.00827	0.00029	0.00120918	aAutosome	aAutosome	NON	2.17355	A2
MvSl-1064-A2-R4_MC12g11223	0.00001	0	0.00829	0	0.00120626	aAutosome	aAutosome	NON	7.19015	A2
MvSl-1064-A2-R4_MC02g04257	0.00002	0	0.01659	0	0.00120554	aAutosome	aAutosome	NON	9.60438	A2
MvSl-1064-A2-R4_MC09g09609	0.00002	0	0.01661	0.00108	0.00120409	aAutosome	aAutosome	NON	7.21534	A2
MvSl-1064-A2-R4_MC12g11131	0.00002	0	0.01662	0.00131	0.00120336	aAutosome	aAutosome	NON	4.54975	A2
MvSl-1064-A2-R4_MC06-1g07166	0.00001	0	0.00833	0	0.00120047	aAutosome	aAutosome	NON	6.35569	A2
MvSl-1064-A2-R4_MC06-2g07619	0.00002	0	0.01667	0.00132	0.00119975	aAutosome	aAutosome	NON	1.27699	A2
MvSl-1064-A2-R4_MC14g12078	0.00001	0	0.00837	0	0.00119473	aAutosome	aAutosome	NON	0.813473	A2
MvSl-1064-A2-R4_MC10g10387	0.00002	0	0.01678	0.00113	0.00119189	aAutosome	aAutosome	NON	3.37593	A2
MvSl-1064-A2-R4_MC01g02766	0.00001	0.00008	0.0084	0.00868	0.00119046	aAutosome	aAutosome	NON	6.2887	A2
MvSl-1064-A2-R4_MC05g06463	0.00003	0	0.02523	0.00217	0.00118906	aAutosome	aAutosome	NON	6.0638	A2
MvSl-1064-A2-R4_MC04-2g06323	0.00003	0	0.02524	0	0.00118858	aAutosome	aAutosome	Down	5.73615	A2
MvSl-1064-A2-R4_MC03g04718	0.00001	0	0.00843	0.00068	0.00118623	aAutosome	aAutosome	NON	8.38636	A2
MvSl-1064-A2-R4_MC03g04990	0.00001	0	0.00843	0.00169	0.00118623	aAutosome	aAutosome	NON	8.14009	A2
MvSl-1064-A2-R4_MC10g10296	0.00001	0	0.00847	0	0.00118062	aAutosome	aAutosome	NON	3.73838	A2
MvSl-1064-A2-R4_MC10g10271	0.00003	0	0.02542	0	0.00118017	aAutosome	aAutosome	NON	7.79002	A2
MvSl-1064-A2-R4_MC01g02450	0.00002	0	0.01696	0.00167	0.00117924	aAutosome	aAutosome	NON	1.42604	A2
MvSl-1064-A2-R4_MC01g02241	0.00001	0.00011	0.0085	0.00886	0.00117646	aAutosome	aAutosome	NON	4.93596	A2
MvSl-1064-A2-R4_MC11g10599	0.00002	0	0.01704	0.00189	0.0011737	aAutosome	aAutosome	NON	3.41295	A2
MvSl-1064-A2-R4_MC05g06741	0.00001	0	0.00852	0.00037	0.0011737	aAutosome	aAutosome	NON	7.1833	A2
MvSl-1064-A2-R4_MC04-1g05969	0.00001	0	0.00858	0.00029	0.00116549	aAutosome	aAutosome	NON	6.1591	A2
MvSl-1064-A2-R4_MC01g02221	0.00001	0	0.00859	0.00009	0.00116413	aAutosome	aAutosome	NON	5.94726	A2
MvSl-1064-A2-R4_MC11g10825	0.00002	0	0.01719	0	0.00116346	aAutosome	aAutosome	NON	3.77957	A2
MvSl-1064-A2-R4_MC03g04633	0.00002	0	0.01725	0.00088	0.00115941	aAutosome	aAutosome	NON	6.17875	A2
MvSl-1064-A2-R4_MC06-2g07622	0.00001	0	0.00866	0.0008	0.00115472	aAutosome	aAutosome	NON	4.68991	A2
MvSl-1064-A2-R4_MC01g03016	0.00003	0.00046	0.02599	0.0164	0.00115429	aAutosome	aAutosome	Down	5.04412	A2
MvSl-1064-A2-R4_A2g01813	0.00001	0	0.00868	0.00155	0.00115206	bPAR	bPAR	NON	7.87674	A2
MvSl-1064-A2-R4_MC07g08020	0.00001	0	0.00869	0.00078	0.00115073	aAutosome	aAutosome	NON	6.15832	A2
MvSl-1064-A2-R4_MC13g11625	0.00001	0	0.00869	0.00025	0.00115073	aAutosome	aAutosome	NON	7.00417	A2
MvSl-1064-A2-R4_MC03g04898	0.00001	0	0.0087	0	0.00114941	aAutosome	aAutosome	NON	5.70701	A2
MvSl-1064-A2-R4_MC04-2g06348	0.00001	0	0.0087	0	0.00114941	aAutosome	aAutosome	NON	5.24817	A2
MvSl-1064-A2-R4_MC08-1g08840	0.00001	0	0.0087	0.00066	0.00114941	aAutosome	aAutosome	NON	8.35918	A2
MvSl-1064-A2-R4_MC03g05035	0.00002	0	0.01742	0.00224	0.0011481	aAutosome	aAutosome	NON	8.32403	A2
MvSl-1064-A2-R4_MC11g10961	0.00002	0	0.01743	0.00153	0.00114744	aAutosome	aAutosome	NON	7.09132	A2
MvSl-1064-A2-R4_MC08-1g08861	0.00003	0	0.02615	0.00397	0.00114722	aAutosome	aAutosome	NON	3.26856	A2
MvSl-1064-A2-R4_MC01g02442	0.00001	0	0.00873	0	0.00114546	aAutosome	aAutosome	Up	1.97418	A2
MvSl-1064-A2-R4_MC03g04591	0.00002	0	0.01749	0.0012	0.0011435	aAutosome	aAutosome	NON	5.32451	A2
MvSl-1064-A2-R4_MC10g09944	0.00002	0.00089	0.01749	0.01603	0.0011435	aAutosome	aAutosome	NON	6.81277	A2
MvSl-1064-A2-R4_MC10g10343	0.00001	0	0.00875	0.00043	0.00114284	aAutosome	aAutosome	NON	4.15071	A2
MvSl-1064-A2-R4_MC02g04243	0.00003	0	0.02627	0.00194	0.00114198	aAutosome	aAutosome	NON	6.20459	A2
MvSl-1064-A2-R4_MC01g02456	0.00002	0	0.01753	0	0.00114089	aAutosome	aAutosome	NON	4.91443	A2
MvSl-1064-A2-R4_MC04-1g05796	0.00002	0	0.01753	0.00152	0.00114089	aAutosome	aAutosome	NON	6.19503	A2
MvSl-1064-A2-R4_MC07g08262	0.00001	0	0.00877	0	0.00114024	aAutosome	aAutosome	NON	6.68882	A2
MvSl-1064-A2-R4_MC10g10249	0.00001	0	0.00877	0.00079	0.00114024	aAutosome	aAutosome	NON	4.88487	A2
MvSl-1064-A2-R4_MC08-2g09156	0.00002	0	0.01759	0	0.001137	aAutosome	aAutosome	NON	9.69532	A2
MvSl-1064-A2-R4_MC04-1g05876	0.00003	0	0.02639	0.00344	0.00113679	aAutosome	aAutosome	NON	7.22201	A2
MvSl-1064-A2-R4_MC01g02584	0.00001	0	0.0088	0.00043	0.00113635	aAutosome	aAutosome	NON	8.27636	A2
MvSl-1064-A2-R4_MC05g06421	0.00001	0	0.00881	0.00083	0.00113506	aAutosome	aAutosome	Up	6.31349	A2
MvSl-1064-A2-R4_MC07g08163	0.00003	0	0.02646	0.00214	0.00113378	aAutosome	aAutosome	NON	5.46908	A2
MvSl-1064-A2-R4_MC01g02418	0.00001	0	0.00885	0.00084	0.00112993	aAutosome	aAutosome	NON	7.48894	A2
MvSl-1064-A2-R4_MC11g10676	0.00002	0.00001	0.01772	0.01267	0.00112866	aAutosome	aAutosome	NON	5.5457	A2
MvSl-1064-A2-R4_MC07g08321	0.00001	0	0.00887	0	0.00112738	aAutosome	aAutosome	NON	5.7023	A2
MvSl-1064-A2-R4_MC10g10369	0.00001	0	0.00887	0.00034	0.00112738	aAutosome	aAutosome	NON	5.90482	A2
MvSl-1064-A2-R4_MC01g02035	0.00004	0	0.03552	0.00403	0.00112612	aAutosome	aAutosome	NON	5.07176	A2
MvSl-1064-A2-R4_MC08-1g08654	0.00001	0	0.00889	0.00067	0.00112485	aAutosome	aAutosome	NON	5.86596	A2
MvSl-1064-A2-R4_MC01g02390	0.00001	0	0.0089	0	0.00112358	aAutosome	aAutosome	NON	4.82685	A2
MvSl-1064-A2-R4_MC07g08215	0.00001	0	0.0089	0.00064	0.00112358	aAutosome	aAutosome	NON	6.01318	A2
MvSl-1064-A2-R4_MC07g08240	0.00002	0	0.01782	0.00091	0.00112233	aAutosome	aAutosome	NON	8.07221	A2
MvSl-1064-A2-R4_MC07g08365	0.00001	0	0.00891	0.0004	0.00112232	aAutosome	aAutosome	NON	5.36302	A2
MvSl-1064-A2-R4_MC02g04087	0.00003	0	0.02674	0	0.00112191	aAutosome	aAutosome	NON	6.70241	A2
MvSl-1064-A2-R4_MC13g11764	0.00001	0	0.00892	0.00081	0.00112106	aAutosome	aAutosome	NON	4.69441	A2
MvSl-1064-A2-R4_MC05g06659	0.00004	0	0.0358	0.00303	0.00111732	aAutosome	aAutosome	NON	8.26819	A2
MvSl-1064-A2-R4_MC02g04487	0.00001	0	0.00896	0.00047	0.00111606	aAutosome	aAutosome	NON	6.55877	A2
MvSl-1064-A2-R4_MC02g04048	0.00001	0	0.00897	0.00096	0.00111481	aAutosome	aAutosome	NON	7.23937	A2
MvSl-1064-A2-R4_MC03g04877	0.00001	0	0.00897	0.00094	0.00111481	aAutosome	aAutosome	NON	6.96138	A2
MvSl-1064-A2-R4_MC12g11061	0.00001	0.00003	0.00897	0.00413	0.00111481	aAutosome	aAutosome	NON	7.94507	A2
MvSl-1064-A2-R4_MC07g07817	0.00001	0	0.00898	0.00039	0.00111357	aAutosome	aAutosome	NON	5.63359	A2
MvSl-1064-A2-R4_MC04-1g06125	0.00001	0	0.00899	0.00072	0.00111233	aAutosome	aAutosome	NON	5.07103	A2
MvSl-1064-A2-R4_MC01g02409	0.00001	0	0.009	0.00067	0.0011111	aAutosome	aAutosome	NON	5.58533	A2
MvSl-1064-A2-R4_MC15g12270	0.00001	0	0.009	0.00114	0.0011111	aAutosome	aAutosome	NON	3.61696	A2
MvSl-1064-A2-R4_MC06-2g07549	0.00003	0.00016	0.02703	0.01535	0.00110987	aAutosome	aAutosome	NON	7.65195	A2
MvSl-1064-A2-R4_MC12g11460	0.00001	0	0.00902	0	0.00110864	aAutosome	aAutosome	NON	6.52238	A2
MvSl-1064-A2-R4_MC03g04646	0.00001	0	0.00904	0.00048	0.00110618	aAutosome	aAutosome	NON	4.406	A2
MvSl-1064-A2-R4_MC04-1g05924	0.00001	0	0.00904	0.00098	0.00110618	aAutosome	aAutosome	NON	4.46175	A2
MvSl-1064-A2-R4_MC08-1g08844	0.00001	0	0.00905	0.00052	0.00110496	aAutosome	aAutosome	NON	4.17619	A2
MvSl-1064-A2-R4_MC11g10797	0.00001	0	0.00905	0.00015	0.00110496	aAutosome	aAutosome	NON	6.681	A2
MvSl-1064-A2-R4_MC06-2g07508	0.00001	0	0.00906	0	0.00110374	aAutosome	aAutosome	NON	5.5755	A2
MvSl-1064-A2-R4_MC13g11792	0.00005	0	0.04531	0.00357	0.00110351	aAutosome	aAutosome	NON	5.90449	A2
MvSl-1064-A2-R4_A2g00889	0.00001	0	0.00908	0.00099	0.00110131	faBlack	NRR	Up	-2.03205	A2
MvSl-1064-A2-R4_MC03g04686	0.00001	0	0.00908	0	0.00110131	aAutosome	aAutosome	NON	2.7185	A2
MvSl-1064-A2-R4_MC10g09888	0.00002	0	0.01825	0.00041	0.00109588	aAutosome	aAutosome	NON	6.39645	A2
MvSl-1064-A2-R4_MC01g02602	0.00001	0	0.00913	0.00047	0.00109528	aAutosome	aAutosome	NON	3.32314	A2
MvSl-1064-A2-R4_MC10g10377	0.00001	0	0.00913	0.00114	0.00109528	aAutosome	aAutosome	NON	6.68906	A2
MvSl-1064-A2-R4_MC03g04569	0.00001	0	0.00914	0	0.00109408	aAutosome	aAutosome	NON	4.10771	A2
MvSl-1064-A2-R4_MC11g10666	0.00001	0	0.00914	0.00064	0.00109408	aAutosome	aAutosome	NON	5.07229	A2
MvSl-1064-A2-R4_MC06-1g07197	0.00003	0	0.02743	0.00652	0.00109369	aAutosome	aAutosome	NON	6.74195	A2
MvSl-1064-A2-R4_MC13g11895	0.00002	0	0.0183	0.00129	0.00109289	aAutosome	aAutosome	NON	6.92795	A2
MvSl-1064-A2-R4_MC02g03764	0.00001	0	0.00915	0	0.00109288	aAutosome	aAutosome	NON	6.23289	A2
MvSl-1064-A2-R4_MC05g06925	0.00001	0	0.00915	0.00112	0.00109288	aAutosome	aAutosome	NON	6.50067	A2
MvSl-1064-A2-R4_MC07g08443	0.00004	0	0.03661	0.00228	0.00109259	aAutosome	aAutosome	NON	6.78825	A2
MvSl-1064-A2-R4_MC04-1g06002	0.00004	0	0.03666	0.00939	0.0010911	aAutosome	aAutosome	NON	6.21485	A2
MvSl-1064-A2-R4_MC03g05352	0.00001	0	0.00917	0.00081	0.0010905	aAutosome	aAutosome	NON	9.29903	A2
MvSl-1064-A2-R4_MC08-2g09131	0.00001	0	0.00918	0.00053	0.00108931	aAutosome	aAutosome	NON	6.17791	A2
MvSl-1064-A1-R4_MC11g10404	0.00004	0	0.0368	0.00427	0.00108696	aAutosome	aAutosome	NON	5.1829	A1
MvSl-1064-A2-R4_MC04-1g06231	0.00003	0	0.02761	0	0.00108656	aAutosome	aAutosome	NON	6.80757	A2
MvSl-1064-A2-R4_MC03g05152	0.00001	0	0.00921	0.00021	0.00108576	aAutosome	aAutosome	NON	4.8308	A2
MvSl-1064-A1-R4_MC12g10952	0.00006	0	0.0553	0	0.00108499	aAutosome	aAutosome	NON	6.00087	A1
MvSl-1064-A2-R4_MC12g11152	0.00001	0	0.00923	0.00051	0.00108341	aAutosome	aAutosome	NON	7.84345	A2
MvSl-1064-A2-R4_MC01g02463	0.00001	0	0.00924	0	0.00108224	aAutosome	aAutosome	NON	5.88322	A2
MvSl-1064-A2-R4_MC03g05522	0.00002	0	0.01849	0	0.00108166	aAutosome	aAutosome	NON	5.06808	A2
MvSl-1064-A2-R4_MC02g03583	0.00001	0	0.00925	0.00052	0.00108107	aAutosome	aAutosome	NON	4.29716	A2
MvSl-1064-A2-R4_MC02g04197	0.00001	0	0.00925	0.00039	0.00108107	aAutosome	aAutosome	NON	6.77315	A2
MvSl-1064-A2-R4_MC10g09876	0.00001	0	0.00925	0	0.00108107	aAutosome	aAutosome	NON	7.74968	A2
MvSl-1064-A2-R4_MC10g10371	0.00001	0	0.00926	0.00127	0.0010799	aAutosome	aAutosome	NON	7.07737	A2
MvSl-1064-A2-R4_MC05g06474	0.00002	0	0.01856	0.00147	0.00107758	aAutosome	aAutosome	NON	6.3282	A2
MvSl-1064-A2-R4_MC10g10050	0.00001	0.00003	0.00928	0.00928	0.00107757	aAutosome	aAutosome	NON	7.34139	A2
MvSl-1064-A2-R4_MC04-1g06013	0.00001	0	0.00929	0.00205	0.00107641	aAutosome	aAutosome	NON	7.60147	A2
MvSl-1064-A2-R4_MC01g02873	0.00001	0	0.0093	0.00192	0.00107526	aAutosome	aAutosome	NON	5.34496	A2
MvSl-1064-A2-R4_MC04-2g06273	0.00001	0	0.00931	0	0.0010741	aAutosome	aAutosome	NON	6.17653	A2
MvSl-1064-A2-R4_MC11g10508	0.00001	0.00004	0.00932	0.00949	0.00107295	aAutosome	aAutosome	NON	6.74675	A2
MvSl-1064-A2-R4_MC13g11940	0.00001	0	0.00933	0.00086	0.0010718	aAutosome	aAutosome	NON	6.64829	A2
MvSl-1064-A1-R4_MC01-1g02165	0.00006	0	0.05603	0	0.00107085	aAutosome	aAutosome	NON	6.39133	A1
MvSl-1064-A1-R4_MC01-1g02793	0.00007	0	0.06538	0.00679	0.00107066	aAutosome	aAutosome	NON	8.26103	A1
MvSl-1064-A2-R4_MC13g11732	0.00001	0	0.00934	0.0007	0.00107065	aAutosome	aAutosome	NON	6.55694	A2
MvSl-1064-A2-R4_MC12g11224	0.00007	0	0.06539	0.00941	0.0010705	aAutosome	aAutosome	NON	8.55854	A2
MvSl-1064-A2-R4_MC02g03874	0.00006	0	0.0561	0.00713	0.00106952	aAutosome	aAutosome	NON	5.48486	A2
MvSl-1064-A2-R4_MC11g10800	0.00001	0	0.00935	0.00212	0.00106951	aAutosome	aAutosome	NON	7.10338	A2
MvSl-1064-A2-R4_MC12g11512	0.00002	0	0.01875	0.00122	0.00106666	aAutosome	aAutosome	NON	5.44296	A2
MvSl-1064-A1-R4_MC15g12042	0.00007	0	0.0657	0.01464	0.00106545	aAutosome	aAutosome	NON	4.03391	A1
MvSl-1064-A2-R4_MC06-1g07280	0.00003	0	0.02816	0.00681	0.00106534	aAutosome	aAutosome	NON	6.59993	A2
MvSl-1064-A2-R4_MC01g03296	0.00001	0	0.00939	0.00066	0.00106495	aAutosome	aAutosome	NON	6.25957	A2
MvSl-1064-A2-R4_MC02g03487	0.00001	0	0.00939	0	0.00106495	aAutosome	aAutosome	NON	6.43242	A2
MvSl-1064-A1-R4_MC07g07887	0.00005	0.00257	0.04699	0.0439	0.00106406	aAutosome	aAutosome	NON	2.36846	A1
MvSl-1064-A2-R4_MC04-1g05842	0.00002	0	0.01881	0.00192	0.00106326	aAutosome	aAutosome	NON	7.06032	A2
MvSl-1064-A2-R4_MC07g08416	0.00003	0	0.02824	0.00663	0.00106232	aAutosome	aAutosome	NON	1.68406	A2
MvSl-1064-A2-R4_MC08-1g08539	0.00001	0	0.00942	0.00077	0.00106156	aAutosome	aAutosome	NON	6.89222	A2
MvSl-1064-A2-R4_MC01g02605	0.00001	0	0.00943	0.00165	0.00106043	aAutosome	aAutosome	NON	5.27	A2
MvSl-1064-A2-R4_MC10g10236	0.00001	0	0.00944	0.00096	0.00105931	aAutosome	aAutosome	NON	0.653804	A2
MvSl-1064-A2-R4_MC01g02457	0.00008	0	0.07553	0.00598	0.00105918	aAutosome	aAutosome	NON	1.72521	A2
MvSl-1064-A2-R4_MC04-2g06317	0.00002	0	0.01889	0.00149	0.00105876	aAutosome	aAutosome	NON	7.41486	A2
MvSl-1064-A2-R4_MC01g02222	0.00001	0	0.00945	0.00133	0.00105819	aAutosome	aAutosome	NON	6.56281	A2
MvSl-1064-A2-R4_MC13g11848	0.00001	0.00001	0.00945	0.0095	0.00105819	aAutosome	aAutosome	NON	6.51452	A2
MvSl-1064-A1-R4_MC06g07326	0.00006	0	0.05671	0.00418	0.00105801	aAutosome	aAutosome	NON	6.71635	A1
MvSl-1064-A1-R4_A1g00036	0.00005	0	0.04728	0.01024	0.00105753	bPAR	bPAR	NON	5.33338	A1
MvSl-1064-A2-R4_MC02g03582	0.00003	0	0.02837	0.00744	0.00105745	aAutosome	aAutosome	NON	5.60843	A2
MvSl-1064-A2-R4_MC09g09721	0.00002	0	0.01892	0	0.00105708	aAutosome	aAutosome	NON	5.49432	A2
MvSl-1064-A1-R4_MC13g11587	0.00007	0	0.06635	0.01175	0.00105501	aAutosome	aAutosome	NON	6.73657	A1
MvSl-1064-A2-R4_MC08-1g09000	0.00001	0	0.0095	0.0007	0.00105262	aAutosome	aAutosome	NON	4.73149	A2
MvSl-1064-A2-R4_MC09g09485	0.00001	0	0.00951	0.00121	0.00105151	aAutosome	aAutosome	NON	8.05952	A2
MvSl-1064-A1-R4_MC01-1g02109	0.00009	0	0.08569	0	0.0010503	aAutosome	aAutosome	NON	5.04579	A1
MvSl-1064-A2-R4_MC09g09354	0.00002	0	0.01905	0	0.00104986	aAutosome	aAutosome	NON	6.98251	A2
MvSl-1064-A1-R4_MC09-2g09287	0.00007	0	0.06685	0.01459	0.00104712	aAutosome	aAutosome	NON	8.94708	A1
MvSl-1064-A2-R4_MC12g11395	0.00001	0.00034	0.00955	0.00885	0.00104711	aAutosome	aAutosome	NON	-0.0600957	A2
MvSl-1064-A2-R4_MC07g07963	0.00001	0	0.00956	0	0.00104601	aAutosome	aAutosome	NON	5.31268	A2
MvSl-1064-A1-R4_MC01-2g02975	0.00005	0.01253	0.04784	0.07675	0.00104515	aAutosome	aAutosome	NON	5.34075	A1
MvSl-1064-A2-R4_MC07g08283	0.00001	0.00008	0.00957	0.00997	0.00104492	aAutosome	aAutosome	NON	5.95839	A2
MvSl-1064-A2-R4_MC09g09261	0.00001	0	0.0096	0.0003	0.00104166	aAutosome	aAutosome	NON	5.78064	A2
MvSl-1064-A2-R4_MC03g04715	0.00004	0	0.03847	0	0.00103977	aAutosome	aAutosome	NON	5.04153	A2
MvSl-1064-A2-R4_MC06-2g07592	0.00001	0	0.00962	0.00068	0.00103949	aAutosome	aAutosome	NON	7.69884	A2
MvSl-1064-A1-R4_MC12g10866	0.0001	0	0.09622	0.02243	0.00103928	aAutosome	aAutosome	NON	6.21458	A1
MvSl-1064-A2-R4_A2g00040	0.00002	0	0.01925	0	0.00103896	bPAR	bPAR	NON	1.27685	A2
MvSl-1064-A1-R4_MC01-1g02519	0.00005	0	0.04816	0.01047	0.00103821	aAutosome	aAutosome	NON	5.73688	A1
MvSl-1064-A1-R4_MC11g10621	0.00007	0	0.06753	0.01551	0.00103658	aAutosome	aAutosome	NON	5.81519	A1
MvSl-1064-A2-R4_MC08-1g08769	0.00001	0	0.00966	0	0.00103519	aAutosome	aAutosome	NON	4.90696	A2
MvSl-1064-A1-R4_MC02g04109	0.00006	0	0.05799	0.0112	0.00103466	aAutosome	aAutosome	Down	3.11149	A1
MvSl-1064-A2-R4_MC07g08336	0.00001	0	0.00968	0.00172	0.00103305	aAutosome	aAutosome	NON	4.5303	A2
MvSl-1064-A2-R4_MC13g11644	0.00001	0	0.00968	0	0.00103305	aAutosome	aAutosome	NON	5.51335	A2
MvSl-1064-A1-R4_MC09-2g09254	0.00006	0	0.05817	0.0112	0.00103146	aAutosome	aAutosome	NON	7.37778	A1
MvSl-1064-A1-R4_MC06g07370	0.00005	0	0.04851	0.00982	0.00103072	aAutosome	aAutosome	NON	6.57401	A1
MvSl-1064-A1-R4_MC12g11249	0.00005	0	0.04859	0.00831	0.00102902	aAutosome	aAutosome	NON	5.55836	A1
MvSl-1064-A1-R4_MC10-1g09674	0.00006	0	0.05831	0.01015	0.00102898	aAutosome	aAutosome	NON	2.39715	A1
MvSl-1064-A1-R4_MC09-2g09208	0.00008	0	0.07778	0.0145	0.00102854	aAutosome	aAutosome	NON	3.42673	A1
MvSl-1064-A2-R4_MC11g10682	0.00002	0	0.01945	0.00222	0.00102827	aAutosome	aAutosome	NON	8.57371	A2
MvSl-1064-A1-R4_MC10-2g10033	0.00006	0	0.0584	0.01276	0.0010274	aAutosome	aAutosome	NON	6.06049	A1
MvSl-1064-A2-R4_MC01g02505	0.00001	0	0.00974	0.00058	0.00102668	aAutosome	aAutosome	NON	6.84365	A2
MvSl-1064-A2-R4_MC07g08225	0.00001	0	0.00974	0.00048	0.00102668	aAutosome	aAutosome	NON	3.49071	A2
MvSl-1064-A1-R4_MC06g07535	0.00009	0	0.08775	0	0.00102564	aAutosome	aAutosome	NON	2.96247	A1
MvSl-1064-A1-R4_MC02g04125	0.00005	0	0.04876	0.00903	0.00102543	aAutosome	aAutosome	NON	3.46839	A1
MvSl-1064-A2-R4_MC04-1g06207	0.00002	0.00051	0.01953	0.01518	0.00102406	aAutosome	aAutosome	NON	3.69477	A2
MvSl-1064-A2-R4_MC01g02666	0.00001	0	0.00977	0.00073	0.00102353	aAutosome	aAutosome	NON	5.49813	A2
MvSl-1064-A1-R4_MC12g11066	0.00014	0	0.13691	0.02583	0.00102257	aAutosome	aAutosome	NON	4.26423	A1
MvSl-1064-A2-R4_MC09g09511	0.00002	0	0.01956	0.00087	0.00102249	aAutosome	aAutosome	NON	6.17103	A2
MvSl-1064-A1-R4_MC01-1g02398	0.00009	0	0.08804	0	0.00102226	aAutosome	aAutosome	NON	2.58896	A1
MvSl-1064-A1-R4_MC09-2g09022	0.00004	0	0.03916	0	0.00102145	aAutosome	aAutosome	NON	0.291202	A1
MvSl-1064-A2-R4_MC14g12134	0.00001	0	0.0098	0.00227	0.0010204	aAutosome	aAutosome	NON	5.91767	A2
MvSl-1064-A2-R4_MC01g02440	0.00001	0	0.00981	0.00017	0.00101936	aAutosome	aAutosome	NON	5.08542	A2
MvSl-1064-A1-R4_MC02g04218	0.00014	0	0.13746	0	0.00101848	aAutosome	aAutosome	NON	5.8048	A1
MvSl-1064-A1-R4_MC07g07900	0.00009	0	0.08838	0.01905	0.00101833	aAutosome	aAutosome	NON	5.49823	A1
MvSl-1064-A1-R4_MC05-3g06779	0.00009	0	0.0884	0.01059	0.0010181	aAutosome	aAutosome	NON	6.20785	A1
MvSl-1064-A1-R4_MC11g10452	0.00007	0	0.06898	0.01558	0.00101479	aAutosome	aAutosome	NON	5.9261	A1
MvSl-1064-A1-R4_MC01-2g03103	0.00012	0	0.1184	0.02155	0.00101351	aAutosome	aAutosome	NON	0.757544	A1
MvSl-1064-A1-R4_MC12g11286	0.00008	0	0.07899	0.01519	0.00101279	aAutosome	aAutosome	Up	5.60222	A1
MvSl-1064-A2-R4_MC08-1g08990	0.00007	0	0.06915	0.00935	0.00101229	aAutosome	aAutosome	NON	5.10983	A2
MvSl-1064-A1-R4_MC03g04538	0.00008	0	0.07904	0.01992	0.00101215	aAutosome	aAutosome	NON	6.79395	A1
