genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_MC10-1g09597	0	0.00012	0.00002	0.03379	0	aAutosome	aAutosome	NON	6.55897	A1
MvSl-1064-A1-R4_MC10-1g09598	0.611	0.25417	1.76482	1.14729	0.346211	aAutosome	aAutosome	NON	4.2099	A1
MvSl-1064-A1-R4_MC10-1g09600	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.28628	A1
MvSl-1064-A1-R4_MC10-1g09601	3.71758	2.3654	13.70607	22.08672	0.271236	aAutosome	aAutosome	NON	6.28477	A1
MvSl-1064-A1-R4_MC10-1g09602	8.98631	4.61558	0.09077	0.3199	99.0009	aAutosome	aAutosome	NON	8.25764	A1
MvSl-1064-A1-R4_MC10-1g09603	3.44633	4.59517	0.87612	1.00974	3.93363	aAutosome	aAutosome	NON	7.06239	A1
MvSl-1064-A1-R4_MC10-1g09604	0	0.00009	0.00001	0.00017	0	aAutosome	aAutosome	NON	6.44658	A1
MvSl-1064-A1-R4_MC10-1g09606	9.26889	15.41854	21.93259	37.70682	0.422608	aAutosome	aAutosome	NON	7.6214	A1
MvSl-1064-A1-R4_MC10-1g09607	1.56415	0.92852	0.49431	0.40619	3.16431	aAutosome	aAutosome	NON	5.45409	A1
MvSl-1064-A1-R4_MC10-1g09608	21.04266	37.22623	5.00465	7.8397	4.20462	aAutosome	aAutosome	NON	5.76583	A1
MvSl-1064-A1-R4_MC10-1g09609	0.78534	0.26536	60.33699	224.12952	0.0130159	aAutosome	aAutosome	NON	7.89702	A1
MvSl-1064-A1-R4_MC10-1g09610	0.8684	0.29776	93.68755	297.14802	0.00926911	aAutosome	aAutosome	NON	6.01724	A1
MvSl-1064-A1-R4_MC10-1g09611	0.39033	0.18712	3.77652	3.39374	0.103357	aAutosome	aAutosome	NON	3.37574	A1
MvSl-1064-A1-R4_MC10-1g09612	0.43245	0.21243	77.40815	217.98935	0.00558662	aAutosome	aAutosome	NON	6.28006	A1
MvSl-1064-A1-R4_MC10-1g09621	0.49632	0.16974	14.1228	28.00526	0.0351432	aAutosome	aAutosome	NON	6.07874	A1
MvSl-1064-A1-R4_MC10-1g09627	0.02064	0.02084	0.10147	0.10517	0.20341	aAutosome	aAutosome	NON	6.60315	A1
MvSl-1064-A1-R4_MC10-1g09628	22.71715	10.77508	0.33468	0.51443	67.8772	aAutosome	aAutosome	NON	6.17978	A1
MvSl-1064-A1-R4_MC10-1g09629	1.75674	1.55665	40.6155	99.95609	0.0432529	aAutosome	aAutosome	NON	5.85168	A1
MvSl-1064-A1-R4_MC10-1g09630	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.33548	A1
MvSl-1064-A1-R4_MC10-1g09631	0	0.00323	0.00001	0.01069	0	aAutosome	aAutosome	NON	3.60904	A1
MvSl-1064-A1-R4_MC10-1g09632	0.54216	0.21986	3.36983	6.53133	0.160886	aAutosome	aAutosome	NON	6.87126	A1
MvSl-1064-A1-R4_MC10-1g09633	17.91756	23.08032	0.18099	0.29177	98.9975	aAutosome	aAutosome	NON	8.44625	A1
MvSl-1064-A1-R4_MC10-1g09635	0	0.00359	0.00001	0.00876	0	aAutosome	aAutosome	NON	4.70599	A1
MvSl-1064-A1-R4_MC10-1g09636	0	0	0	0	0	aAutosome	aAutosome	NON	3.7284	A1
MvSl-1064-A1-R4_MC10-1g09638	0.75743	0.41663	1.35281	1.08351	0.559894	aAutosome	aAutosome	NON	4.30323	A1
MvSl-1064-A1-R4_MC10-1g09639	0.94507	0.38512	7.47362	19.75043	0.126454	aAutosome	aAutosome	NON	5.59447	A1
MvSl-1064-A1-R4_MC10-1g09640	0.48137	0.33695	0.44368	0.41261	1.08495	aAutosome	aAutosome	NON	8.12907	A1
MvSl-1064-A1-R4_MC10-1g09641	1.01081	0.3828	75.73068	347.18139	0.0133474	aAutosome	aAutosome	NON	5.72779	A1
MvSl-1064-A1-R4_MC10-1g09642	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.7806	A1
MvSl-1064-A1-R4_MC10-1g09643	0	0.00008	0.00001	0.00026	0	aAutosome	aAutosome	NON	5.2616	A1
MvSl-1064-A1-R4_MC10-1g09645	0	0.0056	0	0.01074	0	aAutosome	aAutosome	NON	7.0336	A1
MvSl-1064-A1-R4_MC10-1g09646	0.36782	0.19804	9.28441	23.49254	0.0396169	aAutosome	aAutosome	NON	6.59817	A1
MvSl-1064-A1-R4_MC10-1g09647	11.41036	23.24952	27.80563	70.82368	0.410361	aAutosome	aAutosome	NON	9.72796	A1
MvSl-1064-A1-R4_MC10-1g09648	0.81049	0.35238	73.02072	194.47621	0.0110995	aAutosome	aAutosome	NON	6.85632	A1
MvSl-1064-A1-R4_MC10-1g09649	0	0.00637	0.00001	0.01903	0	aAutosome	aAutosome	NON	6.04115	A1
MvSl-1064-A1-R4_MC10-1g09655	1.14133	0.4016	3.19598	3.07153	0.357114	aAutosome	aAutosome	NON	7.86153	A1
MvSl-1064-A1-R4_MC10-1g09656	1.17732	0.45235	0.90214	0.70046	1.30503	aAutosome	aAutosome	NON	5.37628	A1
MvSl-1064-A1-R4_MC10-1g09657	25.10478	51.64875	2.52055	7.19437	9.96004	aAutosome	aAutosome	NON	7.68934	A1
MvSl-1064-A1-R4_MC10-1g09658	0.6487	0.29643	3.14038	2.59302	0.206567	aAutosome	aAutosome	NON	8.02235	A1
MvSl-1064-A1-R4_MC10-1g09659	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.72981	A1
MvSl-1064-A1-R4_MC10-1g09661	1.70931	1.40729	2.98635	2.46821	0.572374	aAutosome	aAutosome	NON	7.48115	A1
MvSl-1064-A1-R4_MC10-1g09662	0.74538	0.34635	43.42059	134.18584	0.0171665	aAutosome	aAutosome	NON	6.02309	A1
MvSl-1064-A1-R4_MC10-1g09663	0	0	0	0	0	aAutosome	aAutosome	NON	6.67728	A1
MvSl-1064-A1-R4_MC10-1g09664	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.91698	A1
MvSl-1064-A1-R4_MC10-1g09665	1.13768	0.69932	74.59528	331.26773	0.0152514	aAutosome	aAutosome	NON	7.77617	A1
MvSl-1064-A1-R4_MC10-1g09666	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.47006	A1
MvSl-1064-A1-R4_MC10-1g09667	0.69237	0.29706	1.02298	0.67405	0.676817	aAutosome	aAutosome	NON	7.33495	A1
MvSl-1064-A1-R4_MC10-1g09669	0	0	0	0	0	aAutosome	aAutosome	NON	5.10754	A1
MvSl-1064-A1-R4_MC10-1g09670	0.45854	0.2009	54.07684	152.56201	0.00847942	aAutosome	aAutosome	NON	7.4625	A1
MvSl-1064-A1-R4_MC10-1g09671	1.23765	0.5343	11.97319	23.98903	0.103368	aAutosome	aAutosome	NON	8.6877	A1
MvSl-1064-A1-R4_MC10-1g09674	0.00006	0	0.05831	0.01015	0.00102898	aAutosome	aAutosome	NON	2.39715	A1
MvSl-1064-A1-R4_MC10-1g09675	1.40698	0.56701	5.08314	8.06545	0.276793	aAutosome	aAutosome	NON	3.42506	A1
MvSl-1064-A1-R4_MC10-1g09676	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	0.645704	A1
MvSl-1064-A1-R4_MC10-1g09677	11.78546	4.08507	1.01183	1.63145	11.6477	aAutosome	aAutosome	NON	6.9189	A1
MvSl-1064-A1-R4_MC10-1g09679	0	0.00035	0.00001	0.33103	0	aAutosome	aAutosome	NON	4.44427	A1
MvSl-1064-A1-R4_MC10-1g09680	0.02674	0.02721	0.00027	0.00223	99.0367	aAutosome	aAutosome	NON	3.12785	A1
MvSl-1064-A1-R4_MC10-1g09683	0.58688	0.25055	1.5044	0.8989	0.390109	aAutosome	aAutosome	NON	7.76698	A1
MvSl-1064-A1-R4_MC10-1g09684	0.03039	0.0309	0.00031	0.00453	98.0319	aAutosome	aAutosome	NON	5.80546	A1
MvSl-1064-A1-R4_MC10-1g09685	0.66806	0	76.65876	99.89951	0.00871472	aAutosome	aAutosome	NON	4.6599	A1
MvSl-1064-A1-R4_MC10-1g09686	18.46773	19.29907	3.72926	12.96946	4.95212	aAutosome	aAutosome	NON	7.23362	A1
MvSl-1064-A1-R4_MC10-1g09687	1.30801	1.05728	6.54216	9.96045	0.199935	aAutosome	aAutosome	NON	7.29285	A1
MvSl-1064-A1-R4_MC10-1g09689	1.27204	0.56995	3.60057	4.34138	0.353289	aAutosome	aAutosome	NON	6.50346	A1
MvSl-1064-A1-R4_MC10-1g09690	0.87274	0.34286	42.78835	261.26978	0.0203967	aAutosome	aAutosome	NON	6.44782	A1
MvSl-1064-A1-R4_MC10-1g09691	0	0.00658	0.00001	0.01497	0	aAutosome	aAutosome	NON	4.27347	A1
MvSl-1064-A1-R4_MC10-1g09692	19.21296	66.4772	7.24385	29.8364	2.65231	aAutosome	aAutosome	NON	8.26238	A1
MvSl-1064-A1-R4_MC10-1g09693	1.38842	0.99162	79.07645	238.32069	0.0175579	aAutosome	aAutosome	NON	9.93346	A1
MvSl-1064-A1-R4_MC10-1g09694	34.36295	56.01957	0.63719	0.59294	53.9289	aAutosome	aAutosome	NON	6.20518	A1
MvSl-1064-A1-R4_MC10-1g09695	0.80618	0.2798	68.58725	220.38313	0.0117541	aAutosome	aAutosome	NON	7.78939	A1
MvSl-1064-A1-R4_MC10-1g09696	1.76203	1.17406	3.77284	5.41743	0.46703	aAutosome	aAutosome	NON	6.50009	A1
MvSl-1064-A1-R4_MC10-1g09698	18.72334	26.7212	4.23376	12.10768	4.42239	aAutosome	aAutosome	NON	8.76139	A1
MvSl-1064-A1-R4_MC10-1g09699	25.20431	50.06065	2.02051	4.04719	12.4742	aAutosome	aAutosome	NON	7.29754	A1
MvSl-1064-A1-R4_MC10-1g09700	0	0.00928	0.00001	0.02253	0	aAutosome	aAutosome	NON	4.23268	A1
MvSl-1064-A1-R4_MC10-1g09701	1.20704	0.47182	60.81954	251.1291	0.0198463	aAutosome	aAutosome	NON	6.57303	A1
MvSl-1064-A1-R4_MC10-1g09702	1.07218	0.54155	0.42507	0.38422	2.52236	aAutosome	aAutosome	NON	7.02746	A1
MvSl-1064-A1-R4_MC10-1g09703	1.32194	0.65564	2.0409	2.83362	0.647724	aAutosome	aAutosome	NON	6.48096	A1
MvSl-1064-A1-R4_MC10-1g09704	1.19949	0.42825	45.3223	73.05014	0.0264658	aAutosome	aAutosome	NON	5.8426	A1
MvSl-1064-A1-R4_MC10-1g09705	0.02683	0.02703	0.00027	0.00197	99.37	aAutosome	aAutosome	NON	6.10665	A1
MvSl-1064-A1-R4_MC10-1g09706	0.63943	0.71239	73.96877	387.43861	0.00864459	aAutosome	aAutosome	NON	8.17297	A1
MvSl-1064-A1-R4_MC10-1g09709	0.80029	0	1.36812	0	0.584956	aAutosome	aAutosome	NON	7.16323	A1
MvSl-1064-A1-R4_MC10-1g09710	1.10684	0.65771	80.32454	162.20678	0.0137796	aAutosome	aAutosome	NON	7.2331	A1
MvSl-1064-A1-R4_MC10-1g09711	0.53545	0.24587	102.07761	240.43119	0.00524552	aAutosome	aAutosome	NON	7.63728	A1
MvSl-1064-A1-R4_MC10-1g09713	0.00013	0	0.12896	0	0.00100806	aAutosome	aAutosome	NON	8.17645	A1
MvSl-1064-A1-R4_MC10-1g09714	5.72994	6.87084	0.46327	0.50113	12.3685	aAutosome	aAutosome	NON	7.3291	A1
MvSl-1064-A1-R4_MC10-1g09716	16.34913	164.44195	18.03666	204.63244	0.906439	aAutosome	aAutosome	NON	5.82787	A1
MvSl-1064-A1-R4_MC10-1g09717	1.12828	0.46173	58.65368	222.96777	0.0192363	aAutosome	aAutosome	NON	3.04556	A1
MvSl-1064-A1-R4_MC10-1g09718	0.81457	0.30027	1.9246	1.60981	0.423241	aAutosome	aAutosome	Up	7.2438	A1
MvSl-1064-A1-R4_MC10-1g09719	0	0	0	0	0	aAutosome	aAutosome	NON	5.67853	A1
MvSl-1064-A1-R4_MC10-1g09720	1.50133	0.52579	23.56136	0	0.06372	aAutosome	aAutosome	NON	5.53213	A1
MvSl-1064-A1-R4_MC10-1g09721	0.1554	0.11579	49.9277	275.18035	0.0031125	aAutosome	aAutosome	NON	6.76415	A1
MvSl-1064-A1-R4_MC10-1g09723	0.92884	0.68849	59.34372	388.4644	0.0156519	aAutosome	aAutosome	NON	6.86183	A1
MvSl-1064-A1-R4_MC10-1g09724	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	1.77371	A1
MvSl-1064-A1-R4_MC10-1g09725	0.86616	0.33739	0.7674	0.55448	1.12869	aAutosome	aAutosome	NON	5.78067	A1
MvSl-1064-A1-R4_MC10-1g09726	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	5.53823	A1
MvSl-1064-A1-R4_MC10-1g09731	0.79697	0.31373	1.78487	1.20262	0.446514	aAutosome	aAutosome	NON	2.73441	A1
MvSl-1064-A1-R4_MC10-1g09732	0.28186	0.13022	120.87907	360.85457	0.00233175	aAutosome	aAutosome	Down	3.98561	A1
MvSl-1064-A1-R4_MC10-1g09733	1.31863	1.0123	8.62357	24.70122	0.15291	aAutosome	aAutosome	Up	3.12939	A1
MvSl-1064-A1-R4_MC10-1g09736	0	0.00012	0.00001	0.00628	0	aAutosome	aAutosome	NON	0.697696	A1
MvSl-1064-A1-R4_MC10-1g09737	0	0.00008	0.00002	0.00577	0	aAutosome	aAutosome	NON	4.80228	A1
MvSl-1064-A1-R4_MC10-1g09738	0.91317	0.35016	33.03135	44.87167	0.0276456	aAutosome	aAutosome	NON	7.90399	A1
MvSl-1064-A1-R4_MC10-1g09739	0.72141	0.34603	6.33727	8.2347	0.113836	aAutosome	aAutosome	NON	8.88697	A1
MvSl-1064-A1-R4_MC10-1g09741	0.99944	0.42808	77.66016	162.48783	0.0128694	aAutosome	aAutosome	NON	5.70311	A1
MvSl-1064-A1-R4_MC10-1g09742	1.60834	0	50.15289	394.72103	0.0320687	aAutosome	aAutosome	NON	6.12293	A1
MvSl-1064-A1-R4_MC10-1g09743	1.0915	0.64141	42.61545	268.67336	0.0256128	aAutosome	aAutosome	NON	7.29183	A1
MvSl-1064-A1-R4_MC10-1g09745	0.555	0.2975	0.86346	0.66989	0.642763	aAutosome	aAutosome	NON	6.58476	A1
MvSl-1064-A1-R4_MC10-1g09746	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.08619	A1
MvSl-1064-A1-R4_MC10-1g09747	1.55947	0.67737	53.54849	193.82655	0.0291226	aAutosome	aAutosome	NON	5.55638	A1
MvSl-1064-A1-R4_MC10-1g09748	0	0	0	0	0	aAutosome	aAutosome	NON	6.43147	A1
MvSl-1064-A1-R4_MC10-1g09749	1.10555	0.42169	7.9096	13.44926	0.139773	aAutosome	aAutosome	NON	5.43604	A1
MvSl-1064-A1-R4_MC10-1g09750	28.55067	58.33872	1.9755	3.80028	14.4524	aAutosome	aAutosome	NON	5.3601	A1
MvSl-1064-A1-R4_MC10-1g09751	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	6.36549	A1
MvSl-1064-A1-R4_MC10-1g09753	0.35653	0.46421	0.0036	0.02498	99.0361	aAutosome	aAutosome	NON	7.1577	A1
MvSl-1064-A1-R4_MC10-1g09755	1.82424	0.83189	10.15209	16.30313	0.179691	aAutosome	aAutosome	NON	8.64483	A1
MvSl-1064-A1-R4_MC10-1g09756	0	0	0	0	0	aAutosome	aAutosome	NON	6.3731	A1
MvSl-1064-A1-R4_MC10-1g09757	7.66545	17.21548	51.73644	115.2487	0.148163	aAutosome	aAutosome	NON	6.97463	A1
MvSl-1064-A1-R4_MC10-1g09759	0.71541	0.35648	45.11926	253.46055	0.015856	aAutosome	aAutosome	NON	5.83157	A1
MvSl-1064-A1-R4_MC10-1g09761	0.8822	0.20051	8.8718	8.81802	0.0994387	aAutosome	aAutosome	NON	7.88564	A1
MvSl-1064-A1-R4_MC10-1g09762	2.17964	1.68705	0.30386	0.22444	7.17317	aAutosome	aAutosome	NON	6.08789	A1
MvSl-1064-A1-R4_MC10-1g09763	0	0	0	0	0	aAutosome	aAutosome	NON	5.33474	A1
MvSl-1064-A1-R4_MC10-1g09766	0.17997	0.1447	0.00182	0.03081	98.8846	aAutosome	aAutosome	NON	7.92891	A1
MvSl-1064-A1-R4_MC10-1g09767	1.01021	0.55721	53.60524	145.11913	0.0188454	aAutosome	aAutosome	NON	4.6006	A1
MvSl-1064-A1-R4_MC10-1g09768	0	0.00151	0.00001	0.01386	0	aAutosome	aAutosome	NON	7.58125	A1
MvSl-1064-A1-R4_MC10-1g09769	3.16671	0	2.8443	2.93827	1.11335	aAutosome	aAutosome	NON	8.47506	A1
MvSl-1064-A1-R4_MC10-1g09770	0	0.00023	0	0	0	aAutosome	aAutosome	NON	7.20967	A1
MvSl-1064-A1-R4_MC10-1g09771	0	0	0	0	0	aAutosome	aAutosome	NON	3.60651	A1
MvSl-1064-A1-R4_MC10-1g09777	1.91263	1.11286	7.67444	10.51871	0.249221	aAutosome	aAutosome	NON	7.07429	A1
MvSl-1064-A1-R4_MC10-1g09781	0.1727	0.13674	0.57098	0.91013	0.302462	aAutosome	aAutosome	NON	9.63592	A1
MvSl-1064-A1-R4_MC10-1g09782	0	0	0	0.00018	0	aAutosome	aAutosome	NON	10.3638	A1
MvSl-1064-A1-R4_MC10-1g09783	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.40674	A1
MvSl-1064-A1-R4_MC10-1g09784	0.14661	0.16381	123.34807	627.32292	0.00118859	aAutosome	aAutosome	NON	5.55908	A1
MvSl-1064-A1-R4_MC10-1g09788	25.3797	30.42629	0.60756	0.87418	41.7732	aAutosome	aAutosome	NON	7.04253	A1
MvSl-1064-A1-R4_MC10-1g09792	0.84697	0.32103	14.94646	24.68272	0.0566669	aAutosome	aAutosome	NON	7.95034	A1
MvSl-1064-A1-R4_MC10-1g09794	28.48734	288.68826	1.13655	8.71641	25.0647	aAutosome	aAutosome	NON	3.49987	A1
MvSl-1064-A1-R4_MC10-1g09795	6.56322	8.40378	5.06924	6.64007	1.29471	aAutosome	aAutosome	NON	5.99676	A1
MvSl-1064-A1-R4_MC10-1g09797	5.63251	17.05305	0.39039	1.52694	14.4279	aAutosome	aAutosome	NON	6.98583	A1
MvSl-1064-A1-R4_MC10-1g09798	1.01073	0.36724	36.77442	175.05236	0.0274846	aAutosome	aAutosome	NON	6.98191	A1
MvSl-1064-A1-R4_MC10-1g09799	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	6.42104	A1
MvSl-1064-A1-R4_MC10-1g09800	0	0.00108	0.00001	0	0	aAutosome	aAutosome	NON	5.99017	A1
MvSl-1064-A1-R4_MC10-1g09806	2.05704	2.33898	7.59764	11.6312	0.270747	aAutosome	aAutosome	NON	5.18366	A1
MvSl-1064-A1-R4_MC10-1g09808	0	0.00016	0.00002	0.00377	0	aAutosome	aAutosome	NON	6.00603	A1
MvSl-1064-A1-R4_MC10-1g09811	1.67743	0.62769	6.13144	1.01985	0.273578	aAutosome	aAutosome	NON	7.77201	A1
MvSl-1064-A1-R4_MC10-1g09818	1.31757	0.5599	64.9343	159.55482	0.0202908	aAutosome	aAutosome	NON	6.61293	A1
MvSl-1064-A1-R4_MC10-1g09819	19.63481	33.56912	7.82765	16.71914	2.50839	aAutosome	aAutosome	NON	2.08188	A1
MvSl-1064-A1-R4_MC10-1g09834	1.20318	1.08734	67.20351	103.83266	0.0179035	aAutosome	aAutosome	NON	0.944625	A1
MvSl-1064-A1-R4_MC10-1g09850	0.00007	0	0.06979	0.01328	0.00100301	aAutosome	aAutosome	NON	2.95857	A1
MvSl-1064-A1-R4_MC10-2g09875	13.05696	11.6835	0.13189	0.44096	98.9989	aAutosome	aAutosome	NON	6.04649	A1
MvSl-1064-A1-R4_MC10-2g09876	0.00007	0	0.0698	0.01244	0.00100287	aAutosome	aAutosome	NON	1.95165	A1
MvSl-1064-A1-R4_MC10-2g09877	1.14639	0.60262	0.75783	0.68672	1.51273	aAutosome	aAutosome	NON	4.50018	A1
MvSl-1064-A1-R4_MC10-2g09878	0	0.00083	0.00001	0	0	aAutosome	aAutosome	NON	4.16429	A1
MvSl-1064-A1-R4_MC10-2g09881	0.39544	0.21356	6.03881	7.45174	0.0654831	aAutosome	aAutosome	NON	7.95555	A1
MvSl-1064-A1-R4_MC10-2g09882	0	0	0	0.0079	0	aAutosome	aAutosome	NON	6.57415	A1
MvSl-1064-A1-R4_MC10-2g09883	18.47332	26.47449	1.08935	1.01221	16.9581	aAutosome	aAutosome	NON	6.95217	A1
MvSl-1064-A1-R4_MC10-2g09884	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	5.58549	A1
MvSl-1064-A1-R4_MC10-2g09887	0	0	0	0	0	aAutosome	aAutosome	NON	6.25899	A1
MvSl-1064-A1-R4_MC10-2g09891	1.4538	0.69083	0.68293	0.77999	2.12877	aAutosome	aAutosome	NON	8.21623	A1
MvSl-1064-A1-R4_MC10-2g09892	0.68248	0.24768	1.57736	1.06371	0.432672	aAutosome	aAutosome	NON	8.41486	A1
MvSl-1064-A1-R4_MC10-2g09893	1.08357	0.58662	1.56572	1.4518	0.692059	aAutosome	aAutosome	NON	6.95821	A1
MvSl-1064-A1-R4_MC10-2g09894	24.9945	80.19705	1.42641	3.18016	17.5227	aAutosome	aAutosome	NON	6.77137	A1
MvSl-1064-A1-R4_MC10-2g09895	17.64389	48.44131	11.03043	34.45104	1.59957	aAutosome	aAutosome	NON	9.93029	A1
MvSl-1064-A1-R4_MC10-2g09896	0	0	0	0	0	aAutosome	aAutosome	NON	5.13636	A1
MvSl-1064-A1-R4_MC10-2g09898	2.06024	0	0.53091	0.43553	3.88058	aAutosome	aAutosome	NON	7.35476	A1
MvSl-1064-A1-R4_MC10-2g09901	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.56834	A1
MvSl-1064-A1-R4_MC10-2g09902	1.01609	0.3796	1.08165	0.6938	0.939389	aAutosome	aAutosome	NON	6.93338	A1
MvSl-1064-A1-R4_MC10-2g09903	1.62696	0.74172	0.52736	0.47944	3.0851	aAutosome	aAutosome	NON	6.96599	A1
MvSl-1064-A1-R4_MC10-2g09904	0.67092	0.26247	69.88459	236.16606	0.0096004	aAutosome	aAutosome	NON	5.90526	A1
MvSl-1064-A1-R4_MC10-2g09905	1.09897	0.58436	23.36246	92.17834	0.04704	aAutosome	aAutosome	NON	8.10157	A1
MvSl-1064-A1-R4_MC10-2g09906	0	0	0	0	0	aAutosome	aAutosome	NON	6.966	A1
MvSl-1064-A1-R4_MC10-2g09907	1.20896	0.5986	2.84163	4.67375	0.425446	aAutosome	aAutosome	NON	6.92035	A1
MvSl-1064-A1-R4_MC10-2g09913	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	3.82042	A1
MvSl-1064-A1-R4_MC10-2g09914	0	0.00013	0.00001	0.0033	0	aAutosome	aAutosome	NON	7.41493	A1
MvSl-1064-A1-R4_MC10-2g09915	0.63925	0.28483	0.89268	0.63036	0.716102	aAutosome	aAutosome	NON	10.1262	A1
MvSl-1064-A1-R4_MC10-2g09916	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.28248	A1
MvSl-1064-A1-R4_MC10-2g09917	0.51098	0.40228	1.21116	1.56793	0.421893	aAutosome	aAutosome	NON	8.55466	A1
MvSl-1064-A1-R4_MC10-2g09922	0	0.00008	0.00001	0	0	aAutosome	aAutosome	NON	1.99704	A1
MvSl-1064-A1-R4_MC10-2g09925	0.94672	0.46499	91.75428	641.75844	0.010318	aAutosome	aAutosome	NON	8.39112	A1
MvSl-1064-A1-R4_MC10-2g09927	1.00461	0.39755	69.97707	165.46682	0.0143563	aAutosome	aAutosome	NON	3.19363	A1
MvSl-1064-A1-R4_MC10-2g09928	1.50269	1.23429	1.54875	1.53314	0.97026	aAutosome	aAutosome	NON	7.18312	A1
MvSl-1064-A1-R4_MC10-2g09929	1.06127	0.52023	83.42213	327.68571	0.0127217	aAutosome	aAutosome	NON	7.76941	A1
MvSl-1064-A1-R4_MC10-2g09930	0.82851	0.25303	20.11577	90.69277	0.0411871	aAutosome	aAutosome	NON	5.90662	A1
MvSl-1064-A1-R4_MC10-2g09931	1.77371	0	56.25906	166.04828	0.0315275	aAutosome	aAutosome	NON	7.2808	A1
MvSl-1064-A1-R4_MC10-2g09934	20.05744	26.14547	0.2026	0.4086	99.0002	aAutosome	aAutosome	NON	5.40753	A1
MvSl-1064-A1-R4_MC10-2g09935	0.00001	0	0	0	10000	aAutosome	aAutosome	NON	8.05934	A1
MvSl-1064-A1-R4_MC10-2g09937	0	0.01868	0.00001	0.04166	0	aAutosome	aAutosome	NON	7.12714	A1
MvSl-1064-A1-R4_MC10-2g09938	1.04249	0.3293	24.53552	125.83505	0.042489	aAutosome	aAutosome	NON	5.52067	A1
MvSl-1064-A1-R4_MC10-2g09942	1.24518	0.51816	0.95302	1.03918	1.30656	aAutosome	aAutosome	Down	6.40367	A1
MvSl-1064-A1-R4_MC10-2g09948	0.02638	0.02702	0.00027	0.00373	97.7033	aAutosome	aAutosome	NON	5.89807	A1
MvSl-1064-A1-R4_MC10-2g09949	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.8158	A1
MvSl-1064-A1-R4_MC10-2g09951	0.952	0	2.22156	0	0.428528	aAutosome	aAutosome	NON	6.01457	A1
MvSl-1064-A1-R4_MC10-2g09952	0	0	0	0	0	aAutosome	aAutosome	NON	4.84092	A1
MvSl-1064-A1-R4_MC10-2g09953	0	0.00008	0.00002	0	0	aAutosome	aAutosome	NON	7.0319	A1
MvSl-1064-A1-R4_MC10-2g09955	1.73934	0.84659	66.91518	245.87987	0.0259932	aAutosome	aAutosome	NON	8.19259	A1
MvSl-1064-A1-R4_MC10-2g09956	1.02691	0.50637	64.69305	161.12329	0.0158736	aAutosome	aAutosome	NON	8.00388	A1
MvSl-1064-A1-R4_MC10-2g09957	1.98673	0	5.2343	8.4522	0.37956	aAutosome	aAutosome	NON	6.57935	A1
MvSl-1064-A1-R4_MC10-2g09958	1.00036	0.32549	1.32834	1.2159	0.75309	aAutosome	aAutosome	NON	12.6397	A1
MvSl-1064-A1-R4_MC10-2g09959	1.44878	0.65187	2.94495	2.97758	0.491954	aAutosome	aAutosome	NON	5.01831	A1
MvSl-1064-A1-R4_MC10-2g09960	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.75209	A1
MvSl-1064-A1-R4_MC10-2g09961	0.00006	0	0.06092	0.01036	0.000984898	aAutosome	aAutosome	NON	4.37784	A1
MvSl-1064-A1-R4_MC10-2g09966	1.14001	0.3549	55.25687	107.46424	0.0206311	aAutosome	aAutosome	NON	6.63995	A1
MvSl-1064-A1-R4_MC10-2g09967	22.55138	28.98144	0.56546	0.72614	39.8815	aAutosome	aAutosome	NON	6.29557	A1
MvSl-1064-A1-R4_MC10-2g09968	0.47348	0.23665	19.14647	55.35214	0.0247294	aAutosome	aAutosome	NON	6.3229	A1
MvSl-1064-A1-R4_MC10-2g09969	0	0.00007	0.00001	0.0028	0	aAutosome	aAutosome	NON	6.18636	A1
MvSl-1064-A1-R4_MC10-2g09972	21.59174	63.93407	0.86968	3.86124	24.8272	aAutosome	aAutosome	NON	0.804284	A1
MvSl-1064-A1-R4_MC10-2g09976	19.04291	30.94376	8.67674	19.4602	2.19471	aAutosome	aAutosome	NON	6.239	A1
MvSl-1064-A1-R4_MC10-2g09977	0.65081	0.22269	69.98414	110.91167	0.00929939	aAutosome	aAutosome	NON	6.89221	A1
MvSl-1064-A1-R4_MC10-2g09978	2.0137	0.87026	16.66648	54.25763	0.120823	aAutosome	aAutosome	NON	7.46951	A1
MvSl-1064-A1-R4_MC10-2g09980	0	0	0.00001	0	0	aAutosome	aAutosome	Down	2.81978	A1
