Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	genelength	intronnrovergenelength	intronovergenelength
A1	MvSl-1064-A1-R4_MC10-2g09901	aAutosome	1	66	66	0	0	0	1434	0.00069735	0.046025105
A1	MvSl-1064-A1-R4_MC10-2g09902	aAutosome	2	75	150	0	0	0	3438	0.000581734	0.043630017
A1	MvSl-1064-A1-R4_MC10-2g09903	aAutosome	5	99	495	0	0	0	2460	0.00203252	0.201219512
A1	MvSl-1064-A1-R4_MC10-2g09904	aAutosome	1	82	82	0	0	0	1411	0.000708717	0.058114812
A1	MvSl-1064-A1-R4_MC10-2g09905	aAutosome	4	165	660	0	0	0	960	0.004166667	0.6875
A1	MvSl-1064-A1-R4_MC10-2g09906	aAutosome	2	70	140	0	0	0	875	0.002285714	0.16
A1	MvSl-1064-A1-R4_MC10-2g09907	aAutosome	10	94.2	942	0	0	0	2643	0.003783579	0.356413167
A1	MvSl-1064-A1-R4_MC10-2g09908	aAutosome	2	71	142	0	0	0	601	0.003327787	0.236272879
A1	MvSl-1064-A1-R4_MC10-2g09909	aAutosome	1	0	0	0	0	0	189	0.005291005	0
A1	MvSl-1064-A1-R4_MC10-2g09910	aAutosome	2	66	132	0	0	0	765	0.002614379	0.17254902
A1	MvSl-1064-A1-R4_MC10-2g09911	aAutosome	2	126	252	0	0	0	1872	0.001068376	0.134615385
A1	MvSl-1064-A1-R4_MC10-2g09913	aAutosome	1	66	66	0	0	0	1434	0.00069735	0.046025105
A1	MvSl-1064-A1-R4_MC10-2g09914	aAutosome	6	68.8333	413	0	0	0	2240	0.002678571	0.184375
A1	MvSl-1064-A1-R4_MC10-2g09915	aAutosome	3	78	234	0	0	0	1623	0.001848429	0.144177449
A1	MvSl-1064-A1-R4_MC10-2g09916	aAutosome	15	73.8	1107	0	0	0	4299	0.003489184	0.257501745
A1	MvSl-1064-A1-R4_MC10-2g09917	aAutosome	4	136.5	546	0	0	0	1899	0.002106372	0.287519747
A1	MvSl-1064-A1-R4_MC10-2g09918	aAutosome	2	67.5	135	0	0	0	504	0.003968254	0.267857143
A1	MvSl-1064-A1-R4_MC10-2g09920	aAutosome	2	89	178	0	0	0	637	0.003139717	0.279434851
A1	MvSl-1064-A1-R4_MC10-2g09921	aAutosome	1	155	155	0	0	0	401	0.002493766	0.386533666
A1	MvSl-1064-A1-R4_MC10-2g09922	aAutosome	1	0	0	0	0	0	318	0.003144654	0
A1	MvSl-1064-A1-R4_MC10-2g09923	aAutosome	1	0	0	0	0	0	258	0.003875969	0
A1	MvSl-1064-A1-R4_MC10-2g09924	aAutosome	1	113	113	0	0	0	446	0.002242152	0.253363229
A1	MvSl-1064-A1-R4_MC10-2g09925	aAutosome	11	76.6364	843	0	0	0	10968	0.001002918	0.076859956
A1	MvSl-1064-A1-R4_MC10-2g09926	aAutosome	1	85	85	0	0	0	193	0.005181347	0.440414508
A1	MvSl-1064-A1-R4_MC10-2g09927	aAutosome	2	76	152	0	0	0	1925	0.001038961	0.078961039
A1	MvSl-1064-A1-R4_MC10-2g09928	aAutosome	2	297.5	595	0	0	0	1843	0.001085187	0.32284319
A1	MvSl-1064-A1-R4_MC10-2g09929	aAutosome	4	140	560	0	0	0	1337	0.002991773	0.418848168
A1	MvSl-1064-A1-R4_MC10-2g09930	aAutosome	6	100.167	601	0	0	0	1426	0.004207574	0.421458626
A1	MvSl-1064-A1-R4_MC10-2g09931	aAutosome	3	75.3333	226	0	0	0	1204	0.002491694	0.187707641
A1	MvSl-1064-A1-R4_MC10-2g09932	aAutosome	1	43	43	0	0	0	604	0.001655629	0.071192053
A1	MvSl-1064-A1-R4_MC10-2g09933	aAutosome	1	271	271	0	0	0	460	0.002173913	0.589130435
A1	MvSl-1064-A1-R4_MC10-2g09934	aAutosome	6	94.3333	566	0	0	0	1487	0.00403497	0.380632145
A1	MvSl-1064-A1-R4_MC10-2g09935	aAutosome	4	109.75	439	0	0	0	1228	0.003257329	0.357491857
A1	MvSl-1064-A1-R4_MC10-2g09936	aAutosome	9	84.1111	757	0	0	0	1417	0.006351447	0.534227241
A1	MvSl-1064-A1-R4_MC10-2g09937	aAutosome	8	70.125	561	0	0	0	3612	0.002214839	0.155315615
A1	MvSl-1064-A1-R4_MC10-2g09938	aAutosome	7	77.1429	540	0	0	0	2007	0.003487793	0.269058296
A1	MvSl-1064-A1-R4_MC10-2g09939	aAutosome	1	52	52	0	0	0	316	0.003164557	0.164556962
A1	MvSl-1064-A1-R4_MC10-2g09940	aAutosome	1	78	78	0	0	0	345	0.002898551	0.226086957
A1	MvSl-1064-A1-R4_MC10-2g09941	aAutosome	1	0	0	0	0	0	201	0.004975124	0
A1	MvSl-1064-A1-R4_MC10-2g09942	aAutosome	4	69	276	0	-11	-44	1800	0.002222222	0.153333333
A1	MvSl-1064-A1-R4_MC10-2g09943	aAutosome	1	171	171	0	0	0	633	0.001579779	0.27014218
A1	MvSl-1064-A1-R4_MC10-2g09944	aAutosome	1	199	199	0	0	0	1987	0.000503271	0.100150981
A1	MvSl-1064-A1-R4_MC10-2g09945	aAutosome	1	0	0	0	0	0	1785	0.000560224	0
A1	MvSl-1064-A1-R4_MC10-2g09946	aAutosome	2	81	162	0	0	0	447	0.004474273	0.362416107
A1	MvSl-1064-A1-R4_MC10-2g09947	aAutosome	3	77.6667	233	0	0	0	1703	0.001761597	0.136817381
A1	MvSl-1064-A1-R4_MC10-2g09948	aAutosome	1	112	112	0	0	0	1201	0.000832639	0.09325562
A1	MvSl-1064-A1-R4_MC10-2g09949	aAutosome	1	95	95	0	0	0	1169	0.000855432	0.081266039
A1	MvSl-1064-A1-R4_MC10-2g09950	aAutosome	2	149	298	0	0	0	880	0.002272727	0.338636364
A1	MvSl-1064-A1-R4_MC10-2g09951	aAutosome	2	81	162	0	0	0	2349	0.000851426	0.068965517
A1	MvSl-1064-A1-R4_MC10-2g09952	aAutosome	1	68	68	0	0	0	1490	0.000671141	0.045637584
A1	MvSl-1064-A1-R4_MC10-2g09953	aAutosome	12	71.75	861	0	0	0	4710	0.002547771	0.182802548
A1	MvSl-1064-A1-R4_MC10-2g09954	aAutosome	3	162.667	488	0	0	0	809	0.003708282	0.603213844
A1	MvSl-1064-A1-R4_MC10-2g09955	aAutosome	4	90.25	361	0	0	0	1933	0.002069322	0.186756337
A1	MvSl-1064-A1-R4_MC10-2g09956	aAutosome	5	83.2	416	0	0	0	5960	0.000838926	0.069798658
A1	MvSl-1064-A1-R4_MC10-2g09957	aAutosome	4	94	376	0	0	0	2869	0.001394214	0.131056117
A1	MvSl-1064-A1-R4_MC10-2g09958	aAutosome	4	151.75	607	0	0	0	3385	0.001181684	0.179320532
A1	MvSl-1064-A1-R4_MC10-2g09959	aAutosome	4	89	356	0	0	0	1685	0.002373887	0.211275964
A1	MvSl-1064-A1-R4_MC10-2g09960	aAutosome	4	73.75	295	0	0	0	2227	0.001796138	0.1324652
A1	MvSl-1064-A1-R4_MC10-2g09961	aAutosome	6	138.5	831	0	0	0	3861	0.001554002	0.215229215
A1	MvSl-1064-A1-R4_MC10-2g09962	aAutosome	1	0	0	0	0	0	309	0.003236246	0
A1	MvSl-1064-A1-R4_MC10-2g09963	aAutosome	5	82.6	413	0	0	0	755	0.006622517	0.547019868
A1	MvSl-1064-A1-R4_MC10-2g09964	aAutosome	4	100.25	401	0	0	0	815	0.004907975	0.49202454
A1	MvSl-1064-A1-R4_MC10-2g09965	aAutosome	4	138.25	553	0	0	0	1642	0.002436054	0.336784409
A1	MvSl-1064-A1-R4_MC10-2g09966	aAutosome	2	75.5	151	0	0	0	2212	0.000904159	0.068264014
A1	MvSl-1064-A1-R4_MC10-2g09967	aAutosome	2	75	150	0	0	0	2259	0.000885347	0.066401062
A1	MvSl-1064-A1-R4_MC10-2g09968	aAutosome	7	74	518	0	0	0	2102	0.003330162	0.24643197
A1	MvSl-1064-A1-R4_MC10-2g09969	aAutosome	6	72.3333	434	0	0	0	2765	0.002169982	0.156962025
A1	MvSl-1064-A1-R4_MC10-2g09970	aAutosome	4	104	416	0	0	0	854	0.004683841	0.487119438
A1	MvSl-1064-A1-R4_MC10-2g09971	aAutosome	1	0	0	0	0	0	198	0.005050505	0
A1	MvSl-1064-A1-R4_MC10-2g09972	aAutosome	4	67.25	269	0	0	0	1256	0.003184713	0.214171975
A1	MvSl-1064-A1-R4_MC10-2g09973	aAutosome	1	52	52	0	0	0	325	0.003076923	0.16
A1	MvSl-1064-A1-R4_MC10-2g09974	aAutosome	1	0	0	0	0	0	159	0.006289308	0
A1	MvSl-1064-A1-R4_MC10-2g09975	aAutosome	1	0	0	0	0	0	288	0.003472222	0
A1	MvSl-1064-A1-R4_MC10-2g09976	aAutosome	2	70.5	141	0	0	0	1737	0.00115141	0.081174439
A1	MvSl-1064-A1-R4_MC10-2g09977	aAutosome	4	142.75	571	0	0	0	2029	0.001971414	0.281419418
A1	MvSl-1064-A1-R4_MC10-2g09978	aAutosome	12	134.667	1616	0	0	0	6023	0.001992363	0.268304831
A1	MvSl-1064-A1-R4_MC10-2g09979	aAutosome	1	0	0	0	0	0	174	0.005747126	0
A1	MvSl-1064-A1-R4_MC10-2g09980	aAutosome	1	137	137	0	0	0	551	0.001814882	0.248638838
A1	MvSl-1064-A1-R4_MC10-2g09981	aAutosome	15	73.4667	1102	0	0	0	5164	0.002904725	0.213400465
A1	MvSl-1064-A1-R4_MC10-2g09982	aAutosome	1	98	98	0	0	0	335	0.002985075	0.292537313
A1	MvSl-1064-A1-R4_MC10-2g09983	aAutosome	7	79.8571	559	0	0	0	2368	0.002956081	0.236064189
A1	MvSl-1064-A1-R4_MC10-2g09984	aAutosome	2	68.5	137	0	0	0	2939	0.000680504	0.046614495
A1	MvSl-1064-A1-R4_MC10-2g09985	aAutosome	5	111.6	558	0	0	0	1722	0.0029036	0.324041812
A1	MvSl-1064-A1-R4_MC10-2g09986	aAutosome	3	104	312	0	0	0	1137	0.002638522	0.274406332
A1	MvSl-1064-A1-R4_MC10-2g09987	aAutosome	9	102.556	923	0	0	0	2756	0.003265602	0.33490566
A1	MvSl-1064-A1-R4_MC10-2g09988	aAutosome	1	0	0	0	0	0	825	0.001212121	0
A1	MvSl-1064-A1-R4_MC10-2g09989	aAutosome	2	86.5	173	0	0	0	668	0.002994012	0.258982036
A1	MvSl-1064-A1-R4_MC10-2g09990	aAutosome	3	85.6667	257	0	0	0	695	0.004316547	0.369784173
A1	MvSl-1064-A1-R4_MC10-2g09991	aAutosome	1	435	435	0	0	0	702	0.001424501	0.61965812
A1	MvSl-1064-A1-R4_MC10-2g09992	aAutosome	6	65	390	0	0	0	4758	0.001261034	0.081967213
A1	MvSl-1064-A1-R4_MC10-2g09993	aAutosome	5	109.6	548	0	0	0	1328	0.00376506	0.412650602
A1	MvSl-1064-A1-R4_MC10-2g09994	aAutosome	2	72	144	0	0	0	2025	0.000987654	0.071111111
A1	MvSl-1064-A1-R4_MC10-2g09995	aAutosome	3	69	207	0	0	0	2085	0.001438849	0.099280576
A1	MvSl-1064-A1-R4_MC10-2g09996	aAutosome	8	64.75	518	0	0	0	3932	0.002034588	0.131739573
A1	MvSl-1064-A1-R4_MC10-2g09997	aAutosome	2	68.5	137	0	0	0	2318	0.000862813	0.059102675
A1	MvSl-1064-A1-R4_MC10-2g09998	aAutosome	5	122.6	613	0	0	0	2593	0.001928268	0.236405708
A1	MvSl-1064-A1-R4_MC10-2g09999	aAutosome	4	90	360	0	0	0	1197	0.003341688	0.30075188
A1	MvSl-1064-A1-R4_MC10-2g10000	aAutosome	6	118.5	711	0	0	0	3420	0.001754386	0.207894737
A1	MvSl-1064-A1-R4_MC10-2g10001	aAutosome	1	73	73	0	0	0	262	0.003816794	0.278625954
A1	MvSl-1064-A1-R4_MC10-2g10002	aAutosome	5	90.4	452	0	0	0	1049	0.004766444	0.430886559
A1	MvSl-1064-A1-R4_MC10-2g10003	aAutosome	3	97.6667	293	0	0	0	2405	0.001247401	0.121829522
A1	MvSl-1064-A1-R4_MC10-2g10004	aAutosome	1	80	80	0	0	0	2285	0.000437637	0.035010941
A1	MvSl-1064-A1-R4_MC10-2g10005	aAutosome	2	97.5	195	0	0	0	3264	0.000612745	0.059742647
A1	MvSl-1064-A1-R4_MC10-2g10006	aAutosome	3	273.667	821	0	0	0	1766	0.001698754	0.464892412
A1	MvSl-1064-A1-R4_MC10-2g10007	aAutosome	5	158	790	0	0	0	1411	0.003543586	0.559886605
A1	MvSl-1064-A1-R4_MC10-2g10008	aAutosome	7	91.1429	638	0	0	0	2033	0.003443187	0.313821938
A1	MvSl-1064-A1-R4_MC10-2g10009	aAutosome	3	116.667	350	0	0	0	959	0.003128259	0.364963504
A1	MvSl-1064-A1-R4_MC10-2g10010	aAutosome	1	0	0	0	0	0	162	0.00617284	0
A1	MvSl-1064-A1-R4_MC10-2g10011	aAutosome	2	229.5	459	0	0	0	3492	0.000572738	0.131443299
A1	MvSl-1064-A1-R4_MC10-2g10012	aAutosome	6	125	750	0	0	0	2973	0.002018163	0.252270434
A1	MvSl-1064-A1-R4_MC10-2g10013	aAutosome	1	0	0	0	0	0	1266	0.000789889	0
A1	MvSl-1064-A1-R4_MC10-2g10014	aAutosome	2	62	124	0	0	0	2635	0.000759013	0.047058824
A1	MvSl-1064-A1-R4_MC10-2g10015	aAutosome	8	74.875	599	0	0	0	4796	0.001668057	0.124895746
A1	MvSl-1064-A1-R4_MC10-2g10016	aAutosome	1	679	679	0	0	0	2275	0.00043956	0.298461538
A1	MvSl-1064-A1-R4_MC10-2g10017	aAutosome	1	0	0	0	0	0	1962	0.000509684	0
A1	MvSl-1064-A1-R4_MC10-2g10018	aAutosome	2	77	154	0	0	0	1042	0.001919386	0.147792706
A1	MvSl-1064-A1-R4_MC10-2g10019	aAutosome	2	81	162	0	0	0	2664	0.000750751	0.060810811
A1	MvSl-1064-A1-R4_MC10-2g10020	aAutosome	2	64.5	129	0	0	0	720	0.002777778	0.179166667
A1	MvSl-1064-A1-R4_MC10-2g10021	aAutosome	1	0	0	0	0	0	1683	0.000594177	0
A1	MvSl-1064-A1-R4_MC10-2g10022	aAutosome	4	217.5	870	0	0	0	1875	0.002133333	0.464
A1	MvSl-1064-A1-R4_MC10-2g10023	aAutosome	2	111	222	0	0	0	525	0.003809524	0.422857143
A1	MvSl-1064-A1-R4_MC10-2g10024	aAutosome	3	102	306	0	0	0	717	0.0041841	0.426778243
A1	MvSl-1064-A1-R4_MC10-2g10025	aAutosome	5	149.4	747	0	0	0	1062	0.004708098	0.703389831
A1	MvSl-1064-A1-R4_MC10-2g10026	aAutosome	5	185.6	928	0	0	0	1636	0.003056235	0.567237164
A1	MvSl-1064-A1-R4_MC10-2g10027	aAutosome	3	74.6667	224	0	0	0	1682	0.001783591	0.133174792
A1	MvSl-1064-A1-R4_MC10-2g10028	aAutosome	3	128.333	385	0	0	0	745	0.004026846	0.516778523
A1	MvSl-1064-A1-R4_MC10-2g10029	aAutosome	6	67	402	0	0	0	5349	0.001121705	0.075154234
A1	MvSl-1064-A1-R4_MC10-2g10030	aAutosome	2	243.5	487	1	-171.5	72	3715	0.000538358	0.131090175
A1	MvSl-1064-A1-R4_MC10-2g10031	aAutosome	2	83.5	167	0	0	0	1067	0.001874414	0.15651359
A1	MvSl-1064-A1-R4_MC10-2g10032	aAutosome	7	70.4286	493	0	0	0	2071	0.00338001	0.238049252
A1	MvSl-1064-A1-R4_MC10-2g10033	aAutosome	6	76	456	0	0	0	1995	0.003007519	0.228571429
A1	MvSl-1064-A1-R4_MC10-2g10034	aAutosome	1	77	77	0	0	0	1025	0.00097561	0.075121951
A1	MvSl-1064-A1-R4_MC10-2g10035	aAutosome	6	109	654	0	0	0	1089	0.005509642	0.600550964
A1	MvSl-1064-A1-R4_MC10-2g10036	aAutosome	6	111.833	671	0	0	0	2339	0.002565199	0.286874733
A1	MvSl-1064-A1-R4_MC10-2g10037	aAutosome	1	0	0	0	0	0	258	0.003875969	0
A1	MvSl-1064-A1-R4_MC10-2g10038	aAutosome	6	78.5	471	0	0	0	2145	0.002797203	0.21958042
A1	MvSl-1064-A1-R4_MC10-2g10039	aAutosome	1	98	98	0	0	0	1037	0.00096432	0.094503375
A1	MvSl-1064-A1-R4_MC10-2g10040	aAutosome	2	113.5	227	0	0	0	1334	0.00149925	0.170164918
A1	MvSl-1064-A1-R4_MC10-2g10041	aAutosome	9	90.1111	811	0	0	0	2323	0.0038743	0.34911752
A1	MvSl-1064-A1-R4_MC10-2g10042	aAutosome	5	71.4	357	0	0	0	2253	0.002219263	0.158455393
A1	MvSl-1064-A1-R4_MC10-2g10043	aAutosome	6	63.6667	382	0	0	0	4702	0.001276053	0.081242025
A1	MvSl-1064-A1-R4_MC10-2g10044	aAutosome	6	72.5	435	0	0	0	2847	0.002107482	0.152792413
A1	MvSl-1064-A1-R4_MC10-2g10045	aAutosome	7	71.2857	499	0	0	0	5824	0.001201923	0.085679945
A1	MvSl-1064-A1-R4_MC10-2g10046	aAutosome	1	0	0	0	0	0	1278	0.000782473	0
A1	MvSl-1064-A1-R4_MC10-2g10047	aAutosome	1	77	77	0	0	0	305	0.003278689	0.252459016
A1	MvSl-1064-A1-R4_MC10-2g10048	aAutosome	5	98.2	491	0	0	0	1595	0.003134796	0.307836991
A1	MvSl-1064-A1-R4_MC10-2g10049	aAutosome	1	0	0	0	0	0	231	0.004329004	0
A1	MvSl-1064-A1-R4_MC10-2g10050	aAutosome	1	164	164	0	0	0	854	0.00117096	0.192037471
A1	MvSl-1064-A1-R4_MC10-2g10051	aAutosome	9	119.222	1073	0	0	0	3230	0.002786378	0.332198142
A1	MvSl-1064-A1-R4_MC10-2g10052	aAutosome	2	175	350	0	0.5	1	3347	0.00059755	0.104571258
A1	MvSl-1064-A1-R4_MC10-2g10053	aAutosome	6	77	462	0	-0.1667	-1	1791	0.003350084	0.257956449
A1	MvSl-1064-A1-R4_MC10-2g10054	aAutosome	4	70.5	282	0	0	0	3123	0.00128082	0.090297791
A1	MvSl-1064-A1-R4_MC10-2g10055	aAutosome	1	74	74	0	0	0	587	0.001703578	0.126064736
A1	MvSl-1064-A1-R4_MC10-2g10056	aAutosome	1	0	0	0	0	0	201	0.004975124	0
A1	MvSl-1064-A1-R4_MC10-2g10057	aAutosome	5	88.4	442	0	0	0	5524	0.000905141	0.080014482
A1	MvSl-1064-A1-R4_MC10-2g10058	aAutosome	2	91.5	183	0	0	0	456	0.004385965	0.401315789
A1	MvSl-1064-A1-R4_MC10-2g10059	aAutosome	3	66.6667	200	0	0	0	1838	0.001632209	0.108813928
A1	MvSl-1064-A1-R4_MC10-2g10060	aAutosome	4	87.75	351	0	0	0	1437	0.002783577	0.244258873
A1	MvSl-1064-A1-R4_MC10-2g10061	aAutosome	3	77	231	0	0	0	5742	0.000522466	0.040229885
A1	MvSl-1064-A1-R4_MC10-2g10062	aAutosome	3	95.3333	286	0	0	0	1006	0.002982107	0.284294235
A1	MvSl-1064-A1-R4_MC10-2g10063	aAutosome	5	64.6	323	0	0	0	2474	0.002021019	0.130557801
A1	MvSl-1064-A1-R4_MC10-2g10064	aAutosome	2	70.5	141	0	0	0	3750	0.000533333	0.0376
A1	MvSl-1064-A1-R4_MC10-2g10065	aAutosome	3	118	354	0	0	0	1386	0.002164502	0.255411255
A1	MvSl-1064-A1-R4_MC10-2g10066	aAutosome	5	91.2	456	0	0	0	1686	0.002965599	0.270462633
A1	MvSl-1064-A1-R4_MC10-2g10067	aAutosome	3	99.3333	298	0	0	0	1729	0.001735107	0.172353962
A1	MvSl-1064-A1-R4_MC10-2g10068	aAutosome	3	101	303	0	0	0	1731	0.001733102	0.175043328
A1	MvSl-1064-A1-R4_MC10-2g10069	aAutosome	5	117.2	586	0	0	0	2275	0.002197802	0.257582418
A1	MvSl-1064-A1-R4_MC10-2g10070	aAutosome	3	130.333	391	0	0	0	2218	0.00135257	0.176284941
A1	MvSl-1064-A1-R4_MC10-2g10071	aAutosome	2	87	174	0	0	0	438	0.00456621	0.397260274
A1	MvSl-1064-A1-R4_MC10-2g10072	aAutosome	3	101	303	0	0	0	1125	0.002666667	0.269333333
A1	MvSl-1064-A1-R4_MC10-2g10073	aAutosome	3	60.6667	182	0	0	0	1820	0.001648352	0.1
A1	MvSl-1064-A1-R4_MC10-2g10074	aAutosome	5	125	625	0	0	0	1417	0.003528582	0.441072689
A1	MvSl-1064-A1-R4_MC10-2g10075	aAutosome	3	174	522	0	0	0	1935	0.001550388	0.269767442
A1	MvSl-1064-A1-R4_MC10-2g10076	aAutosome	4	77	308	0	0	0	4739	0.00084406	0.064992614
A1	MvSl-1064-A1-R4_MC10-2g10077	aAutosome	7	63.8571	447	0	0	0	2709	0.002583979	0.165005537
A1	MvSl-1064-A1-R4_MC10-2g10078	aAutosome	3	86.6667	260	0	0	0	1400	0.002142857	0.185714286
A1	MvSl-1064-A1-R4_MC10-2g10079	aAutosome	3	48.3333	145	0	0	0	1312	0.002286585	0.110518293
A1	MvSl-1064-A1-R4_MC10-2g10080	aAutosome	1	354	354	0	0	0	1071	0.000933707	0.330532213
A1	MvSl-1064-A1-R4_MC10-2g10081	aAutosome	4	73.25	293	0	0	0	3086	0.001296176	0.094944913
A1	MvSl-1064-A1-R4_MC10-2g10082	aAutosome	6	97.8333	587	0	0	0	3005	0.001996672	0.195341098
A1	MvSl-1064-A1-R4_MC10-2g10083	aAutosome	2	78	156	0	0	0	1341	0.001491424	0.116331096
A1	MvSl-1064-A1-R4_MC10-2g10084	aAutosome	5	111.8	559	0	0	0	1324	0.003776435	0.422205438
A1	MvSl-1064-A1-R4_MC10-2g10085	aAutosome	5	77.4	387	0	0	0	3561	0.0014041	0.108677338
A1	MvSl-1064-A1-R4_MC10-2g10086	aAutosome	4	98.25	393	0	0	0	1173	0.00341006	0.335038363
A1	MvSl-1064-A1-R4_MC10-2g10087	aAutosome	1	0	0	0	0	0	2166	0.000461681	0
A1	MvSl-1064-A1-R4_MC10-2g10088	aAutosome	6	106.167	637	0	0	0	1750	0.003428571	0.364
A1	MvSl-1064-A1-R4_MC10-2g10089	aAutosome	6	114.667	688	0	0	0	1930	0.003108808	0.356476684
A1	MvSl-1064-A1-R4_MC10-2g10090	aAutosome	1	83	83	0	0	0	1181	0.00084674	0.070279424
A1	MvSl-1064-A1-R4_MC10-2g10091	aAutosome	3	125	375	0	0	0	1005	0.002985075	0.373134328
A1	MvSl-1064-A1-R4_MC10-2g10092	aAutosome	1	68	68	0	0	0	986	0.001014199	0.068965517
A1	MvSl-1064-A1-R4_MC10-2g10093	aAutosome	7	77.4286	542	0	0	0	2255	0.003104213	0.240354767
A1	MvSl-1064-A1-R4_MC10-2g10094	aAutosome	1	55	55	0	0	0	1636	0.000611247	0.033618582
A1	MvSl-1064-A1-R4_MC10-2g10095	aAutosome	4	158.5	634	0	0	0	988	0.004048583	0.641700405
A1	MvSl-1064-A1-R4_MC10-2g10096	aAutosome	1	0	0	0	0	0	570	0.001754386	0
A1	MvSl-1064-A1-R4_MC10-2g10097	aAutosome	2	78.5	157	0	0	0	679	0.002945508	0.231222386
A1	MvSl-1064-A1-R4_MC10-2g10098	aAutosome	3	126.667	380	0	0	0	1445	0.002076125	0.262975779
A1	MvSl-1064-A1-R4_MC10-2g10099	aAutosome	3	68	204	0	0	0	2100	0.001428571	0.097142857
A1	MvSl-1064-A1-R4_MC10-2g10100	aAutosome	3	65	195	0	0	0	744	0.004032258	0.262096774
A1	MvSl-1064-A1-R4_MC10-2g10101	aAutosome	3	68.6667	206	0	0	0	2078	0.001443696	0.099133782
A1	MvSl-1064-A1-R4_MC10-2g10102	aAutosome	5	89.4	447	0	0	0	4287	0.001166317	0.104268719
A1	MvSl-1064-A1-R4_MC10-2g10103	aAutosome	9	71.3333	642	0	0	0	3399	0.002647838	0.188879082
A1	MvSl-1064-A1-R4_MC10-2g10104	aAutosome	5	74.6	373	0	0	0	5065	0.000987167	0.073642646
A1	MvSl-1064-A1-R4_MC10-2g10105	aAutosome	6	116.167	697	0	0	0	2671	0.00224635	0.260950955
A1	MvSl-1064-A1-R4_MC10-2g10106	aAutosome	1	69	69	0	0	0	3234	0.000309215	0.021335807
A1	MvSl-1064-A1-R4_MC10-2g10107	aAutosome	6	78.1667	469	0	0	0	3205	0.001872075	0.146333853
A1	MvSl-1064-A1-R4_MC10-2g10108	aAutosome	2	91.5	183	0	0	0	3243	0.000616713	0.056429232
A1	MvSl-1064-A1-R4_MC10-2g10109	aAutosome	3	123.333	370	0	0	0	2971	0.001009761	0.124537193
A1	MvSl-1064-A1-R4_MC10-2g10110	aAutosome	1	82	82	0	0	0	1405	0.000711744	0.058362989
A1	MvSl-1064-A1-R4_MC10-2g10111	aAutosome	1	425	425	0	0	0	1019	0.000981354	0.417075564
A1	MvSl-1064-A1-R4_MC10-2g10112	aAutosome	2	106	212	0	0	0	1829	0.001093494	0.115910334
A1	MvSl-1064-A1-R4_MC10-2g10113	aAutosome	4	89.75	359	0	0	0	1154	0.003466205	0.311091854
A1	MvSl-1064-A1-R4_MC10-2g10114	aAutosome	1	64	64	0	0	0	3034	0.000329598	0.021094265
A1	MvSl-1064-A1-R4_MC10-2g10115	aAutosome	1	87	87	0	0	0	2469	0.000405022	0.035236938
A1	MvSl-1064-A1-R4_MC10-2g10116	aAutosome	7	100.286	702	0	0	0	1908	0.003668763	0.367924528
A1	MvSl-1064-A1-R4_MC10-2g10117	aAutosome	5	79.6	398	0	0	0	4727	0.001057753	0.084197165
A1	MvSl-1064-A1-R4_MC10-2g10118	aAutosome	8	99.125	793	0	0	0	1879	0.004257584	0.422032996
A1	MvSl-1064-A1-R4_MC10-2g10119	aAutosome	9	95.6667	861	0	0	0	1893	0.004754358	0.454833597
A1	MvSl-1064-A1-R4_MC10-2g10121	aAutosome	1	0	0	0	0	0	300	0.003333333	0
A1	MvSl-1064-A1-R4_MC10-2g10122	aAutosome	2	61.5	123	0	0	0	2442	0.000819001	0.05036855
A1	MvSl-1064-A1-R4_MC10-2g10123	aAutosome	1	96	96	0	0	0	1101	0.000908265	0.08719346
A1	MvSl-1064-A1-R4_MC10-2g10124	aAutosome	1	228	228	0	0	0	483	0.002070393	0.472049689
A1	MvSl-1064-A1-R4_MC10-2g10125	aAutosome	9	102.667	924	0	0	0	2001	0.004497751	0.461769115
A1	MvSl-1064-A1-R4_MC10-2g10126	aAutosome	1	81	81	0	0	0	2904	0.000344353	0.027892562
A1	MvSl-1064-A1-R4_MC10-2g10127	aAutosome	2	206	412	0	0	0	2473	0.000808734	0.166599272
A1	MvSl-1064-A1-R4_MC10-2g10128	aAutosome	3	76.3333	229	0	0	0	919	0.003264418	0.249183896
A1	MvSl-1064-A1-R4_MC10-2g10130	aAutosome	1	0	0	0	0	0	1095	0.000913242	0
A1	MvSl-1064-A1-R4_MC10-2g10132	aAutosome	1	81	81	0	0	0	4323	0.000231321	0.018736988
A1	MvSl-1064-A1-R4_MC10-2g10133	aAutosome	1	0	0	0	0	0	1563	0.000639795	0
A1	MvSl-1064-A1-R4_MC10-2g10134	aAutosome	1	296	296	0	0	0	3338	0.000299581	0.088675854
A1	MvSl-1064-A1-R4_MC10-2g10135	aAutosome	1	105	105	0	0	0	1824	0.000548246	0.057565789
A1	MvSl-1064-A1-R4_MC10-2g10136	aAutosome	2	158	316	0	0	0	5338	0.000374672	0.059198202
A1	MvSl-1064-A1-R4_MC10-2g10138	aAutosome	1	0	0	0	0	0	3093	0.000323311	0
A1	MvSl-1064-A1-R4_MC10-2g10139	aAutosome	1	55	55	0	0	0	2404	0.000415973	0.022878536
A1	MvSl-1064-A1-R4_MC11g10154	aAutosome	1	0	0	0	0	0	557	0.001795332	0
