a2	GC3a2	A1gene	GC3a1	GC3diff	chr	chr1	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE_status	DE_status2	A1_mean	A2_mean	GC0A1	GC0A2	Godiff
MvSl-1064-A2-R4_MC05g06635	79.18	MvSl-1064-A1-R4_MC05-2g06361	79.18	0	aAutosome	aAutosome	2	301.5	603	0	-1	-2	0.180429241	0.999958419	8.640633225	8.573206065	8.453963987	8.399372767	NON	NON	8.60692	8.42667	57.37	57.37	0
MvSl-1064-A2-R4_MC05g06636	74.03	MvSl-1064-A1-R4_MC05-2g06362	74.03	0	aAutosome	aAutosome	7	86.4286	605	0	0	0	-0.013383259	0.999958419	5.294338144	5.536886216	5.546019423	5.312890058	NON	NON	5.41561	5.42945	53.03	53.03	0
MvSl-1064-A2-R4_MC05g06637	65.35	MvSl-1064-A1-R4_MC05-2g06363	65.35	0	aAutosome	aAutosome	5	88	440	0	0	0	-0.147739954	0.999958419	6.109921671	6.278077275	6.340950318	6.347184336	NON	NON	6.194	6.34407	57.46	57.46	0
MvSl-1064-A2-R4_MC05g06638	66.6	MvSl-1064-A1-R4_MC05-2g06364	66.6	0	aAutosome	aAutosome	7	73.4286	514	0	0	0	0.25215867	0.925206101	8.564136191	8.559279939	8.282608976	8.336130606	NON	NON	8.56171	8.30937	55.64	55.64	0
MvSl-1064-A2-R4_MC05g06639	56.67	MvSl-1064-A1-R4_MC05-2g06365	56.67	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.579107705	0.405142299	3.549406263	3.776379422	4.220145992	4.26593608	NON	NON	3.66289	4.24304	51.94	51.94	0
MvSl-1064-A2-R4_MC05g06640	59.1	MvSl-1064-A1-R4_MC05-2g06366	59.1	0	aAutosome	aAutosome	5	138.8	694	0	0	0	0.088929758	0.999958419	3.626084392	3.754511194	3.525300841	3.677777972	NON	NON	3.6903	3.60154	55.86	55.86	0
MvSl-1064-A2-R4_MC05g06644	62.78	MvSl-1064-A1-R4_MC05-2g06370	62.78	0	aAutosome	aAutosome	1	52	52	0	0	0	-0.51929623	0.477463542	4.07672185	3.850408806	4.418023177	4.548176599	NON	NON	3.96357	4.4831	55.19	55.19	0
MvSl-1064-A2-R4_MC05g06645	51.28	MvSl-1064-A1-R4_MC05-2g06371	51.28	0	aAutosome	aAutosome	1	41	41	0	0	0	-0.34466826	0.891574759	3.489098858	3.328217541	3.614063227	3.8793202	NON	NON	3.40866	3.74669	58.12	58.12	0
MvSl-1064-A2-R4_MC05g06646	70.15	MvSl-1064-A1-R4_MC05-2g06372	70.15	0	aAutosome	aAutosome	2	51.5	103	0	0	0	-0.258057003	0.999958419	1.492499727	1.003142346	1.22353768	1.759902609	NON	NON	1.24782	1.49172	61.19	61.19	0
MvSl-1064-A2-R4_MC05g06647	56	MvSl-1064-A1-R4_MC05-2g06373	56	0	aAutosome	aAutosome	8	74.375	595	0	0	0	-0.523795862	0.257742485	6.723219729	6.477306493	6.802935195	7.394511397	NON	NON	6.60026	7.09872	51.52	51.52	0
MvSl-1064-A2-R4_MC05g06648	55	MvSl-1064-A1-R4_MC05-2g06374	55	0	aAutosome	aAutosome	1	0	0	0	0	0	-1.502298544	0.080312805	-0.246035122	0.238559882	1.871636272	0.800889372	NON	NON	-0.00373762	1.33626	56.88	56.88	0
MvSl-1064-A2-R4_MC05g06649	62.03	MvSl-1064-A1-R4_MC05-2g06375	62.03	0	aAutosome	aAutosome	2	52	104	0	0	0	-0.426955178	0.81113228	2.967172994	3.006092953	3.155580742	3.625336571	NON	NON	2.98663	3.39046	54.43	54.43	0
MvSl-1064-A2-R4_MC05g06650	55.41	MvSl-1064-A1-R4_MC05-2g06376	55.41	0	aAutosome	aAutosome	1	84	84	0	0	0	0.386911284	0.999958419	0.515056251	1.303440845	0.874104747	0.255781302	NON	NON	0.909249	0.564943	55.2	55.2	0
MvSl-1064-A2-R4_MC05g06651	59.31	MvSl-1064-A1-R4_MC05-2g06377	59.31	0	aAutosome	aAutosome	4	120.5	482	0	0	0	0.071070491	0.999958419	6.611363944	6.853461632	6.71974876	6.611279322	NON	NON	6.73241	6.66551	58.17	58.17	0
MvSl-1064-A2-R4_MC05g06652	58.79	MvSl-1064-A1-R4_MC05-2g06378	58.79	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.326926182	0.817981585	5.329157987	5.828751132	6.138886125	5.678538389	NON	NON	5.57895	5.90871	55.77	55.77	0
MvSl-1064-A2-R4_MC05g06653	70.4	MvSl-1064-A1-R4_MC05-2g06379	70.4	0	aAutosome	aAutosome	3	71.3333	214	0	0	0	0.062779025	0.999958419	7.933056644	7.850277538	7.743572404	7.91059539	NON	NON	7.89167	7.82708	59.77	59.77	0
MvSl-1064-A2-R4_MC05g06654	62.59	MvSl-1064-A1-R4_MC05-2g06380	62.59	0	aAutosome	aAutosome	2	84	168	0	0	0	-0.035606982	0.999958419	5.441274422	5.560709492	5.508883734	5.566182224	NON	NON	5.50099	5.53753	55.94	55.94	0
MvSl-1064-A2-R4_MC05g06655	68.72	MvSl-1064-A1-R4_MC05-2g06381	68.72	0	aAutosome	aAutosome	7	95.7143	670	0	0	0	0.036301732	0.999958419	7.04981886	6.296166015	6.193917686	7.051188928	NON	NON	6.67299	6.62255	57.31	57.31	0
MvSl-1064-A2-R4_MC05g06656	66.02	MvSl-1064-A1-R4_MC05-2g06382	66.02	0	aAutosome	aAutosome	4	92.25	369	0	0	0	-0.454198209	0.46047374	5.617506069	5.341698117	5.689517727	6.152471901	NON	NON	5.4796	5.92099	60.5	60.5	0
MvSl-1064-A2-R4_MC05g06657	58.38	MvSl-1064-A1-R4_MC05-2g06383	58.38	0	aAutosome	aAutosome	3	108	324	0	0	0	-0.523753533	0.275688799	4.961024947	5.149810778	5.449817454	5.701517084	NON	NON	5.05542	5.57567	54.34	54.34	0
MvSl-1064-A2-R4_MC05g06658	74.38	MvSl-1064-A1-R4_MC05-2g06384	74.38	0	aAutosome	aAutosome	2	151.5	303	0	0	0	0.088127988	0.999958419	7.41562855	7.812742582	7.729362006	7.32139984	NON	NON	7.61419	7.52538	58.68	58.68	0
MvSl-1064-A2-R4_MC05g06659	77.48	MvSl-1064-A1-R4_MC05-2g06385	77.48	0	aAutosome	aAutosome	6	87.8333	527	0	0	0	0.309327397	0.999958419	7.926439246	9.108194776	8.678793003	7.857591589	NON	NON	8.51732	8.26819	57.76	57.76	0
MvSl-1064-A2-R4_MC05g06660	69.74	MvSl-1064-A1-R4_MC05-2g06386	69.74	0	aAutosome	aAutosome	2	94.5	189	0	0	0	-0.856821371	0.618857915	1.436825263	0.846572997	1.075095065	2.560544285	NON	NON	1.1417	1.81782	59.87	59.87	0
MvSl-1064-A2-R4_MC05g06661	56.55	MvSl-1064-A1-R4_MC05-2g06387	56.55	0	aAutosome	aAutosome	6	92	552	0	0	0	0.292672559	0.822420976	6.451992814	6.849598809	6.584876612	6.122514851	NON	NON	6.6508	6.3537	56.35	56.35	0
MvSl-1064-A2-R4_MC05g06662	89.16	MvSl-1064-A1-R4_MC05-2g06388	89.16	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.140933605	0.999958419	2.937391369	3.770943362	3.496404044	3.609225091	NON	NON	3.35417	3.55281	59.84	59.84	0
MvSl-1064-A2-R4_MC05g06663	68.2	MvSl-1064-A1-R4_MC05-2g06389	68.2	0	aAutosome	aAutosome	1	135	135	0	0	0	0.126749808	0.999958419	4.793820945	4.858391956	4.507634912	4.870027839	NON	NON	4.82611	4.68883	57.04	57.04	0
MvSl-1064-A2-R4_MC05g06664	60	MvSl-1064-A1-R4_MC05-2g06390	60	0	aAutosome	aAutosome	1	0	0	0	0	0	0.091108182	0.999958419	3.251610562	3.421376064	3.269272678	3.228232045	NON	NON	3.33649	3.24875	57.14	57.14	0
MvSl-1064-A2-R4_MC05g06665	64.43	MvSl-1064-A1-R4_MC05-2g06391	64.43	0	aAutosome	aAutosome	4	205.75	823	0	0	0	0.002813658	0.999958419	3.04370998	2.731712329	3.032156893	2.738964132	NON	NON	2.88771	2.88556	57.65	57.65	0
MvSl-1064-A2-R4_MC05g06666	68.42	MvSl-1064-A1-R4_MC05-2g06392	68.42	0	aAutosome	aAutosome	2	192	384	0	0	0	0.149451204	0.999958419	6.559357267	6.792393529	6.520313755	6.542242185	NON	NON	6.67588	6.53128	60.55	60.55	0
MvSl-1064-A2-R4_MC05g06667	65.1	MvSl-1064-A1-R4_MC05-2g06393	65.1	0	aAutosome	aAutosome	1	0	0	0	0	0	0.169919498	0.999958419	4.771489164	4.65505032	4.507634912	4.581590801	NON	NON	4.71327	4.54461	57.47	57.47	0
MvSl-1064-A2-R4_MC05g06668	68.97	MvSl-1064-A1-R4_MC05-2g06394	68.97	0	aAutosome	aAutosome	3	52.3333	157	0	0	0	0.159682805	0.999958419	4.990327558	5.132958981	4.975882969	4.828879411	NON	NON	5.06164	4.90238	61.1	61.1	0
MvSl-1064-A2-R4_MC05g06669	65.62	MvSl-1064-A1-R4_MC05-2g06395	65.62	0	aAutosome	aAutosome	2	77.5	155	0	0	0	-0.279004542	0.999958419	0.715526455	-0.589718073	0.41202747	0.508322933	NON	NON	0.0629042	0.460175	56.77	56.77	0
MvSl-1064-A2-R4_MC05g06670	62.77	MvSl-1064-A1-R4_MC05-2g06396	62.77	0	aAutosome	aAutosome	1	89	89	0	0	0	-0.014348532	0.999958419	3.005948977	2.553218718	2.667600202	2.941280637	NON	NON	2.77958	2.80444	57.18	57.18	0
MvSl-1064-A2-R4_MC05g06673	66.89	MvSl-1064-A1-R4_MC05-2g06399	66.89	0	aAutosome	aAutosome	4	125.25	501	0	0	0	0.32143429	0.755032353	5.775937649	6.223404477	5.782217197	5.604614771	NON	NON	5.99967	5.69342	58.58	58.58	0
MvSl-1064-A2-R4_MC05g06674	71.45	MvSl-1064-A1-R4_MC05-2g06400	71.45	0	aAutosome	aAutosome	8	93.25	746	0	0	0	0.175873055	0.999958419	5.311853111	5.478052167	5.207476073	5.236281113	NON	NON	5.39495	5.22188	55.65	55.65	0
MvSl-1064-A2-R4_MC05g06675	68.85	MvSl-1064-A1-R4_MC05-2g06401	68.85	0	aAutosome	aAutosome	10	90.2	902	0	0	0	-0.189267608	0.988659667	6.01924524	5.591873997	5.94826134	6.069526591	NON	NON	5.80556	6.00889	58.07	58.07	0
MvSl-1064-A2-R4_MC05g06676	48	MvSl-1064-A1-R4_MC05-2g06402	48	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.407602755	0.941690388	1.287445144	1.362462454	1.594626266	1.835715327	NON	NON	1.32495	1.71517	47	47	0
MvSl-1064-A2-R4_MC05g06677	62.87	MvSl-1064-A1-R4_MC05-2g06403	62.87	0	aAutosome	aAutosome	6	106.167	637	0	0	0	0.13156283	0.999958419	6.116581133	6.369035861	6.260739901	5.957327915	NON	NON	6.24281	6.10903	54.39	54.39	0
MvSl-1064-A2-R4_MC05g06678	57.09	MvSl-1064-A1-R4_MC05-2g06404	57.09	0	aAutosome	aAutosome	4	101	404	0	0	0	-0.203688316	0.999958419	2.976965133	2.488451337	2.698376186	3.170842722	NON	NON	2.73271	2.93461	54.17	54.17	0
MvSl-1064-A2-R4_MC05g06679	68.4	MvSl-1064-A1-R4_MC05-2g06405	68.4	0	aAutosome	aAutosome	4	99.75	399	0	0	0	-0.361240157	0.772085439	8.646397225	8.82707304	9.103159114	9.098315001	NON	NON	8.73674	9.10074	59.77	59.77	0
MvSl-1064-A2-R4_MC05g06680	63.83	MvSl-1064-A1-R4_MC05-2g06406	63.83	0	aAutosome	aAutosome	6	97.8333	587	0	0	0	0.107940602	0.999958419	6.451992814	6.707439338	6.603966135	6.339066226	NON	NON	6.57972	6.47152	59.22	59.22	0
MvSl-1064-A2-R4_MC05g06682	63.81	MvSl-1064-A1-R4_MC05-2g06408	63.81	0	aAutosome	aAutosome	10	91.7	917	0	0	0	-0.34241822	0.999958419	9.680895998	8.382982039	8.768541221	10.00531017	NON	NON	9.03194	9.38693	55.54	55.54	0
MvSl-1064-A2-R4_MC05g06683	58.91	MvSl-1064-A1-R4_MC05-2g06409	58.91	0	aAutosome	aAutosome	3	68	204	0	0	0	-0.232202601	0.897591979	7.170468759	6.937141518	7.167976385	7.40349255	NON	NON	7.05381	7.28573	57.49	57.49	0
MvSl-1064-A2-R4_MC05g06685	43.55	MvSl-1064-A1-R4_MC05-2g06411	43.55	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.082496333	0.999958419	0.618770606	1.391091799	1.408625988	0.800889372	NON	NON	1.00493	1.10476	48.39	48.39	0
MvSl-1064-A2-R4_MC05g06686	57.81	MvSl-1064-A1-R4_MC05-2g06412	57.81	0	aAutosome	aAutosome	1	0	0	0	0	0	-1.975498848	4.23E-10	3.227203374	2.949470123	4.882932274	5.215145866	DE	Down	3.08834	5.04904	55.73	55.73	0
MvSl-1064-A2-R4_MC05g06689	74.05	MvSl-1064-A1-R4_MC05-2g06415	74.05	0	aAutosome	aAutosome	7	82.5714	578	0	0	0	0.043112052	0.999958419	6.429883231	6.991322013	7.013381916	6.285154909	NON	NON	6.7106	6.64927	63.78	63.78	0
MvSl-1064-A2-R4_MC05g06690	70.93	MvSl-1064-A1-R4_MC05-2g06416	70.93	0	aAutosome	aAutosome	11	83	913	0	0	0	0.121995487	0.999958419	6.607429317	6.621704839	6.38339413	6.594327276	NON	NON	6.61457	6.48886	56.39	56.39	0
MvSl-1064-A2-R4_MC05g06691	68.33	MvSl-1064-A1-R4_MC05-2g06417	68.33	0	aAutosome	aAutosome	2	80.5	161	0	0	0	-0.077119247	0.999958419	7.280320925	7.280999268	7.375823118	7.339417708	NON	NON	7.28066	7.35762	59.34	59.34	0
MvSl-1064-A2-R4_MC05g06692	53.4	MvSl-1064-A1-R4_MC05-2g06418	53.4	0	aAutosome	aAutosome	4	66.75	267	0	0	0	-0.896868606	0.081491643	2.811707768	2.808009079	3.542365116	3.838439735	NON	NON	2.80986	3.6904	51.85	51.85	0
MvSl-1064-A2-R4_MC05g06693	53.17	MvSl-1064-A1-R4_MC05-2g06419	53.17	0	aAutosome	aAutosome	6	64	384	0	0	0	-0.036870573	0.999958419	1.719439276	1.909397736	1.699768436	1.992996033	NON	NON	1.81442	1.84638	52.89	52.89	0
MvSl-1064-A2-R4_MC05g06694	59.16	MvSl-1064-A1-R4_MC05-2g06420	59.16	0	aAutosome	aAutosome	6	94.8333	569	0	0	0	0.220715897	0.999958419	2.36656505	2.320005831	2.277022511	1.959496613	NON	NON	2.34329	2.11826	55.05	55.05	0
MvSl-1064-A2-R4_MC05g06696	56.98	MvSl-1064-A1-R4_MC05-2g06422	56.98	0	aAutosome	aAutosome	1	49	49	0	0	0	0.390609826	0.999958419	1.048338907	2.289915316	1.106030655	1.679883939	NON	NON	1.66913	1.39296	59.22	59.22	0
MvSl-1064-A2-R4_MC05g06699	69	MvSl-1064-A1-R4_MC05-2g06425	69	0	aAutosome	aAutosome	2	139	278	0	0.5	1	0.5635544	0.557104416	3.938231031	3.930608736	3.024080756	3.657029593	NON	NON	3.93442	3.34056	61.28	61.28	0
MvSl-1064-A2-R4_MC05g06700	71.36	MvSl-1064-A1-R4_MC05-2g06426	71.36	0	aAutosome	aAutosome	1	104	104	0	0	0	-0.092109162	0.999958419	3.948220909	4.350642705	4.478378462	3.991301174	NON	NON	4.14943	4.23484	63.43	63.43	0
MvSl-1064-A2-R4_MC05g06701	67.78	MvSl-1064-A1-R4_MC05-2g06427	67.78	0	aAutosome	aAutosome	2	124	248	0	0	0	0.146869051	0.999958419	5.690737035	5.918759149	5.805963118	5.50364036	NON	NON	5.80475	5.6548	57.59	57.59	0
MvSl-1064-A2-R4_MC05g06702	65	MvSl-1064-A1-R4_MC05-2g06428	65	0	aAutosome	aAutosome	1	0	0	0	0	0	0.302227311	0.999958419	1.085020322	1.303440845	0.507804335	1.224071224	NON	NON	1.19423	0.865938	59.17	59.17	0
MvSl-1064-A2-R4_MC05g06703	56.49	MvSl-1064-A1-R4_MC05-2g06429	56.49	0	aAutosome	aAutosome	4	115.25	461	0	0	0	-0.441975554	0.735318365	3.227203374	3.204632753	3.525300841	3.772451988	NON	NON	3.21592	3.64888	56.67	56.67	0
MvSl-1064-A2-R4_MC05g06704	57.5	MvSl-1064-A1-R4_MC05-2g06430	57.5	0	aAutosome	aAutosome	8	80	640	0	0	0	0.937505774	0.013670884	6.454623338	6.981353725	6.139820733	5.369783703	DE	Up	6.71799	5.7548	54.44	54.44	0
MvSl-1064-A2-R4_MC05g06706	58.06	MvSl-1064-A1-R4_MC05-2g06432	58.06	0	aAutosome	aAutosome	5	73.8	369	0	0	0	1.985323498	7.40E-13	7.596818383	8.188996697	6.135141628	5.712870625	DE	Up	7.89291	5.92401	54.76	54.76	0
MvSl-1064-A2-R4_MC05g06708	55.36	MvSl-1064-A1-R4_MC05-2g06434	55.36	0	aAutosome	aAutosome	2	76	152	0	0	0	0.089456653	0.999958419	4.897996706	5.610254598	5.411634032	4.972245001	NON	NON	5.25413	5.19194	55.36	55.36	0
MvSl-1064-A2-R4_MC05g06709	68.99	MvSl-1064-A1-R4_MC05-2g06435	68.99	0	aAutosome	aAutosome	6	114	684	0	0	0	0.059949768	0.999958419	4.845513302	5.923666723	5.668946704	5.127365447	NON	NON	5.38459	5.39816	57.21	57.21	0
MvSl-1064-A2-R4_MC05g06710	66.08	MvSl-1064-A1-R4_MC05-2g06436	66.08	0	aAutosome	aAutosome	7	83.8571	587	0	0	0	0.139052773	0.999958419	5.423481435	5.50121802	5.403874562	5.239773746	NON	NON	5.46235	5.32182	56.24	56.24	0
MvSl-1064-A2-R4_MC05g06711	54.64	MvSl-1064-A1-R4_MC05-2g06437	54.64	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.491736964	0.630315997	3.251610562	3.44204601	3.900987632	3.772451988	NON	NON	3.34683	3.83672	53.01	53.01	0
MvSl-1064-A2-R4_MC05g06712	58.95	MvSl-1064-A1-R4_MC05-2g06438	58.95	0	aAutosome	aAutosome	2	84.5	169	0	0	0	-0.426730582	0.545403084	4.591978986	4.712893821	5.053319333	5.104559663	NON	NON	4.65244	5.07894	55.1	55.1	0
MvSl-1064-A2-R4_MC05g06713	58.39	MvSl-1064-A1-R4_MC05-2g06439	58.39	0	aAutosome	aAutosome	2	218	436	0	0	0	-0.021891625	0.999958419	5.540358203	5.456202762	5.440745175	5.596464977	NON	NON	5.49828	5.51861	58.59	58.59	0
MvSl-1064-A2-R4_MC05g06714	70.27	MvSl-1064-A1-R4_MC05-2g06440	70.27	0	aAutosome	aAutosome	5	83.4	417	0	0	0	-0.070930355	0.999958419	7.543863309	7.703559051	7.65971969	7.733019707	NON	NON	7.62371	7.69637	56.86	56.86	0
MvSl-1064-A2-R4_MC05g06715	60.45	MvSl-1064-A1-R4_MC05-2g06441	60.45	0	aAutosome	aAutosome	2	91.5	183	0	0	0	-0.828418473	0.203838246	2.521793823	2.420639103	3.007791573	3.525852933	NON	NON	2.47122	3.26682	56.27	56.27	0
MvSl-1064-A2-R4_MC05g06717	68.45	MvSl-1064-A1-R4_MC05-2g06443	68.45	0	aAutosome	aAutosome	4	69.5	278	0	0	0	-0.327939439	0.877880521	3.812623836	3.770943362	4.055573927	4.177645778	NON	NON	3.79178	4.11661	59.42	59.42	0
MvSl-1064-A2-R4_MC05g06719	69.63	MvSl-1064-A1-R4_MC05-2g06445	69.63	0	aAutosome	aAutosome	5	88.6	443	0	0	0	0.370065864	0.548965259	5.754748845	5.831364962	5.508883734	5.334284766	NON	NON	5.79306	5.42158	58.22	58.22	0
MvSl-1064-A2-R4_MC05g06720	69.28	MvSl-1064-A1-R4_MC05-2g06446	69.28	0	aAutosome	aAutosome	9	66	594	0	0	0	-0.140680933	0.999958419	7.527298667	7.020820166	7.256809249	7.596666142	NON	NON	7.27406	7.42674	56.8	56.8	0
MvSl-1064-A2-R4_MC05g06722	60.1	MvSl-1064-A1-R4_MC05-2g06448	60.1	0	aAutosome	aAutosome	13	118.385	1539	0	0	0	-0.091534199	0.999958419	8.611855494	8.774732295	8.894322129	8.671289133	NON	NON	8.69329	8.78281	54.88	54.88	0
MvSl-1064-A2-R4_MC05g06723	56.09	MvSl-1064-A1-R4_MC05-2g06449	56.09	0	aAutosome	aAutosome	3	166.333	499	0	0	0	-1.082203401	0.083817872	2.141270708	1.763744416	2.636153359	3.336585048	NON	NON	1.95251	2.98637	53.42	53.42	0
MvSl-1064-A2-R4_MC05g06724	68.35	MvSl-1064-A1-R4_MC05-2g06450	68.35	0	aAutosome	aAutosome	2	59.5	119	0	0	0	0.095261632	0.999958419	4.696426958	4.858391956	4.785967965	4.576075234	NON	NON	4.77741	4.68102	60.2	60.2	0
MvSl-1064-A2-R4_MC05g06725	64.15	MvSl-1064-A1-R4_MC05-2g06451	64.15	0	aAutosome	aAutosome	2	197	394	0	0	0	0.189134125	0.999958419	4.448035886	4.414789864	4.285791325	4.199333434	NON	NON	4.43141	4.24256	57.08	57.08	0
MvSl-1064-A2-R4_MC05g06726	66.67	MvSl-1064-A1-R4_MC05-2g06452	66.67	0	aAutosome	aAutosome	1	197	197	0	0	0	0.251324612	0.999958419	1.51955146	0.926980603	0.837705346	1.166512797	NON	NON	1.22327	1.00211	52.66	52.66	0
MvSl-1064-A2-R4_MC05g06727	68.24	MvSl-1064-A1-R4_MC05-2g06453	68.24	0	aAutosome	aAutosome	6	73.5	441	0	0	0	-0.099663791	0.999958419	6.00495904	6.05135025	6.204676508	6.046777486	NON	NON	6.02815	6.12573	57.7	57.7	0
MvSl-1064-A2-R4_MC05g06728	61.57	MvSl-1064-A1-R4_MC05-2g06454	61.57	0	aAutosome	aAutosome	3	88.3333	265	0	0	0	-0.548284059	0.129347953	7.376398076	7.274291038	7.899316767	7.848755774	NON	NON	7.32534	7.87404	56.04	56.04	0
MvSl-1064-A2-R4_MC05g06730	55.56	MvSl-1064-A1-R4_MC05-2g06456	55.56	0	aAutosome	aAutosome	3	93	279	0	0	0	-0.383464872	0.801436255	3.907839522	3.770943362	4.027570212	4.393710088	NON	NON	3.83939	4.21064	53.16	53.16	0
MvSl-1064-A2-R4_MC05g06731	61.82	MvSl-1064-A1-R4_MC05-2g06457	61.82	0	aAutosome	aAutosome	1	308	308	0	0	0	0.167524371	0.999958419	1.809873885	2.461707707	2.36916546	1.52819258	NON	NON	2.13579	1.94868	53.33	53.33	0
MvSl-1064-A2-R4_MC05g06732	62.62	MvSl-1064-A1-R4_MC05-2g06458	62.62	0	aAutosome	aAutosome	2	88.5	177	0	0	0	-0.017828549	0.999958419	7.201077602	7.07310572	7.094196102	7.215851295	NON	NON	7.13709	7.15502	59.52	59.52	0
MvSl-1064-A2-R4_MC05g06733	77.4	MvSl-1064-A1-R4_MC05-2g06459	77.4	0	aAutosome	aAutosome	2	216.5	433	0	0	0	-0.334987884	0.81403541	8.67205398	8.56988386	8.969186831	8.944281527	NON	NON	8.62097	8.95673	59.32	59.32	0
MvSl-1064-A2-R4_MC05g06735	60.2	MvSl-1064-A1-R4_MC05-2g06461	60.2	0	aAutosome	aAutosome	3	71.6667	215	0	0	0	-1.387624162	0.003766631	1.719439276	2.005110088	2.983007674	3.449482271	DE	Down	1.86227	3.21624	53.9	53.9	0
MvSl-1064-A2-R4_MC05g06736	57.53	MvSl-1064-A1-R4_MC05-2g06462	57.53	0	aAutosome	aAutosome	2	59	118	0	0	0	-0.423538766	0.863649368	1.894972487	2.023513508	2.394446114	2.356903245	NON	NON	1.95924	2.37567	56.77	56.77	0
MvSl-1064-A2-R4_MC05g06737	70.8	MvSl-1064-A1-R4_MC05-2g06463	70.8	0	aAutosome	aAutosome	12	88.6667	1064	0	0	0	0.141029856	0.999958419	7.37870836	7.738444256	7.609327911	7.222486144	NON	NON	7.55858	7.41591	56.29	56.29	0
MvSl-1064-A2-R4_MC05g06738	65.81	MvSl-1064-A1-R4_MC05-2g06464	65.81	0	aAutosome	aAutosome	4	157.25	629	0	0	0	-0.317321059	0.9183319	5.662192651	6.311224677	6.707823711	5.844864917	NON	NON	5.98671	6.27634	55.51	55.51	0
MvSl-1064-A2-R4_MC05g06739	75.82	MvSl-1064-A1-R4_MC05-2g06465	75.82	0	aAutosome	aAutosome	2	126	252	0	0	0	0.497647872	0.722217925	8.189061291	9.096154653	8.524718838	7.820753374	NON	NON	8.64261	8.17274	53.48	53.48	0
MvSl-1064-A2-R4_MC05g06740	61.15	MvSl-1064-A1-R4_MC05-2g06466	61.15	0	aAutosome	aAutosome	4	77.75	311	0	0	0	0.406458365	0.55721036	5.387223279	5.671344759	5.200326369	5.057837216	NON	NON	5.52928	5.12908	57.06	57.06	0
MvSl-1064-A2-R4_MC05g06741	72.19	MvSl-1064-A1-R4_MC05-2g06467	72.19	0	aAutosome	aAutosome	5	99.4	497	0	0	0	-0.232309659	0.878875941	6.975446866	6.945610569	7.348595131	7.018012084	NON	NON	6.96053	7.1833	59.09	59.09	0
MvSl-1064-A2-R4_MC05g06742	71.57	MvSl-1064-A1-R4_MC05-2g06468	71.57	0	aAutosome	aAutosome	4	81.25	325	0	0	0	0.267986968	0.953597751	7.990077444	8.520730648	8.264084343	7.705813795	NON	NON	8.2554	7.98495	57.52	57.52	0
MvSl-1064-A2-R4_MC05g06743	70.83	MvSl-1064-A1-R4_MC05-2g06469	70.83	0	aAutosome	aAutosome	1	0	0	0	0	0	0.423842883	0.47212373	5.592245739	5.976576151	5.436187552	5.309570221	NON	NON	5.78441	5.37288	66.2	66.2	0
MvSl-1064-A2-R4_MC05g06744	63.47	MvSl-1064-A1-R4_MC05-2g06470	63.47	0	aAutosome	aAutosome	1	0	0	0	0	0	0.041021661	0.999958419	4.645147991	5.013750252	4.916041427	4.674848763	NON	NON	4.82945	4.79545	61.63	61.63	0
MvSl-1064-A2-R4_MC05g06745	60.1	MvSl-1064-A1-R4_MC05-2g06471	60.81	0.71	aAutosome	aAutosome	3	118	354	-1	19	-42	0.200855126	0.97693541	5.37246096	5.321388375	5.115452375	5.177397362	NON	NON	5.34692	5.14642	54.62	54.6	0.02
MvSl-1064-A2-R4_MC05g06746	65.71	MvSl-1064-A1-R4_MC05-2g06472	65.71	0	aAutosome	aAutosome	1	50	50	0	0	0	-0.059501819	0.999958419	4.345941401	4.151681442	4.358247988	4.262506287	NON	NON	4.24881	4.31038	59.19	59.19	0
MvSl-1064-A2-R4_MC05g06747	70	MvSl-1064-A1-R4_MC05-2g06473	70	0	aAutosome	aAutosome	3	76	228	0	0	0	0.263025085	0.979808712	5.106393623	6.055827566	5.578091875	5.186475097	NON	NON	5.58111	5.38228	57.47	57.47	0
MvSl-1064-A2-R4_MC05g06748	63.38	MvSl-1064-A1-R4_MC05-2g06474	63.38	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.16721976	0.999958419	5.791280679	5.711626277	5.742161246	6.076379628	NON	NON	5.75145	5.90927	58.29	58.29	0
MvSl-1064-A2-R4_MC05g06749	61.64	MvSl-1064-A1-R4_MC05-2g06475	61.64	0	aAutosome	aAutosome	4	102.25	409	0	0	0	-0.003031385	0.999958419	5.787112373	5.845656986	5.764147695	5.873251117	NON	NON	5.81638	5.8187	58.1	58.1	0
MvSl-1064-A2-R4_MC05g06750	59.8	MvSl-1064-A1-R4_MC05-2g06476	59.8	0	aAutosome	aAutosome	1	61	61	0	0	0	0.052267435	0.999958419	3.227203374	2.987464515	3.071873038	3.048725033	NON	NON	3.10733	3.0603	56.86	56.86	0
