gid	chr	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	logFC.A1.A2	DE_status	A1_mean	A2_mean
MvSl-1064-A1-R4_MC06g07270	aAutosome	5	110.8	554	0	0	0	0.124372305	NON	8.01109	7.88497
MvSl-1064-A1-R4_MC06g07271	aAutosome	1	84	84	0	0	0	-0.007426602	NON	5.87053	5.87673
MvSl-1064-A1-R4_MC06g07272	aAutosome	6	79.3333	476	0	0	0	-0.088365062	NON	5.86147	5.95008
MvSl-1064-A1-R4_MC06g07273	aAutosome	9	94.2222	848	0	0	0	0.081205538	NON	8.92321	8.83907
MvSl-1064-A1-R4_MC06g07274	aAutosome	3	89	267	0	0	0	-0.059470124	NON	4.59644	4.65452
MvSl-1064-A1-R4_MC06g07275	aAutosome	2	104	208	0	-0.5	-1	0.253550002	NON	7.4434	7.18143
MvSl-1064-A1-R4_MC06g07276	aAutosome	1	78	78	0	0	0	-0.41012154	NON	7.18647	7.59143
MvSl-1064-A1-R4_MC06g07277	aAutosome	3	91.6667	275	0	10	30	0.172191075	NON	0.644944	0.468979
MvSl-1064-A1-R4_MC06g07278	aAutosome	2	73	146	0	0	0	0.097961907	NON	1.7532	1.65511
MvSl-1064-A1-R4_MC06g07279	aAutosome	4	87.75	351	0	0	0	0.023184293	NON	6.18193	6.16083
MvSl-1064-A1-R4_MC06g07280	aAutosome	11	87.4545	962	0	0	0	-0.025984413	NON	7.12257	7.1521
MvSl-1064-A1-R4_MC06g07281	aAutosome	3	82	246	0	0	0	0.135214367	NON	7.08952	6.95909
MvSl-1064-A1-R4_MC06g07282	aAutosome	5	77	385	0	0	0	0.296011036	NON	4.81633	4.56393
MvSl-1064-A1-R4_MC06g07283	aAutosome	7	88.1429	617	0	0	0	-0.308171228	NON	4.32011	4.64246
MvSl-1064-A1-R4_MC06g07284	aAutosome	7	97.2857	681	0	0	0	-0.039194849	NON	7.61321	7.65195
MvSl-1064-A1-R4_MC06g07285	aAutosome	8	77.25	618	0	0	0	0.032154413	NON	6.00028	5.96724
MvSl-1064-A1-R4_MC06g07286	aAutosome	4	78.25	313	0	0	0	-0.555579614	NON	2.57327	3.16787
MvSl-1064-A1-R4_MC06g07287	aAutosome	1	0	0	0	0	0	-0.795052845	NON	2.47042	3.23533
MvSl-1064-A1-R4_MC06g07288	aAutosome	3	115.333	346	0	0	0	-0.168683264	NON	3.3341	3.56681
MvSl-1064-A1-R4_MC06g07289	aAutosome	1	60	60	0	0	0	0.416481423	NON	6.80911	6.40866
MvSl-1064-A1-R4_MC06g07290	aAutosome	3	74.3333	223	0	0	0	0.177018377	NON	5.43831	5.27613
MvSl-1064-A1-R4_MC06g07291	aAutosome	1	67	67	0	0	0	0.045104551	NON	6.4035	6.35856
MvSl-1064-A1-R4_MC06g07292	aAutosome	3	118.667	356	0	0	0	0.109762832	NON	6.76404	6.65709
MvSl-1064-A1-R4_MC06g07293	aAutosome	7	71.4286	500	0	0	0	-0.013794202	NON	7.20447	7.24455
MvSl-1064-A1-R4_MC06g07294	aAutosome	2	119.5	239	0	0	0	-0.196268088	NON	8.63333	8.74317
MvSl-1064-A1-R4_MC06g07296	aAutosome	13	96.2308	1251	0	0	0	-0.070535317	NON	3.09096	3.17218
MvSl-1064-A1-R4_MC06g07298	aAutosome	4	94	376	0	0	0	0.789319847	DE	7.22937	6.44096
MvSl-1064-A1-R4_MC06g07299	aAutosome	7	86.8571	608	0	0	0	-0.167631785	NON	5.86409	6.03174
MvSl-1064-A1-R4_MC06g07300	aAutosome	5	72.6	363	0	0	0	0.02668877	NON	5.6397	5.60183
MvSl-1064-A1-R4_MC06g07301	aAutosome	6	77.8333	467	0	0	0	0.45194427	NON	5.32265	4.89201
MvSl-1064-A1-R4_MC06g07302	aAutosome	3	106.333	319	0	0	0	0.160071249	NON	5.53438	5.09363
MvSl-1064-A1-R4_MC06g07303	aAutosome	5	73.4	367	0	0	0	-0.266604751	NON	3.90958	4.15414
MvSl-1064-A1-R4_MC06g07304	aAutosome	5	81	405	0	0	0	0.128725063	NON	6.33704	6.21153
MvSl-1064-A1-R4_MC06g07305	aAutosome	2	98	196	0	0	0	0.101375783	NON	5.08484	4.98334
MvSl-1064-A1-R4_MC06g07306	aAutosome	3	98.6667	296	0	0	0	-0.192439208	NON	-0.00288413	0.198103
MvSl-1064-A1-R4_MC06g07307	aAutosome	8	90.375	723	0	0	0	0.130743776	NON	6.08007	5.94938
MvSl-1064-A1-R4_MC06g07308	aAutosome	11	72.5455	798	0	0	0	0.156070229	NON	7.48501	7.34308
MvSl-1064-A1-R4_MC06g07309	aAutosome	9	98.3333	885	0	0	0	-0.01142214	NON	7.98432	7.99842
MvSl-1064-A1-R4_MC06g07310	aAutosome	4	130.75	523	0	0	0	-0.201111961	NON	5.33676	5.5474
MvSl-1064-A1-R4_MC06g07311	aAutosome	9	89.1111	802	0	0	0	0.333468655	NON	6.94469	6.61144
MvSl-1064-A1-R4_MC06g07312	aAutosome	6	82.3333	494	0	0	0	0.127637002	NON	4.26602	4.14305
MvSl-1064-A1-R4_MC06g07313	aAutosome	2	84.5	169	0	0	0	0.1849925	NON	8.274	8.08806
MvSl-1064-A1-R4_MC06g07314	aAutosome	3	89.3333	268	0	0	0	0.186350864	NON	5.14885	4.96293
MvSl-1064-A1-R4_MC06g07315	aAutosome	4	105.75	423	0	0	0	0.068588034	NON	5.29028	5.23064
MvSl-1064-A1-R4_MC06g07316	aAutosome	2	61.5	123	0	0	0	-0.083379028	NON	5.67418	5.73747
MvSl-1064-A1-R4_MC06g07317	aAutosome	4	89.25	357	0	0	0	-0.216928663	NON	5.9098	6.12723
MvSl-1064-A1-R4_MC06g07318	aAutosome	2	58	116	0	0	0	-0.096032975	NON	1.33102	1.44559
MvSl-1064-A1-R4_MC06g07319	aAutosome	2	91	182	0	0	0	-0.176140864	NON	6.57992	6.75647
MvSl-1064-A1-R4_MC06g07320	aAutosome	1	83	83	0	0	0	-0.206351291	NON	2.25876	2.46143
MvSl-1064-A1-R4_MC06g07321	aAutosome	2	59.5	119	0	0	0	-0.652233437	NON	1.39963	2.03351
MvSl-1064-A1-R4_MC06g07322	aAutosome	1	89	89	0	0	0	-0.086166642	NON	0.621161	0.695821
MvSl-1064-A1-R4_MC06g07323	aAutosome	1	167	167	0	0	0	-0.162613541	NON	2.71335	2.87941
MvSl-1064-A1-R4_MC06g07324	aAutosome	2	83.5	167	0	0	0	0.626645508	NON	2.13783	1.53712
MvSl-1064-A1-R4_MC06g07325	aAutosome	2	102.5	205	0	0	0	0.381244585	NON	5.68748	5.32868
MvSl-1064-A1-R4_MC06g07326	aAutosome	1	0	0	0	0	0	-0.026248472	NON	6.71635	6.74221
MvSl-1064-A1-R4_MC06g07327	aAutosome	8	84.625	677	0	0	0	0.195668361	NON	7.89347	7.69884
MvSl-1064-A1-R4_MC06g07328	aAutosome	4	96.25	385	0	0	0	-0.00215616	NON	6.37347	6.37249
MvSl-1064-A1-R4_MC06g07330	aAutosome	4	96.75	387	0	0	0	0.306478576	NON	3.99474	3.71478
MvSl-1064-A1-R4_MC06g07331	aAutosome	8	79.625	637	0	0	0	-0.066461042	NON	6.91951	6.98499
MvSl-1064-A1-R4_MC06g07332	aAutosome	3	148.333	445	0	0	0	-0.133104894	NON	4.00062	4.11941
MvSl-1064-A1-R4_MC06g07333	aAutosome	3	76.6667	230	0	0	0	-0.293061116	NON	7.18644	7.48036
MvSl-1064-A1-R4_MC06g07334	aAutosome	1	143	143	0	0	0	0.051050292	NON	5.84477	5.79553
MvSl-1064-A1-R4_MC06g07335	aAutosome	7	80	560	0	0	0	0.398421809	NON	7.54499	7.14649
MvSl-1064-A1-R4_MC06g07336	aAutosome	1	0	0	0	0	0	-0.776576265	NON	0.0503079	0.771202
MvSl-1064-A1-R4_MC06g07338	aAutosome	1	92	92	0	0	0	0.043089787	NON	6.06422	6.02108
MvSl-1064-A1-R4_MC06g07339	aAutosome	3	77.3333	232	0	0	0	0.237509443	NON	5.11159	4.89383
MvSl-1064-A1-R4_MC06g07340	aAutosome	3	89.6667	269	0	0	0	0.202029996	NON	6.74615	6.52727
MvSl-1064-A1-R4_MC06g07341	aAutosome	7	99.2857	695	0	0	0	0.294997189	NON	5.8421	5.56552
MvSl-1064-A1-R4_MC06g07342	aAutosome	3	63	189	0	0	0	-0.521989914	NON	1.07942	1.56868
MvSl-1064-A1-R4_MC06g07343	aAutosome	3	63.3333	190	0	0	0	-0.020607159	NON	4.73576	4.75843
MvSl-1064-A1-R4_MC06g07344	aAutosome	1	0	0	0	0	0	0.052491441	NON	4.15392	4.12798
MvSl-1064-A1-R4_MC06g07345	aAutosome	4	99.25	397	0	0	0	0.100138769	NON	6.82178	6.71791
MvSl-1064-A1-R4_MC06g07346	aAutosome	3	73	219	0	0	0	0.199131905	NON	6.94638	6.74857
MvSl-1064-A1-R4_MC06g07347	aAutosome	2	73.5	147	0	0	0	0.816727433	NON	5.05576	4.26923
MvSl-1064-A1-R4_MC06g07348	aAutosome	2	61.5	123	0	0	0	0.33072064	NON	4.8305	4.50382
MvSl-1064-A1-R4_MC06g07349	aAutosome	8	104.875	839	0	0	0	-0.040129797	NON	6.91416	6.95731
MvSl-1064-A1-R4_MC06g07350	aAutosome	8	112.375	899	0	0	0	-0.451281408	NON	0.463617	0.842383
MvSl-1064-A1-R4_MC06g07351	aAutosome	5	139.8	699	0	0	0	0.120189974	NON	7.16702	7.04653
MvSl-1064-A1-R4_MC06g07352	aAutosome	4	90.25	361	0	0	0	-0.164277535	NON	4.01562	4.17005
MvSl-1064-A1-R4_MC06g07353	aAutosome	1	0	0	0	0	0	-0.120114228	NON	3.73459	3.87433
MvSl-1064-A1-R4_MC06g07354	aAutosome	1	0	0	0	0	0	0.029756301	NON	1.30339	1.27699
MvSl-1064-A1-R4_MC06g07355	aAutosome	1	100	100	0	0	0	-0.464162651	NON	0.592413	1.08081
MvSl-1064-A1-R4_MC06g07356	aAutosome	4	91.75	367	0	0	0	-0.244057588	NON	3.33732	3.58253
MvSl-1064-A1-R4_MC06g07357	aAutosome	6	93.6667	562	0	0	0	0.01400251	NON	4.70459	4.68991
MvSl-1064-A1-R4_MC06g07358	aAutosome	6	86.1667	517	0	0	0	0.259813634	NON	2.53519	2.28368
MvSl-1064-A1-R4_MC06g07359	aAutosome	6	136.167	817	0	0	0	0.176360841	NON	7.22709	7.04469
MvSl-1064-A1-R4_MC06g07360	aAutosome	7	117.571	823	0	0	0	-0.343268847	NON	5.55149	5.89343
MvSl-1064-A1-R4_MC06g07361	aAutosome	1	0	0	0	0	0	0.197150078	NON	4.14348	3.97209
MvSl-1064-A1-R4_MC06g07362	aAutosome	2	168	336	0	0	0	-0.021635979	NON	4.75232	4.78499
MvSl-1064-A1-R4_MC06g07363	aAutosome	8	76.875	615	0	0	0	0.074405091	NON	7.55364	7.47941
MvSl-1064-A1-R4_MC06g07364	aAutosome	4	123.75	495	0	0	0	-0.137923078	NON	5.64226	5.76415
MvSl-1064-A1-R4_MC06g07365	aAutosome	1	0	0	0	0	0	-0.055988682	NON	8.07208	8.12826
MvSl-1064-A1-R4_MC06g07366	aAutosome	1	99	99	0	0	0	-0.070767511	NON	6.25352	6.32204
MvSl-1064-A1-R4_MC06g07367	aAutosome	3	101.667	305	0	0	0	-0.1897264	NON	5.5937	5.78284
MvSl-1064-A1-R4_MC06g07368	aAutosome	7	116.286	814	0	0	0	0.028925717	NON	9.61814	9.59357
MvSl-1064-A1-R4_MC06g07369	aAutosome	4	122	488	0	0	0	0.019161613	NON	5.37207	5.35087
MvSl-1064-A1-R4_MC06g07370	aAutosome	2	56.5	113	0	0	0	0.105406616	NON	6.57401	6.46973
MvSl-1064-A1-R4_MC06g07371	aAutosome	5	75.8	379	0	0	0	0.087942715	NON	7.00587	6.91742
MvSl-1064-A1-R4_MC06g07372	aAutosome	5	75.8	379	0	0	0	0.179098031	NON	8.49202	8.30335
MvSl-1064-A1-R4_MC06g07373	aAutosome	1	77	77	0	0	0	-0.272757479	NON	3.6737	3.93966
MvSl-1064-A1-R4_MC06g07374	aAutosome	3	69.3333	208	0	0	0	-0.108049852	NON	5.74564	5.85153
MvSl-1064-A1-R4_MC06g07375	aAutosome	1	83	83	0	0	0	0.21569986	NON	4.77955	4.56319
MvSl-1064-A1-R4_MC06g07376	aAutosome	4	77.25	309	0	0	0	0.373350593	NON	9.20858	8.8251
MvSl-1064-A1-R4_MC06g07377	aAutosome	7	129	903	0	0	0	0.261043398	NON	9.10622	8.84213
MvSl-1064-A1-R4_MC06g07380	aAutosome	11	75.1818	827	0	0	0	-0.042604609	NON	8.24138	8.28229
MvSl-1064-A1-R4_MC06g07381	aAutosome	2	62.5	125	0	0	0	0.029400967	NON	7.27653	7.24705
MvSl-1064-A1-R4_MC06g07382	aAutosome	1	77	77	0	0	0	-0.055846072	NON	4.74348	4.80967
MvSl-1064-A1-R4_MC06g07383	aAutosome	20	88.45	1769	0	0	0	0.16185668	NON	9.10083	8.93915
MvSl-1064-A1-R4_MC06g07384	aAutosome	2	133	266	0	0	0	0.084296902	NON	7.01746	6.91704
MvSl-1064-A1-R4_MC06g07385	aAutosome	3	74.3333	223	0	0	0	0.129679692	NON	6.53816	6.41262
MvSl-1064-A1-R4_MC06g07386	aAutosome	2	126	252	0	0	0	0.127748259	NON	6.54195	6.41699
MvSl-1064-A1-R4_MC06g07387	aAutosome	8	83	664	0	0	0	0.17628792	NON	6.12777	5.95145
MvSl-1064-A1-R4_MC06g07388	aAutosome	2	104.5	209	0	0	0	-0.11208032	NON	5.97193	6.08075
MvSl-1064-A1-R4_MC06g07389	aAutosome	6	91	546	0	0	0	-0.208321423	NON	5.93784	6.14602
MvSl-1064-A1-R4_MC06g07390	aAutosome	3	106.667	320	0	0	0	0.207363956	NON	6.28115	6.07533
MvSl-1064-A1-R4_MC06g07391	aAutosome	3	83	249	0	0	0	0.07795271	NON	4.80794	4.73509
MvSl-1064-A1-R4_MC06g07393	aAutosome	3	112.667	338	0	0	0	0.176534243	NON	7.45941	7.27757
MvSl-1064-A1-R4_MC06g07394	aAutosome	2	187	374	0	-0.5	-1	0.059574239	NON	6.92399	6.866
MvSl-1064-A1-R4_MC06g07395	aAutosome	2	74	148	0	0	0	0.068397883	NON	4.58901	4.52209
MvSl-1064-A1-R4_MC06g07396	aAutosome	8	85.25	682	0	0	0	0.345086018	NON	7.31974	6.98481
MvSl-1064-A1-R4_MC06g07397	aAutosome	3	98.6667	296	0	0	0	-0.98699708	NON	0.96603	1.95933
MvSl-1064-A1-R4_MC06g07398	aAutosome	6	94.1667	565	0	0	0	0.014453832	NON	7.5348	7.5215
MvSl-1064-A1-R4_MC06g07399	aAutosome	1	70	70	0	0	0	0.69046891	NON	0.781214	0.129444
MvSl-1064-A1-R4_MC06g07400	aAutosome	4	92.5	370	0	0	0	0.239205859	NON	8.43016	8.1894
MvSl-1064-A1-R4_MC06g07401	aAutosome	3	78.6667	236	0	0	0	0.274880668	NON	6.8228	6.55423
MvSl-1064-A1-R4_MC06g07402	aAutosome	3	72	216	0	0	0	0.281071088	NON	4.77943	4.53631
MvSl-1064-A1-R4_MC06g07403	aAutosome	7	84.8571	594	0	0	0	0.204397657	NON	7.01008	6.81074
MvSl-1064-A1-R4_MC06g07404	aAutosome	7	72.5714	508	0	0	0	0.179704265	NON	6.32553	6.14614
MvSl-1064-A1-R4_MC06g07405	aAutosome	1	54	54	0	0	0	0.470450798	NON	5.30655	4.83498
MvSl-1064-A1-R4_MC06g07406	aAutosome	6	81.5	489	0	0	0	0.033243734	NON	3.48963	3.45143
MvSl-1064-A1-R4_MC06g07412	aAutosome	1	0	0	0	0	0	1.995333366	DE	2.54261	0.618047
MvSl-1064-A1-R4_MC06g07414	aAutosome	4	82.5	330	0	0	0	-0.187798376	NON	8.19401	8.36805
MvSl-1064-A1-R4_MC06g07415	aAutosome	5	83.8	419	0	0	0	0.043712346	NON	6.59994	6.55697
MvSl-1064-A1-R4_MC06g07416	aAutosome	7	79.7143	558	0	0	0	-0.306681535	NON	3.05396	3.40807
MvSl-1064-A1-R4_MC06g07418	aAutosome	1	103	103	0	0	0	-0.208462933	NON	1.31267	1.5389
MvSl-1064-A1-R4_MC06g07419	aAutosome	5	80	400	0	0	0	0.847864365	DE	7.18662	6.37872
MvSl-1064-A1-R4_MC06g07420	aAutosome	1	0	0	0	0	0	-1.214775579	DE	1.84129	3.03691
MvSl-1064-A1-R4_MC06g07421	aAutosome	1	0	0	0	0	0	-0.227537007	NON	7.77896	8.00981
MvSl-1064-A1-R4_MC06g07422	aAutosome	2	84	168	0	0	0	0.12212749	NON	7.77618	7.67395
MvSl-1064-A1-R4_MC06g07423	aAutosome	4	100.5	402	0	0	0	0.095075405	NON	7.41121	7.3117
MvSl-1064-A1-R4_MC06g07424	aAutosome	7	74.5714	522	0	0	0	-0.079459038	NON	6.32348	6.40053
MvSl-1064-A1-R4_MC06g07425	aAutosome	2	82.5	165	0	0	0	0.074294973	NON	8.30498	8.22199
MvSl-1064-A1-R4_MC06g07426	aAutosome	7	103.429	724	0	0	0	-0.489762232	NON	1.44315	1.92193
MvSl-1064-A1-R4_MC06g07427	aAutosome	7	122.714	859	0	0	0	0.024193382	NON	9.43088	9.40785
MvSl-1064-A1-R4_MC06g07428	aAutosome	3	65	195	0	0	0	-0.232047339	NON	6.82387	7.05954
MvSl-1064-A1-R4_MC06g07429	aAutosome	4	70.5	282	0	0	0	0.15833581	NON	5.60889	5.4621
MvSl-1064-A1-R4_MC06g07430	aAutosome	4	116.25	465	0	0	0	0.205029959	NON	6.17709	5.97197
MvSl-1064-A1-R4_MC06g07431	aAutosome	2	73.5	147	0	0	0	-0.289161933	NON	7.12631	7.41023
MvSl-1064-A1-R4_MC06g07432	aAutosome	3	263.667	791	0	0	0	-0.154564066	NON	0.91853	1.06684
MvSl-1064-A1-R4_MC06g07434	aAutosome	3	59	177	0	0	0	-0.501674597	NON	5.36575	5.87297
MvSl-1064-A1-R4_MC06g07437	aAutosome	8	113	904	0	0	0	-0.315818784	NON	0.980161	1.23793
MvSl-1064-A1-R4_MC06g07439	aAutosome	2	84	168	0	-0.5	-1	0.622468783	NON	1.31246	0.826096
MvSl-1064-A1-R4_MC06g07440	aAutosome	1	181	181	0	0	0	0.399821166	NON	4.62076	4.29051
MvSl-1064-A1-R4_MC06g07441	aAutosome	6	85.5	513	0	0	0	0.027886525	NON	8.79934	8.78154
MvSl-1064-A1-R4_MC06g07442	aAutosome	2	78	156	0	0	0	0.04115012	NON	7.77409	7.73517
MvSl-1064-A1-R4_MC06g07443	aAutosome	1	0	0	0	0	0	0.338470139	NON	3.91451	3.57729
MvSl-1064-A1-R4_MC06g07444	aAutosome	3	71.6667	215	0	0	0	0.502239076	NON	6.96994	6.46806
MvSl-1064-A1-R4_MC06g07447	aAutosome	5	84.2	421	0	0	0	-0.109533447	NON	5.45295	5.56635
MvSl-1064-A1-R4_MC06g07451	aAutosome	4	98.5	394	0	0	0	0.124135544	NON	4.58857	4.485
MvSl-1064-A1-R4_MC06g07452	aAutosome	1	0	0	0	0	0	-0.345685129	NON	4.36813	4.70188
MvSl-1064-A1-R4_MC06g07454	aAutosome	3	149.333	448	0	0	0	-0.528199233	NON	2.63877	3.16371
MvSl-1064-A1-R4_MC06g07455	aAutosome	5	90.4	452	0	0	0	0.350679476	NON	8.31726	7.97231
MvSl-1064-A1-R4_MC06g07456	aAutosome	6	86.6667	520	0	0	0	0.20457978	NON	7.17855	6.9738
MvSl-1064-A1-R4_MC06g07457	aAutosome	10	104.1	1041	0	0	0	0.536375725	NON	5.01112	4.52065
MvSl-1064-A1-R4_MC06g07458	aAutosome	1	90	90	0	0	0	-0.060521143	NON	3.95573	4.01575
MvSl-1064-A1-R4_MC06g07459	aAutosome	1	0	0	0	0	0	0.036313712	NON	3.66641	3.62721
MvSl-1064-A1-R4_MC06g07460	aAutosome	6	122	732	0	0	0	0.211283699	NON	8.01137	7.79987
MvSl-1064-A1-R4_MC06g07461	aAutosome	1	106	106	0	0	0	-0.101382943	NON	0.375724	0.489222
MvSl-1064-A1-R4_MC06g07462	aAutosome	4	67.75	271	0	0	0	-0.196871583	NON	7.59326	7.79963
MvSl-1064-A1-R4_MC06g07463	aAutosome	10	84.5	845	0	-0.1	-1	0.015182273	NON	6.27368	6.25994
MvSl-1064-A1-R4_MC06g07464	aAutosome	4	83	332	0	0	0	-0.189509398	NON	4.19522	4.38563
MvSl-1064-A1-R4_MC06g07465	aAutosome	6	84.6667	508	0	0	0	-0.027373495	NON	6.50703	6.53451
MvSl-1064-A1-R4_MC06g07466	aAutosome	2	153.5	307	0	0	0	0.187523869	NON	6.13079	6.04886
MvSl-1064-A1-R4_MC06g07467	aAutosome	5	114.8	574	0	0	0	0.566357034	NON	10.9392	10.4611
MvSl-1064-A1-R4_MC06g07468	aAutosome	9	71.4444	643	0	0	0	0.006948611	NON	7.34965	7.34258
MvSl-1064-A1-R4_MC06g07471	aAutosome	10	98.1	981	0	0	0	-1.298951371	DE	2.20893	3.46531
MvSl-1064-A1-R4_MC06g07472	aAutosome	9	97.4444	877	0	0	0	0.144210797	NON	6.00338	5.86053
MvSl-1064-A1-R4_MC06g07473	aAutosome	1	44	44	0	0	0	0.26794603	NON	3.58782	3.28763
MvSl-1064-A1-R4_MC06g07474	aAutosome	6	131	786	0	0	0	-0.023742264	NON	5.61245	5.63565
MvSl-1064-A1-R4_MC06g07475	aAutosome	9	65.7778	592	0	0	0	0.063761025	NON	6.89092	6.82609
MvSl-1064-A1-R4_MC06g07476	aAutosome	3	73.6667	221	0	0	0	-0.027809666	NON	5.57794	5.60565
MvSl-1064-A1-R4_MC06g07477	aAutosome	4	66.75	267	0	0	0	0.399392496	NON	8.18544	7.79368
MvSl-1064-A1-R4_MC06g07479	aAutosome	2	76.5	153	0	0	0	0.304109819	NON	6.77448	6.46779
MvSl-1064-A1-R4_MC06g07480	aAutosome	3	66	198	0	0	0	0.204663828	NON	5.85992	5.65532
MvSl-1064-A1-R4_MC06g07481	aAutosome	3	104	312	0	-0.333	-1	0.189734576	NON	6.25707	6.06373
MvSl-1064-A1-R4_MC06g07482	aAutosome	6	122.667	736	0	0	0	0.033996121	NON	6.94798	6.9205
MvSl-1064-A1-R4_MC06g07484	aAutosome	2	98.5	197	0	0	0	-0.026718266	NON	8.60291	8.62755
MvSl-1064-A1-R4_MC06g07485	aAutosome	1	78	78	0	0	0	0.02492373	NON	1.47796	1.45269
MvSl-1064-A1-R4_MC06g07487	aAutosome	2	48.5	97	0	0	0	-0.346689094	NON	2.72427	3.06307
MvSl-1064-A1-R4_MC06g07488	aAutosome	1	707	707	0	0	0	-0.225897442	NON	4.62671	4.84853
MvSl-1064-A1-R4_MC06g07489	aAutosome	1	67	67	0	0	0	-0.011657142	NON	10.2368	10.245
MvSl-1064-A1-R4_MC06g07490	aAutosome	3	181.667	545	0	0	0	-0.140857772	NON	5.8657	6.02997
MvSl-1064-A1-R4_MC06g07491	aAutosome	1	72	72	0	0	0	-0.057764025	NON	7.11031	7.16789
MvSl-1064-A1-R4_MC06g07492	aAutosome	8	109.125	873	0	0	0	-0.003410037	NON	6.73083	6.72802
MvSl-1064-A1-R4_MC06g07493	aAutosome	3	165	495	0	0	0	0.113768202	NON	11.0763	10.9818
MvSl-1064-A1-R4_MC06g07494	aAutosome	6	94.3333	566	0	0	0	0.05387168	NON	7.07543	7.02303
MvSl-1064-A1-R4_MC06g07495	aAutosome	1	112	112	0	0	0	0.211145114	NON	5.83847	5.63167
MvSl-1064-A1-R4_MC06g07496	aAutosome	4	83.75	335	0	0	0	-0.021277732	NON	5.85171	5.87278
MvSl-1064-A1-R4_MC06g07497	aAutosome	2	66.5	133	0	0	0	0.264818298	NON	6.07529	5.81208
MvSl-1064-A1-R4_MC06g07498	aAutosome	6	94.1667	565	0	0	0	0.092965762	NON	8.75774	8.70331
MvSl-1064-A1-R4_MC06g07499	aAutosome	2	97.5	195	0	0	0	-0.066331142	NON	6.4851	6.54955
MvSl-1064-A1-R4_MC06g07500	aAutosome	1	101	101	0	0	0	-0.070835873	NON	2.24469	2.33088
MvSl-1064-A1-R4_MC06g07501	aAutosome	1	0	0	0	0	0	0.11744987	NON	1.73056	1.61076
MvSl-1064-A1-R4_MC06g07502	aAutosome	4	113	452	0	0	0	0.265931465	NON	5.56267	5.30373
MvSl-1064-A1-R4_MC06g07503	aAutosome	5	98.4	492	0	0	0	0.152047942	NON	7.53792	7.38627
MvSl-1064-A1-R4_MC06g07504	aAutosome	6	178.167	1069	0	0	0	-0.29106021	NON	4.79077	5.08299
MvSl-1064-A1-R4_MC06g07505	aAutosome	9	90.8889	818	0	0	0	-0.064032305	NON	6.72012	6.7861
MvSl-1064-A1-R4_MC06g07506	aAutosome	6	91.1667	547	0	0	0	0.082963687	NON	6.66217	6.58993
MvSl-1064-A1-R4_MC06g07508	aAutosome	3	79.3333	238	0	0	0	0.280583018	NON	8.36608	8.08788
MvSl-1064-A1-R4_MC06g07509	aAutosome	1	0	0	0	0	0	0.12831879	NON	5.22238	5.08032
MvSl-1064-A1-R4_MC06g07510	aAutosome	7	76	532	0	0	0	0.044678401	NON	7.34408	7.2982
MvSl-1064-A1-R4_MC06g07511	aAutosome	1	49	49	0	0	0	-0.107307822	NON	2.82612	2.93455
MvSl-1064-A1-R4_MC06g07512	aAutosome	2	156	312	0	0	0	0.000609578	NON	2.19376	2.19154
MvSl-1064-A1-R4_MC06g07513	aAutosome	1	0	0	0	0	0	-0.169673355	NON	0.84081	0.993051
MvSl-1064-A1-R4_MC06g07514	aAutosome	2	77	154	0	0	0	-0.100221864	NON	4.17104	4.26925
MvSl-1064-A1-R4_MC06g07515	aAutosome	5	138.6	693	0	0	0	-0.009937337	NON	7.58992	7.60486
MvSl-1064-A1-R4_MC06g07516	aAutosome	3	97.3333	292	0	0	0	0.012478934	NON	4.28542	4.28635
MvSl-1064-A1-R4_MC06g07517	aAutosome	2	97	194	0	0	0	-0.555560484	NON	5.19723	5.75135
MvSl-1064-A1-R4_MC06g07518	aAutosome	3	97.6667	293	0	0	0	0.066546217	NON	6.28146	6.2238
MvSl-1064-A1-R4_MC06g07520	aAutosome	6	70.8333	425	0	0	0	0.021242085	NON	6.23709	6.22622
MvSl-1064-A1-R4_MC06g07521	aAutosome	3	82.6667	248	0	0	0	0.14831405	NON	5.18915	5.04962
MvSl-1064-A1-R4_MC06g07522	aAutosome	3	81.3333	244	0	0	0	0.3601955	NON	8.71524	8.42188
MvSl-1064-A1-R4_MC06g07523	aAutosome	1	170	170	0	0	0	0.379128836	NON	4.78185	4.40863
MvSl-1064-A1-R4_MC06g07525	aAutosome	4	123.75	495	0	0	0	0.298704385	NON	6.65758	6.36425
MvSl-1064-A1-R4_MC06g07527	aAutosome	2	119	238	0	0	0	-0.873800661	DE	5.40024	6.29842
MvSl-1064-A1-R4_MC06g07528	aAutosome	4	119.75	479	0	0	0	-0.291924001	NON	6.27637	6.5802
MvSl-1064-A1-R4_MC06g07529	aAutosome	2	85	170	0	0	0	0.251829762	NON	7.11509	6.86214
MvSl-1064-A1-R4_MC06g07530	aAutosome	3	109	327	0	0	0	0.09169112	NON	7.34674	7.25622
MvSl-1064-A1-R4_MC06g07531	aAutosome	4	101	404	0	0	0	0.217126023	NON	6.76946	6.55825
MvSl-1064-A1-R4_MC06g07532	aAutosome	3	72.3333	217	0	0	0	0.094665966	NON	4.42238	4.36248
MvSl-1064-A1-R4_MC06g07533	aAutosome	6	105.333	632	0	0	0	0.124461638	NON	4.31654	4.18947
MvSl-1064-A1-R4_MC06g07534	aAutosome	4	113.75	455	0	0	0	0.099053388	NON	5.96252	5.86382
